0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Shot Chart Detail,0042100136,632,1630194,Paul Reed,1610612755,Philadelphia 76ers,4,0,23,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,1,1,1,20220428,TOR,PHI
Shot Chart Detail,0042100136,634,1629717,Armoni Brooks,1610612761,Toronto Raptors,4,0,16,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,178,241,1,0,20220428,TOR,PHI
Shot Chart Detail,0042100216,7,1627759,Jaylen Brown,1610612738,Boston Celtics,1,11,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-62,267,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,8,1628960,Grayson Allen,1610612749,Milwaukee Bucks,1,11,22,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-119,242,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,10,201143,Al Horford,1610612738,Boston Celtics,1,11,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-26,268,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,16,203935,Marcus Smart,1610612738,Boston Celtics,1,10,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,121,241,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,18,1628960,Grayson Allen,1610612749,Milwaukee Bucks,1,10,41,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-28,278,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,26,1627759,Jaylen Brown,1610612738,Boston Celtics,1,10,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-212,159,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,28,1628960,Grayson Allen,1610612749,Milwaukee Bucks,1,9,57,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,27,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,36,201143,Al Horford,1610612738,Boston Celtics,1,9,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,235,109,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,38,201950,Jrue Holiday,1610612749,Milwaukee Bucks,1,9,28,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-74,268,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,40,1628369,Jayson Tatum,1610612738,Boston Celtics,1,9,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,233,103,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,46,203935,Marcus Smart,1610612738,Boston Celtics,1,8,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-42,269,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,48,201950,Jrue Holiday,1610612749,Milwaukee Bucks,1,8,13,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,18,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,50,1628369,Jayson Tatum,1610612738,Boston Celtics,1,8,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,146,241,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,52,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,51,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-125,130,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,60,201572,Brook Lopez,1610612749,Milwaukee Bucks,1,7,26,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,13,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,62,1628369,Jayson Tatum,1610612738,Boston Celtics,1,7,11,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,44,219,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,64,1628401,Derrick White,1610612738,Boston Celtics,1,7,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-137,216,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,66,1626192,Pat Connaughton,1610612749,Milwaukee Bucks,1,6,50,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,36,25,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,70,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,20,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,74,1628401,Derrick White,1610612738,Boston Celtics,1,6,6,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,27,85,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,76,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,5,57,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-43,263,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,77,1628369,Jayson Tatum,1610612738,Boston Celtics,1,5,47,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-11,124,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,81,201950,Jrue Holiday,1610612749,Milwaukee Bucks,1,5,42,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-51,254,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,82,1628369,Jayson Tatum,1610612738,Boston Celtics,1,5,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,147,152,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,84,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,5,12,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-49,82,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,85,203935,Marcus Smart,1610612738,Boston Celtics,1,4,53,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,126,229,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,87,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,4,39,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-147,63,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,89,1627759,Jaylen Brown,1610612738,Boston Celtics,1,4,31,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,22,69,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,91,1626171,Bobby Portis,1610612749,Milwaukee Bucks,1,4,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-143,228,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,101,203935,Marcus Smart,1610612738,Boston Celtics,1,4,1,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-10,260,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,111,201572,Brook Lopez,1610612749,Milwaukee Bucks,1,3,8,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,31,67,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,123,203935,Marcus Smart,1610612738,Boston Celtics,1,2,31,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,11,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,125,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,2,10,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-100,-1,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,127,203935,Marcus Smart,1610612738,Boston Celtics,1,2,3,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,22,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,129,1626171,Bobby Portis,1610612749,Milwaukee Bucks,1,1,45,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,21,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,132,1630202,Payton Pritchard,1610612738,Boston Celtics,1,1,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,219,166,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,136,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,0,59,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-49,71,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,138,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,0,58,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,139,1628369,Jayson Tatum,1610612738,Boston Celtics,1,0,45,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,82,246,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,140,1626171,Bobby Portis,1610612749,Milwaukee Bucks,1,0,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-96,260,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,142,203935,Marcus Smart,1610612738,Boston Celtics,1,0,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-195,192,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,144,201588,George Hill,1610612749,Milwaukee Bucks,1,0,0,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-15,44,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,159,1626192,Pat Connaughton,1610612749,Milwaukee Bucks,2,11,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,234,105,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,162,1628369,Jayson Tatum,1610612738,Boston Celtics,2,11,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,25,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,164,201572,Brook Lopez,1610612749,Milwaukee Bucks,2,11,13,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,23,26,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,166,1628464,Daniel Theis,1610612738,Boston Celtics,2,10,52,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,60,31,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,173,1627759,Jaylen Brown,1610612738,Boston Celtics,2,10,32,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-10,31,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,175,201950,Jrue Holiday,1610612749,Milwaukee Bucks,2,10,16,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-167,67,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,177,1628369,Jayson Tatum,1610612738,Boston Celtics,2,10,4,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,17,264,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,178,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,9,50,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,23,43,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,180,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,9,46,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,182,1627759,Jaylen Brown,1610612738,Boston Celtics,2,9,34,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,42,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,185,201950,Jrue Holiday,1610612749,Milwaukee Bucks,2,9,10,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,146,5,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,187,1628464,Daniel Theis,1610612738,Boston Celtics,2,8,53,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,234,79,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,189,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,8,41,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,60,151,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,191,1628369,Jayson Tatum,1610612738,Boston Celtics,2,8,32,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,60,34,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,192,201572,Brook Lopez,1610612749,Milwaukee Bucks,2,8,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,136,231,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,194,1628369,Jayson Tatum,1610612738,Boston Celtics,2,8,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,25,264,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,209,1628369,Jayson Tatum,1610612738,Boston Celtics,2,7,44,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,157,214,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,211,202083,Wesley Matthews,1610612749,Milwaukee Bucks,2,7,31,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,42,49,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,214,201950,Jrue Holiday,1610612749,Milwaukee Bucks,2,7,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-147,232,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,216,1628369,Jayson Tatum,1610612738,Boston Celtics,2,7,6,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,50,51,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,218,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,7,2,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,17,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,230,1628369,Jayson Tatum,1610612738,Boston Celtics,2,6,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,9,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,236,201950,Jrue Holiday,1610612749,Milwaukee Bucks,2,6,24,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,20,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,238,203935,Marcus Smart,1610612738,Boston Celtics,2,6,16,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,201,168,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,240,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,6,7,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,21,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,242,1628369,Jayson Tatum,1610612738,Boston Celtics,2,5,50,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,60,104,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,244,202083,Wesley Matthews,1610612749,Milwaukee Bucks,2,5,41,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-239,-9,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,246,1627759,Jaylen Brown,1610612738,Boston Celtics,2,5,25,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-78,145,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,248,201950,Jrue Holiday,1610612749,Milwaukee Bucks,2,5,15,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,5,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,250,1629684,Grant Williams,1610612738,Boston Celtics,2,4,49,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,30,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,252,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,4,35,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-130,154,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,260,1628960,Grayson Allen,1610612749,Milwaukee Bucks,2,4,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,233,85,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,265,201950,Jrue Holiday,1610612749,Milwaukee Bucks,2,4,6,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-5,264,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,268,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,3,59,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,13,84,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,276,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,3,49,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,29,49,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,281,1628369,Jayson Tatum,1610612738,Boston Celtics,2,3,25,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,25,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,283,201950,Jrue Holiday,1610612749,Milwaukee Bucks,2,3,12,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-165,206,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,286,1628401,Derrick White,1610612738,Boston Celtics,2,2,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,109,271,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,288,201950,Jrue Holiday,1610612749,Milwaukee Bucks,2,2,31,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,14,-80,123,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,289,201143,Al Horford,1610612738,Boston Celtics,2,2,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,124,25,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,291,201572,Brook Lopez,1610612749,Milwaukee Bucks,2,1,59,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-38,262,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,303,1628960,Grayson Allen,1610612749,Milwaukee Bucks,2,1,31,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,22,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,305,1628369,Jayson Tatum,1610612738,Boston Celtics,2,1,19,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,114,243,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,310,1628401,Derrick White,1610612738,Boston Celtics,2,1,8,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,51,126,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,314,1627759,Jaylen Brown,1610612738,Boston Celtics,2,0,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-147,235,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,317,202083,Wesley Matthews,1610612749,Milwaukee Bucks,2,0,34,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,12,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,319,203935,Marcus Smart,1610612738,Boston Celtics,2,0,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,19,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,341,201950,Jrue Holiday,1610612749,Milwaukee Bucks,3,11,43,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,81,16,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,342,201143,Al Horford,1610612738,Boston Celtics,3,11,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-132,232,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,344,201950,Jrue Holiday,1610612749,Milwaukee Bucks,3,11,7,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-143,-18,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,351,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,36,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-18,43,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,353,203935,Marcus Smart,1610612738,Boston Celtics,3,10,21,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,15,46,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,356,1627759,Jaylen Brown,1610612738,Boston Celtics,3,10,15,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-36,31,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,358,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,8,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-13,75,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,360,1629684,Grant Williams,1610612738,Boston Celtics,3,9,57,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,29,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,362,201143,Al Horford,1610612738,Boston Celtics,3,9,50,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,363,201950,Jrue Holiday,1610612749,Milwaukee Bucks,3,9,42,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,170,220,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,365,1628369,Jayson Tatum,1610612738,Boston Celtics,3,9,35,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,82,256,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,367,1628960,Grayson Allen,1610612749,Milwaukee Bucks,3,9,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,20,1,1,20220513,MIL,BOS
Shot Chart Detail,0042100216,371,1628369,Jayson Tatum,1610612738,Boston Celtics,3,8,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,97,246,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,373,203935,Marcus Smart,1610612738,Boston Celtics,3,8,55,Missed Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20220513,MIL,BOS
Shot Chart Detail,0042100216,375,1628369,Jayson Tatum,1610612738,Boston Celtics,3,8,38,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,4,1,1,20220513,MIL,BOS
