My Circle,My Rank,Circle Ring,User,Circle Person,User rank,User Ring,Is Me,Common
@sarahlovesdata,17.,2,@sarahlovesdata,@BudapestBI,42.,3,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@ScottKimly,43.,3,no,yes
@sarahlovesdata,17.,2,@sarahlovesdata,@marcreid,44.,3,no,no
@sarahlovesdata,17.,2,@sarahlovesdata,@aabattani,45.,3,no,no
@emdepad,18.,2,@emdepad,@brrosenau,1.,1,no,yes
@emdepad,18.,2,@emdepad,@nicolemark_,2.,1,no,yes
@emdepad,18.,2,@emdepad,@AdamMico1,3.,1,no,yes
@emdepad,18.,2,@emdepad,@StyleSTEAMed,4.,1,no,yes
@emdepad,18.,2,@emdepad,@ItsElisaDavis,5.,1,no,yes
@emdepad,18.,2,@emdepad,@VizByMoon,6.,1,yes,no
@emdepad,18.,2,@emdepad,@datadzif,7.,1,no,yes
@emdepad,18.,2,@emdepad,@sarahlovesdata,8.,1,no,yes
@emdepad,18.,2,@emdepad,@WindsCogley,9.,2,no,no
@emdepad,18.,2,@emdepad,@tableau,10.,2,no,yes
@emdepad,18.,2,@emdepad,@maf2k,11.,2,no,yes
@emdepad,18.,2,@emdepad,@jreevers5,12.,2,no,yes
@emdepad,18.,2,@emdepad,@DataDivergent,13.,2,no,yes
@emdepad,18.,2,@emdepad,@adhdjesse,14.,2,no,no
@emdepad,18.,2,@emdepad,@FlerlageKev,15.,2,no,yes
@emdepad,18.,2,@emdepad,@Komaniecki_R,16.,2,no,no
@emdepad,18.,2,@emdepad,@aabattani,17.,2,no,no
@emdepad,18.,2,@emdepad,@tableaupublic,18.,2,no,yes
@emdepad,18.,2,@emdepad,@GlennonDoyle,19.,2,no,no
@emdepad,18.,2,@emdepad,@professorkao,20.,2,no,yes
@emdepad,18.,2,@emdepad,@jaxx084,21.,2,no,no
@emdepad,18.,2,@emdepad,@TheVizardOfAhs,22.,2,no,yes
@emdepad,18.,2,@emdepad,@ZenDollData,23.,2,no,yes
@emdepad,18.,2,@emdepad,@quantum_relic,24.,2,no,no
@emdepad,18.,2,@emdepad,@_CJMayes,25.,3,no,yes
@emdepad,18.,2,@emdepad,@PhilaUnion,26.,3,no,no
@emdepad,18.,2,@emdepad,@clairewillett,27.,3,no,no
@emdepad,18.,2,@emdepad,@vsetlur,28.,3,no,no
@emdepad,18.,2,@emdepad,@MarkBradbourne,29.,3,no,no
@emdepad,18.,2,@emdepad,@ninaturner,30.,3,no,no
@emdepad,18.,2,@emdepad,@bettinamak,31.,3,no,no
@emdepad,18.,2,@emdepad,@minttea102,32.,3,no,yes
@emdepad,18.,2,@emdepad,@AlDatavizguy,33.,3,no,no
@emdepad,18.,2,@emdepad,@SpotOn_DRTV,34.,3,no,yes
@emdepad,18.,2,@emdepad,@NicoleKlassen12,35.,3,no,yes
@emdepad,18.,2,@emdepad,@JtothaVizzo,36.,3,no,no
@emdepad,18.,2,@emdepad,@jackantonoff,37.,3,no,no
@emdepad,18.,2,@emdepad,@ScottKimly,38.,3,no,yes
@emdepad,18.,2,@emdepad,@isabelkaplan,39.,3,no,no
@emdepad,18.,2,@emdepad,@ReadySetData,40.,3,no,no
@emdepad,18.,2,@emdepad,@boknowsdata,41.,3,no,no
@emdepad,18.,2,@emdepad,@doodlyroses,42.,3,no,no
@emdepad,18.,2,@emdepad,@GhafarShah9,43.,3,no,no
@emdepad,18.,2,@emdepad,@consult_ant,44.,3,no,yes
@emdepad,18.,2,@emdepad,@emilykund,45.,3,no,no
@carolineswiger1,19.,2,@carolineswiger1,@_hughej,1.,1,no,no
@carolineswiger1,19.,2,@carolineswiger1,@VizByMoon,2.,1,yes,no
@carolineswiger1,19.,2,@carolineswiger1,@HipsterVizNinja,3.,1,no,no
@carolineswiger1,19.,2,@carolineswiger1,@YetterDataViz,4.,1,no,no
@carolineswiger1,19.,2,@carolineswiger1,@_Lorna_Brown,5.,1,no,no
@carolineswiger1,19.,2,@carolineswiger1,@lukestanke,6.,1,no,no
@carolineswiger1,19.,2,@carolineswiger1,@StyleSTEAMed,7.,1,no,yes
@carolineswiger1,19.,2,@carolineswiger1,@vizvithvarun,8.,1,no,yes
@carolineswiger1,19.,2,@carolineswiger1,@donnacoles30,9.,2,no,no
@carolineswiger1,19.,2,@carolineswiger1,@maf2k,10.,2,no,yes
@carolineswiger1,19.,2,@carolineswiger1,@EpleySamuel,11.,2,no,no
@carolineswiger1,19.,2,@carolineswiger1,@ItsElisaDavis,12.,2,no,yes
@carolineswiger1,19.,2,@carolineswiger1,@JackHineman,13.,2,no,no
@carolineswiger1,19.,2,@carolineswiger1,@tableaupublic,14.,2,no,yes
@carolineswiger1,19.,2,@carolineswiger1,@jreevers5,15.,2,no,yes
@carolineswiger1,19.,2,@carolineswiger1,@kirkmunroe,16.,2,no,no
@carolineswiger1,19.,2,@carolineswiger1,@brrosenau,17.,2,no,yes
@carolineswiger1,19.,2,@carolineswiger1,@nicolemark_,18.,2,no,yes
@carolineswiger1,19.,2,@carolineswiger1,@ZachBowders,19.,2,no,yes
@carolineswiger1,19.,2,@carolineswiger1,@Blu7ip,20.,2,no,yes
@carolineswiger1,19.,2,@carolineswiger1,@franciscojarceo,21.,2,no,no
@carolineswiger1,19.,2,@carolineswiger1,@NicoleKlassen12,22.,2,no,yes
@carolineswiger1,19.,2,@carolineswiger1,@FlerlageKev,23.,2,no,yes
@carolineswiger1,19.,2,@carolineswiger1,@professorkao,24.,2,no,yes
@carolineswiger1,19.,2,@carolineswiger1,@sarahlovesdata,25.,3,no,yes
@carolineswiger1,19.,2,@carolineswiger1,@YusukeNakanish3,26.,3,no,no
@carolineswiger1,19.,2,@carolineswiger1,@KhoaVuUmn,27.,3,no,no
@carolineswiger1,19.,2,@carolineswiger1,@ladataviz,28.,3,no,no
@carolineswiger1,19.,2,@carolineswiger1,@roadstar_nb1600,29.,3,no,no
@carolineswiger1,19.,2,@carolineswiger1,@imagineazhar,30.,3,no,yes
@carolineswiger1,19.,2,@carolineswiger1,@SParsonsDataViz,31.,3,no,no
@carolineswiger1,19.,2,@carolineswiger1,@ivterziv,32.,3,no,no
@carolineswiger1,19.,2,@carolineswiger1,@aabattani,33.,3,no,no
@carolineswiger1,19.,2,@carolineswiger1,@peterakelley,34.,3,no,no
@carolineswiger1,19.,2,@carolineswiger1,@WJSutton12,35.,3,no,yes
@carolineswiger1,19.,2,@carolineswiger1,@yanningwang,36.,3,no,no
@carolineswiger1,19.,2,@carolineswiger1,@ZenDollData,37.,3,no,yes
@carolineswiger1,19.,2,@carolineswiger1,@ReadySetData,38.,3,no,no
@carolineswiger1,19.,2,@carolineswiger1,@agatavizz,39.,3,no,no
@carolineswiger1,19.,2,@carolineswiger1,@finkledeb,40.,3,no,no
@carolineswiger1,19.,2,@carolineswiger1,@TheVizardOfAhs,41.,3,no,yes
@carolineswiger1,19.,2,@carolineswiger1,@ThysvdW,42.,3,no,no
@carolineswiger1,19.,2,@carolineswiger1,@LisaTrescott,43.,3,no,no
@carolineswiger1,19.,2,@carolineswiger1,@ZsofiaNika,44.,3,no,no
@carolineswiger1,19.,2,@carolineswiger1,@Dandee_House,45.,3,no,no
@vizvithvarun,20.,2,@vizvithvarun,@professorkao,1.,1,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@prem_prasann,2.,1,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@ItsElisaDavis,3.,1,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@KevinWee90,4.,1,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@FlerlageKev,5.,1,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@tableaupublic,6.,1,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@tableau,7.,1,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@imagineazhar,8.,1,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@ArshiyaShaheen,9.,2,no,no
@vizvithvarun,20.,2,@vizvithvarun,@nicolemark_,10.,2,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@ShazeeraZawawi,11.,2,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@VizByMoon,12.,2,yes,no
@vizvithvarun,20.,2,@vizvithvarun,@sarahlovesdata,13.,2,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@Saveriorocc,14.,2,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@SParsonsDataViz,15.,2,no,no
@vizvithvarun,20.,2,@vizvithvarun,@JohannaJoso,16.,2,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@pradeep_zen,17.,2,no,no
@vizvithvarun,20.,2,@vizvithvarun,@El_Dabrah,18.,2,no,no
@vizvithvarun,20.,2,@vizvithvarun,@consult_ant,19.,2,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@ZachBowders,20.,2,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@menscuriosa,21.,2,no,no
@vizvithvarun,20.,2,@vizvithvarun,@NicoleKlassen12,22.,2,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@zizzy_data,23.,2,no,no
@vizvithvarun,20.,2,@vizvithvarun,@aakarsh_r6,24.,2,no,no
@vizvithvarun,20.,2,@vizvithvarun,@ScottKimly,25.,3,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@StyleSTEAMed,26.,3,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@AdamMico1,27.,3,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@ladataviz,28.,3,no,no
@vizvithvarun,20.,2,@vizvithvarun,@ana_milana_,29.,3,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@DiversityinData,30.,3,no,no
@vizvithvarun,20.,2,@vizvithvarun,@carolineswiger1,31.,3,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@p_padham,32.,3,no,no
@vizvithvarun,20.,2,@vizvithvarun,@aabattani,33.,3,no,no
@vizvithvarun,20.,2,@vizvithvarun,@jaxx084,34.,3,no,no
@vizvithvarun,20.,2,@vizvithvarun,@ZenDollData,35.,3,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@RinconAnnabelle,36.,3,no,no
@vizvithvarun,20.,2,@vizvithvarun,@brrosenau,37.,3,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@flerlagekr,38.,3,no,no
@vizvithvarun,20.,2,@vizvithvarun,@ETudome,39.,3,no,no
@vizvithvarun,20.,2,@vizvithvarun,@datadzif,40.,3,no,yes
@vizvithvarun,20.,2,@vizvithvarun,@ReadySetData,41.,3,no,no
@vizvithvarun,20.,2,@vizvithvarun,@priyankadobhal_,42.,3,no,no
@vizvithvarun,20.,2,@vizvithvarun,@vizpositive,43.,3,no,no
@vizvithvarun,20.,2,@vizvithvarun,@ItsMehras,44.,3,no,no
@vizvithvarun,20.,2,@vizvithvarun,@AnnPregler,45.,3,no,no
@_CJMayes,21.,2,@_CJMayes,@tableau,1.,1,no,yes
@_CJMayes,21.,2,@_CJMayes,@mo_wootten,2.,1,no,yes
@_CJMayes,21.,2,@_CJMayes,@ZachBowders,3.,1,no,yes
@_CJMayes,21.,2,@_CJMayes,@sarahlovesdata,4.,1,no,yes
@_CJMayes,21.,2,@_CJMayes,@greenynorfolk,5.,1,no,no
@_CJMayes,21.,2,@_CJMayes,@dbfmurray,6.,1,no,yes
@_CJMayes,21.,2,@_CJMayes,@WJSutton12,7.,1,no,yes
@_CJMayes,21.,2,@_CJMayes,@consult_ant,8.,1,no,yes
@_CJMayes,21.,2,@_CJMayes,@mrroweuk,9.,2,no,no
@_CJMayes,21.,2,@_CJMayes,@FlerlageKev,10.,2,no,yes
@_CJMayes,21.,2,@_CJMayes,@brrosenau,11.,2,no,yes
@_CJMayes,21.,2,@_CJMayes,@VizByMoon,12.,2,yes,no
@_CJMayes,21.,2,@_CJMayes,@SParsonsDataViz,13.,2,no,no
@_CJMayes,21.,2,@_CJMayes,@SimonBeaumont04,14.,2,no,no
@_CJMayes,21.,2,@_CJMayes,@VizWhat,15.,2,no,no
@_CJMayes,21.,2,@_CJMayes,@tableaupublic,16.,2,no,yes
@_CJMayes,21.,2,@_CJMayes,@flerlagekr,17.,2,no,no
@_CJMayes,21.,2,@_CJMayes,@ZenDollData,18.,2,no,yes
@_CJMayes,21.,2,@_CJMayes,@marcreid,19.,2,no,no
@_CJMayes,21.,2,@_CJMayes,@ladataviz,20.,2,no,no
@_CJMayes,21.,2,@_CJMayes,@jreevers5,21.,2,no,yes
@_CJMayes,21.,2,@_CJMayes,@ProfDrKSchulte,22.,2,no,no
@_CJMayes,21.,2,@_CJMayes,@finkledeb,23.,2,no,no
@_CJMayes,21.,2,@_CJMayes,@chepleton,24.,2,no,no
@_CJMayes,21.,2,@_CJMayes,@datawoj,25.,3,no,no
@_CJMayes,21.,2,@_CJMayes,@RobertJanezic,26.,3,no,no
@_CJMayes,21.,2,@_CJMayes,@ShazeeraZawawi,27.,3,no,yes
@_CJMayes,21.,2,@_CJMayes,@menscuriosa,28.,3,no,no
@_CJMayes,21.,2,@_CJMayes,@KevinWee90,29.,3,no,yes
@_CJMayes,21.,2,@_CJMayes,@SmilgaNir,30.,3,no,no
@_CJMayes,21.,2,@_CJMayes,@NadiehBremer,31.,3,no,no
@_CJMayes,21.,2,@_CJMayes,@theneilrichards,32.,3,no,no
@_CJMayes,21.,2,@_CJMayes,@Saveriorocc,33.,3,no,yes
@_CJMayes,21.,2,@_CJMayes,@szucsi,34.,3,no,no
@_CJMayes,21.,2,@_CJMayes,@BMooreWasTaken,35.,3,no,yes
@_CJMayes,21.,2,@_CJMayes,@professorkao,36.,3,no,yes
@_CJMayes,21.,2,@_CJMayes,@ItsElisaDavis,37.,3,no,yes
@_CJMayes,21.,2,@_CJMayes,@AdedamolaLadipo,38.,3,no,no
@_CJMayes,21.,2,@_CJMayes,@Westlake_CJW,39.,3,no,no
@_CJMayes,21.,2,@_CJMayes,@ScottKimly,40.,3,no,yes
@_CJMayes,21.,2,@_CJMayes,@aabattani,41.,3,no,no
@_CJMayes,21.,2,@_CJMayes,@VizWizBI,42.,3,no,no
@_CJMayes,21.,2,@_CJMayes,@Ali15Tehrani,43.,3,no,no
@_CJMayes,21.,2,@_CJMayes,@NinadB_06,44.,3,no,no
@_CJMayes,21.,2,@_CJMayes,@_gringuinho_,45.,3,no,no
@prem_prasann,22.,2,@prem_prasann,@tableau,1.,1,no,yes
@prem_prasann,22.,2,@prem_prasann,@AdamMico1,2.,1,no,yes
@prem_prasann,22.,2,@prem_prasann,@vizvithvarun,3.,1,no,yes
@prem_prasann,22.,2,@prem_prasann,@ItsElisaDavis,4.,1,no,yes
@prem_prasann,22.,2,@prem_prasann,@menscuriosa,5.,1,no,no
@prem_prasann,22.,2,@prem_prasann,@tableaupublic,6.,1,no,yes
@prem_prasann,22.,2,@prem_prasann,@KevinWee90,7.,1,no,yes
@prem_prasann,22.,2,@prem_prasann,@FlerlageKev,8.,1,no,yes
@prem_prasann,22.,2,@prem_prasann,@VizByMoon,9.,2,yes,no
@prem_prasann,22.,2,@prem_prasann,@sarahlovesdata,10.,2,no,yes
@prem_prasann,22.,2,@prem_prasann,@dataTasteMaker,11.,2,no,no
@prem_prasann,22.,2,@prem_prasann,@TechiAnshi,12.,2,no,no
@prem_prasann,22.,2,@prem_prasann,@_gringuinho_,13.,2,no,no
@prem_prasann,22.,2,@prem_prasann,@flerlagekr,14.,2,no,no
@prem_prasann,22.,2,@prem_prasann,@SParsonsDataViz,15.,2,no,no
@prem_prasann,22.,2,@prem_prasann,@NicoleKlassen12,16.,2,no,yes
@prem_prasann,22.,2,@prem_prasann,@pradeep_zen,17.,2,no,no
@prem_prasann,22.,2,@prem_prasann,@RinconAnnabelle,18.,2,no,no
@prem_prasann,22.,2,@prem_prasann,@ZachBowders,19.,2,no,yes
@prem_prasann,22.,2,@prem_prasann,@rajvivan,20.,2,no,no
@prem_prasann,22.,2,@prem_prasann,@VizWithIrene,21.,2,no,no
@prem_prasann,22.,2,@prem_prasann,@ShazeeraZawawi,22.,2,no,yes
@prem_prasann,22.,2,@prem_prasann,@im_akeelah,23.,2,no,no
@prem_prasann,22.,2,@prem_prasann,@StyleSTEAMed,24.,2,no,yes
@prem_prasann,22.,2,@prem_prasann,@imagineazhar,25.,3,no,yes
@prem_prasann,22.,2,@prem_prasann,@professorkao,26.,3,no,yes
@prem_prasann,22.,2,@prem_prasann,@dataunjaded,27.,3,no,no
@prem_prasann,22.,2,@prem_prasann,@consult_ant,28.,3,no,yes
@prem_prasann,22.,2,@prem_prasann,@datavizcanvas,29.,3,no,no
@prem_prasann,22.,2,@prem_prasann,@ArshiyaShaheen,30.,3,no,no
@prem_prasann,22.,2,@prem_prasann,@Marketanalytic5,31.,3,no,no
@prem_prasann,22.,2,@prem_prasann,@GhafarShah9,32.,3,no,no
@prem_prasann,22.,2,@prem_prasann,@datadzif,33.,3,no,yes
@prem_prasann,22.,2,@prem_prasann,@spreksha16,34.,3,no,no
@prem_prasann,22.,2,@prem_prasann,@brrosenau,35.,3,no,yes
@prem_prasann,22.,2,@prem_prasann,@ravi071011,36.,3,no,no
@prem_prasann,22.,2,@prem_prasann,@WJSutton12,37.,3,no,yes
@prem_prasann,22.,2,@prem_prasann,@satya_majhi,38.,3,no,yes
@prem_prasann,22.,2,@prem_prasann,@MarkBradbourne,39.,3,no,no
@prem_prasann,22.,2,@prem_prasann,@VinodhDataArt,40.,3,no,no
@prem_prasann,22.,2,@prem_prasann,@JohannaJoso,41.,3,no,yes
@prem_prasann,22.,2,@prem_prasann,@Saveriorocc,42.,3,no,yes
@prem_prasann,22.,2,@prem_prasann,@ShijiaWendy,43.,3,no,no
@prem_prasann,22.,2,@prem_prasann,@DataDivergent,44.,3,no,yes
@prem_prasann,22.,2,@prem_prasann,@sakhuja_yash,45.,3,no,no
@dbfmurray,23.,2,@dbfmurray,@AvidCommentator,1.,1,no,no
@dbfmurray,23.,2,@dbfmurray,@MattCowgill,2.,1,no,no
@dbfmurray,23.,2,@dbfmurray,@HipsterVizNinja,3.,1,no,no
@dbfmurray,23.,2,@dbfmurray,@ZachBowders,4.,1,no,yes
@dbfmurray,23.,2,@dbfmurray,@sarahlovesdata,5.,1,no,yes
@dbfmurray,23.,2,@dbfmurray,@brrosenau,6.,1,no,yes
@dbfmurray,23.,2,@dbfmurray,@TheVizardOfAhs,7.,1,no,yes
@dbfmurray,23.,2,@dbfmurray,@willchamp_,8.,1,no,no
@dbfmurray,23.,2,@dbfmurray,@tableau,9.,2,no,yes
@dbfmurray,23.,2,@dbfmurray,@MichaelWhiting,10.,2,no,no
@dbfmurray,23.,2,@dbfmurray,@FlerlageKev,11.,2,no,yes
@dbfmurray,23.,2,@dbfmurray,@El_Dabrah,12.,2,no,no
@dbfmurray,23.,2,@dbfmurray,@_CJMayes,13.,2,no,yes
@dbfmurray,23.,2,@dbfmurray,@jaxx084,14.,2,no,no
@dbfmurray,23.,2,@dbfmurray,@VizChic,15.,2,no,no
@dbfmurray,23.,2,@dbfmurray,@flerlagekr,16.,2,no,no
@dbfmurray,23.,2,@dbfmurray,@nicolemark_,17.,2,no,yes
@dbfmurray,23.,2,@dbfmurray,@ItsElisaDavis,18.,2,no,yes
@dbfmurray,23.,2,@dbfmurray,@CoxyJindas,19.,2,no,no
@dbfmurray,23.,2,@dbfmurray,@professorkao,20.,2,no,yes
@dbfmurray,23.,2,@dbfmurray,@DrCameronMurray,21.,2,no,no
@dbfmurray,23.,2,@dbfmurray,@aabattani,22.,2,no,no
@dbfmurray,23.,2,@dbfmurray,@andrewjnorton,23.,2,no,no
@dbfmurray,23.,2,@dbfmurray,@jasemurphy,24.,2,no,no
@dbfmurray,23.,2,@dbfmurray,@cjoye,25.,3,no,no
@dbfmurray,23.,2,@dbfmurray,@glbastiani,26.,3,no,no
@dbfmurray,23.,2,@dbfmurray,@lionsaflw,27.,3,no,no
@dbfmurray,23.,2,@dbfmurray,@StyleSTEAMed,28.,3,no,yes
@dbfmurray,23.,2,@dbfmurray,@ryanbedwards,29.,3,no,no
@dbfmurray,23.,2,@dbfmurray,@PeteWargent,30.,3,no,no
@dbfmurray,23.,2,@dbfmurray,@VizByMoon,31.,3,yes,no
@dbfmurray,23.,2,@dbfmurray,@fredffery,32.,3,no,no
@dbfmurray,23.,2,@dbfmurray,@VizWhat,33.,3,no,no
@dbfmurray,23.,2,@dbfmurray,@duncan3ross,34.,3,no,no
@dbfmurray,23.,2,@dbfmurray,@aflwomens,35.,3,no,no
@dbfmurray,23.,2,@dbfmurray,@SpachusAus,36.,3,no,no
@dbfmurray,23.,2,@dbfmurray,@limefruit,37.,3,no,no
@dbfmurray,23.,2,@dbfmurray,@RodyZakovich,38.,3,no,no
@dbfmurray,23.,2,@dbfmurray,@adastra1930,39.,3,no,no
@dbfmurray,23.,2,@dbfmurray,@redruby17,40.,3,no,no
@dbfmurray,23.,2,@dbfmurray,@AdamMico1,41.,3,no,yes
@dbfmurray,23.,2,@dbfmurray,@jreevers5,42.,3,no,yes
@dbfmurray,23.,2,@dbfmurray,@gabster0191,43.,3,no,no
@dbfmurray,23.,2,@dbfmurray,@KevinWee90,44.,3,no,yes
@dbfmurray,23.,2,@dbfmurray,@iainkryan,45.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@StyleSTEAMed,1.,1,no,yes
@womenindataviz,24.,2,@womenindataviz,@nicolemark_,2.,1,no,yes
@womenindataviz,24.,2,@womenindataviz,@ItsElisaDavis,3.,1,no,yes
@womenindataviz,24.,2,@womenindataviz,@VizByMoon,4.,1,yes,no
@womenindataviz,24.,2,@womenindataviz,@NicoleKlassen12,5.,1,no,yes
@womenindataviz,24.,2,@womenindataviz,@brrosenau,6.,1,no,yes
@womenindataviz,24.,2,@womenindataviz,@tableau,7.,1,no,yes
@womenindataviz,24.,2,@womenindataviz,@tableaupublic,8.,1,no,yes
@womenindataviz,24.,2,@womenindataviz,@aliciaoberhol,9.,2,no,no
@womenindataviz,24.,2,@womenindataviz,@sarahlovesdata,10.,2,no,yes
@womenindataviz,24.,2,@womenindataviz,@emilykund,11.,2,no,no
@womenindataviz,24.,2,@womenindataviz,@professorkao,12.,2,no,yes
@womenindataviz,24.,2,@womenindataviz,@WindsCogley,13.,2,no,no
@womenindataviz,24.,2,@womenindataviz,@DataKoData,14.,2,no,no
@womenindataviz,24.,2,@womenindataviz,@WJSutton12,15.,2,no,yes
@womenindataviz,24.,2,@womenindataviz,@vanessatebbitt,16.,2,no,no
@womenindataviz,24.,2,@womenindataviz,@HealthTUG,17.,2,no,no
@womenindataviz,24.,2,@womenindataviz,@VizWizBI,18.,2,no,no
@womenindataviz,24.,2,@womenindataviz,@ScottKimly,19.,2,no,yes
@womenindataviz,24.,2,@womenindataviz,@DevinMLea,20.,2,no,no
@womenindataviz,24.,2,@womenindataviz,@samiasab90,21.,2,no,no
@womenindataviz,24.,2,@womenindataviz,@ZenDollData,22.,2,no,yes
@womenindataviz,24.,2,@womenindataviz,@shanetreynolds6,23.,2,no,no
@womenindataviz,24.,2,@womenindataviz,@ladataviz,24.,2,no,no
@womenindataviz,24.,2,@womenindataviz,@DataDivergent,25.,3,no,yes
@womenindataviz,24.,2,@womenindataviz,@jreevers5,26.,3,no,yes
@womenindataviz,24.,2,@womenindataviz,@MapsbyW,27.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@datavizjenn,28.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@zinnie__A,29.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@aabattani,30.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@adastra1930,31.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@TechiAnshi,32.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@ShijiaWendy,33.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@theamberyang,34.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@KimTricker,35.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@wia_community,36.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@Visual_Endgame,37.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@_Lorna_Brown,38.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@boknowsdata,39.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@dakvid,40.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@abmcknight18,41.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@VetsAdvTUG,42.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@TampaTUG,43.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@_gringuinho_,44.,3,no,no
@womenindataviz,24.,2,@womenindataviz,@willchamp_,45.,3,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@ZachBowders,1.,1,no,yes
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@stdspodcast,2.,1,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@TheVizardOfAhs,3.,1,no,yes
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@FlerlageKev,4.,1,no,yes
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@jaxx084,5.,1,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@StyleSTEAMed,6.,1,no,yes
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@tableau,7.,1,no,yes
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@chepleton,8.,1,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@ZenDollData,9.,2,no,yes
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@aabattani,10.,2,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@AdamMico1,11.,2,no,yes
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@tableaupublic,12.,2,no,yes
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@VizWhat,13.,2,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@MarkBradbourne,14.,2,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@brrosenau,15.,2,no,yes
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@nicolemark_,16.,2,no,yes
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@WindsCogley,17.,2,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@flerlagekr,18.,2,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@ItsElisaDavis,19.,2,no,yes
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@_gringuinho_,20.,2,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@Marketanalytic5,21.,2,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@DataDivergent,22.,2,no,yes
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@_CJMayes,23.,2,no,yes
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@xrayattack,24.,2,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@NicoleKlassen12,25.,3,no,yes
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@huck5,26.,3,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@sustainablyally,27.,3,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@adastra1930,28.,3,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@sarahlovesdata,29.,3,no,yes
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@BobaFettANHSE,30.,3,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@stats_ninja,31.,3,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@ryanaytay,32.,3,no,no
@SpotOn_DRTV,25.,3,@SpotOn_DRTV,@WJSutton12,33.,3,no,yes
