50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.943233,,,,,,,,,,,,,a9ee8a1d-b85e-4df8-baaf-a38c2afcbafd,144,,"[71.3, 78.1]",3906390,3,,,,,-0.19739556,,Right Foot,,,,"[100.3, 72.3]",,Ground Pass,,29.574314,,Incomplete,,Lauren Hemp,,,,,,,1,From Goal Kick,Alessia Russo,47521.0,Right Center Forward,9,England Women's,865,"['0becfa23-9e25-4c56-a8e7-6187f4acd6dd', '55326156-acfc-4736-b5ba-5913bf89e6c7', 'cf27a8ba-8f48-413b-a03e-dcd804ff10bb']",41,,,,,,,,,,,,,,,England Women's,865,00:03:41.389,Pass,True
,,,,,,,,,,,,,,,,,,1.390961,,,,,,,,,,,,,0ec1e1a7-3a9d-4f0e-8bb1-930a21599e01,148,,"[113.4, 80.0]",3906390,4,,,,,-2.4726462,,,,,,"[98.6, 68.3]",,Low Pass,,18.866108,,,,Keira Walsh,,,,,,Throw-in,1,From Throw In,Lucy Bronze,10178.0,Right Wing Back,10,England Women's,865,['02e2bb0a-dbff-4718-935c-10fd3b1ccb4e'],5,,,,,,,,,,,,,,,England Women's,865,00:04:05.477,Pass,
,,,,,,,,,,,,,,,,,,1.284751,,,,,,,,,,,,,926d485c-3a77-45af-b9a8-d57f0d2ba232,150,,"[99.9, 69.2]",3906390,4,,,,,0.71654165,,Right Foot,,,,"[109.2, 77.3]",,Low Pass,,12.332883,,,,Lucy Bronze,,,,,,,1,From Throw In,Keira Walsh,4658.0,Left Defensive Midfield,10,England Women's,865,['911269f6-70a8-450b-afd7-43a9fb61fd57'],6,,,,,,,,,,,,,,,England Women's,865,00:04:06.868,Pass,
,,,,,,,,,,,,,,,,,,1.729037,,,,,,,,,,,,,3f0fdc28-2f2d-4f4b-930e-cb3135c9fa51,154,,"[112.6, 78.9]",3906390,4,,,,,-1.6484497,,Right Foot,True,,,"[109.9, 44.2]",,High Pass,,34.804886,,Incomplete,,Ella Toone,,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Wing Back,10,England Women's,865,"['0708e0fb-c1c3-419d-a1be-f9c4573aad52', 'b0b37ace-7171-4143-8779-aa2157c475c9', 'c1b0ffbd-e064-4aa7-8e70-973b5e15a113']",8,,,,,,,,,,,,,,,England Women's,865,00:04:08.923,Pass,True
,,,,,,,,,,,,,,,,,,1.241687,,,,,,,,,,,,,e4212cdb-f143-405f-b91c-30e54ade4a1c,163,,"[3.8, 35.2]",3906390,4,,True,,,-1.2078706,,Right Foot,,,,"[9.8, 19.4]",,Ground Pass,,16.900888,,,,Laia Codina Panedas,,,,,,,1,From Keeper,Catalina Thomas Coll Lluch,45295.0,Goalkeeper,12,Spain Women's,863,['ea611a84-7d73-4d5f-880e-565d4d6591fd'],27,,,,,,,,,,,,,,,Spain Women's,863,00:04:27.564,Pass,
,,,,,,,,,,,,,,,,,,2.063972,,,,,,,,,,,,,442b946d-33b9-4216-9d44-629774c30575,167,,"[7.9, 19.5]",3906390,4,,,,,-0.4023211,,Left Foot,,,,"[40.8, 5.5]",,Ground Pass,,35.75486,,,,María Francesca Caldentey Oliver,,,,,,,1,From Keeper,Laia Codina Panedas,32694.0,Left Center Back,12,Spain Women's,863,"['31e1babe-23ba-45eb-b787-3fddb4fab0e9', 'd2d21715-6247-4826-8e33-bd68ce5ea5be']",29,,,,,,,,,,,,,,,Spain Women's,863,00:04:29.071,Pass,True
,,,,,,,,,,,,,,,,,,2.128269,,,,,,,,,,,,,54330216-3938-403d-b92c-01a3011bdf37,174,,"[40.6, 8.6]",3906390,4,,,,,1.1829171,,Right Foot,,,,"[58.7, 52.9]",,High Pass,,47.85499,,Incomplete,,Alba María Redondo Ferrer,,,True,,,,1,From Keeper,María Francesca Caldentey Oliver,10161.0,Left Wing,12,Spain Women's,863,"['c8df57d1-a5b4-4e5e-b486-78705e37eb1b', 'f52770e2-01d6-4292-be29-7f4efc7ecec1']",31,,,,,,,,,,,,,,,Spain Women's,863,00:04:31.960,Pass,
,,,,,,,,,,,,,,,,,,0.54291,,,,,,,,,,,,,0d02b37f-d637-40c6-98ee-621497af9a91,179,,"[51.5, 38.9]",3906390,4,,,,,-0.09306373,,Right Foot,,,,"[59.0, 38.2]",,Ground Pass,,7.5325956,,,,Keira Walsh,,,,,,Recovery,1,Regular Play,Alex Greenwood,10252.0,Left Center Back,13,England Women's,865,"['24996ae1-4304-4ffd-8010-55fac3f19b3e', 'af563024-a4fc-4320-8fd1-51232e1b2ed9']",35,,,,,,,,,,,,,,,England Women's,865,00:04:35.670,Pass,True
,,,,,,,,,,,,,,,,,,2.60369,,,,,,,,,,,,,46da91bf-1f31-4da2-97c9-f3784a4693ee,181,,"[59.0, 38.2]",3906390,4,,,,,2.5880976,,Left Foot,,,,"[37.8, 51.3]",,Ground Pass,,24.920876,,,,Millie Bright,,,,,,,1,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,13,England Women's,865,['c97f38c7-3b77-4f6f-a583-ded39a1d8ea5'],36,,,,,,,,,,,,,,,England Women's,865,00:04:36.213,Pass,
,,,,,,,,,,,,,,,,,,1.54536,,,,,,,,,,,,,7f764097-e84d-4ea0-943d-9057cd5dcca9,184,,"[38.2, 53.8]",3906390,4,,,,,0.19999295,,Right Foot,,,,"[75.2, 61.3]",,Low Pass,,37.752483,,Pass Offside,,Alessia Russo,,,,,,,1,Regular Play,Millie Bright,4642.0,Center Back,13,England Women's,865,['f62fc956-acd8-4cd0-a9c7-1ddd9e869efe'],41,,,,,,,,,,,,,,,England Women's,865,00:04:41.182,Pass,
,,,,,,,,,,,,,,,,,,0.841622,,,,,,,,,,,,,8f9a9a26-7a4a-4e8a-8f3e-56b0c71bba60,186,,"[41.4, 1.1]",3906390,5,,,,,0.49394137,,Left Foot,,,,"[45.3, 3.2]",,Ground Pass,,4.4294467,,,,Jennifer Hermoso Fuentes,,,,,,Free Kick,1,From Free Kick,Olga  Carmona García,49836.0,Left Back,14,Spain Women's,863,['7fbde874-5e80-4c09-83ad-09bde528b50a'],1,,,,,,,,,,,,,,,Spain Women's,863,00:05:01.912,Pass,
,,,,,,,,,,,,,,,,,,0.695836,,,,,,,,,,,,,62d65678-8ea5-43ad-b94e-407d008702ca,189,,"[44.9, 4.5]",3906390,5,,,,,-2.3421109,,Right Foot,,,,"[41.4, 0.9]",,Ground Pass,,5.020956,,,,Olga  Carmona García,,,,,,,1,From Free Kick,Jennifer Hermoso Fuentes,10151.0,Center Attacking Midfield,14,Spain Women's,863,"['21ab4408-9913-4228-8afb-fcaf72e893db', 'f140b930-a209-4c33-a456-73b5c03a04d8']",2,,,,,,,,,,,,,,,Spain Women's,863,00:05:02.754,Pass,True
,,,,,,,,,,,,,,,,,,1.038749,,,,,,,,,,,,,e974e190-65ae-477e-8e37-77c8bf602163,195,,"[47.2, 0.1]",3906390,5,,,,,0.607802,,,,,,"[54.1, 4.9]",,Low Pass,,8.405355,,,,Jennifer Hermoso Fuentes,,,,,,Throw-in,1,From Throw In,Olga  Carmona García,49836.0,Left Back,15,Spain Women's,863,['01e81579-6c3e-4d14-8c3b-e697775859f7'],13,,,,,,,,,,,,,,,Spain Women's,863,00:05:13.308,Pass,
,,,,,,,,,,,,,,,,,,0.701401,,,,,,,,,,,,,4d132994-9fa7-43f3-a6f3-fe926488678c,199,,"[49.7, 2.0]",3906390,5,,,,,3.0676537,,Left Foot,,,,"[44.3, 2.4]",,Ground Pass,,5.4147944,,,,Olga  Carmona García,,,,,,,1,From Throw In,Jennifer Hermoso Fuentes,10151.0,Center Attacking Midfield,15,Spain Women's,863,"['721a3f82-2368-4996-9e75-03dc8fe82572', 'a453bbb7-43d9-4897-98ff-2e2e08312d7e']",15,,,,,,,,,,,,,,,Spain Women's,863,00:05:15.145,Pass,True
,,,,,,,,,,,,,,,,,,1.361262,,,,,,,,,,,,,475e4a89-2591-4c5f-bcb8-172a646da6bc,201,,"[44.3, 2.2]",3906390,5,,,,,0.81212974,,Left Foot,,,,"[53.4, 11.8]",,Ground Pass,,13.227623,,,,María Francesca Caldentey Oliver,,,,,,,1,From Throw In,Olga  Carmona García,49836.0,Left Back,15,Spain Women's,863,['4e1b7a5f-4f68-41fa-a419-3e879c2c5801'],15,,,,,,,,,,,,,,,Spain Women's,863,00:05:15.846,Pass,
,,,,,,,,,,,,,,,,,,1.012778,,,,,,,,,,,,,8199ec0c-726f-4cc8-95b8-fd5a2f51974f,206,,"[46.8, 13.4]",3906390,5,,,,,2.3932147,,Right Foot,,,,"[41.2, 18.6]",,Ground Pass,,7.641989,,,,Teresa Abelleira Dueñas,,,,,,,1,From Throw In,María Francesca Caldentey Oliver,10161.0,Left Wing,15,Spain Women's,863,"['45853d2d-4c46-4a1a-b442-14d68e6d1de5', 'c8f29066-de8a-402f-b7d9-7ed518ef942c']",18,,,,,,,,,,,,,,,Spain Women's,863,00:05:18.547,Pass,True
,,,,,,,,,,,,,,,,,,0.887464,,,,,,,,,,,,,625bd65a-e9e5-46d3-8624-ef13304ae6b5,209,,"[43.0, 18.6]",3906390,5,,,,,-1.2490457,,Right Foot,,,,"[46.4, 8.4]",,Ground Pass,,10.751744,,,,Jennifer Hermoso Fuentes,,,,,,,1,From Throw In,Teresa Abelleira Dueñas,49835.0,Left Defensive Midfield,15,Spain Women's,863,"['90d2196f-b40b-4605-bf7c-37bc7f188c9e', 'a98b2612-c1c4-4267-a4ea-9a875199cbd7']",19,,,,,,,,,,,,,,,Spain Women's,863,00:05:19.560,Pass,True
,,,,,,,,,,,,,,,,,,1.758657,,,,,,,,,,,,,6eae37cd-6244-4630-9f2e-1b823f5d65e4,213,,"[44.5, 8.9]",3906390,5,,,,,1.3529954,,Right Foot,,,,"[55.3, 57.7]",,Ground Pass,,49.980797,,,,Aitana Bonmati Conca,,,True,,,,1,From Throw In,Jennifer Hermoso Fuentes,10151.0,Center Attacking Midfield,15,Spain Women's,863,"['0f172492-7ed5-4c22-9a9d-c67002719369', 'c4e44ebe-ce7a-4e40-9c15-daeaade78703']",21,,,,,,,,,,,,,,,Spain Women's,863,00:05:21.717,Pass,True
,,,,,,,,,,,,,,,,,,1.751234,,,,,,,,,,,,,1d27351b-8d94-4a4d-b5db-f1557a0ff21a,216,,"[87.3, 53.3]",3906390,5,,,,,0.33490768,,Left Foot,,,,"[110.0, 61.2]",,Ground Pass,,24.03539,,,,Alba María Redondo Ferrer,,,,,,,1,From Throw In,Aitana Bonmati Conca,15284.0,Right Center Midfield,15,Spain Women's,863,['46036854-2969-495b-8e72-7fd878a84d9f'],27,,,,,,,,,,,,,,,Spain Women's,863,00:05:27.822,Pass,
,,,,,,,,,,,,,,,,,,4.11114,,,,,,,,,,,,,27834e07-8538-4532-9bbf-3d56563f6ea3,219,,"[112.9, 60.1]",3906390,5,,,,,-1.4930547,,Right Foot,True,,,"[117.2, 4.9]",,High Pass,,55.36723,,,,María Francesca Caldentey Oliver,,,True,,,,1,From Throw In,Alba María Redondo Ferrer,50151.0,Right Wing,15,Spain Women's,863,['74666d83-4624-4a97-b7e7-fa5b9adc029e'],30,,,,,,,,,,,,,,,Spain Women's,863,00:05:30.107,Pass,
,,,,,,,,,,,,,,,,,,1.764498,,,,,,,,,,,,,0bbcf72a-0be8-4eb6-b030-b48e58020509,222,,"[117.7, 3.9]",3906390,5,,,,,2.6779451,,Right Foot,,,,"[104.1, 10.7]",,Ground Pass,,15.205262,,,,Jennifer Hermoso Fuentes,,,,,,,1,From Throw In,María Francesca Caldentey Oliver,10161.0,Left Wing,15,Spain Women's,863,['809c83bd-583d-4d7e-a5ca-482f068da057'],35,,,,,,,,,,,,,,,Spain Women's,863,00:05:35.015,Pass,
,,,,,,,,,,,,,,,,,,1.074392,,,,,,,,,,,,,ccb99bcd-22f5-410f-95e5-21d97e516c96,227,,"[108.1, 10.1]",3906390,5,,,,,1.407701,,Left Foot,True,,,"[112.0, 33.8]",,Low Pass,,24.018744,,Incomplete,,,,,,,,,1,From Throw In,Jennifer Hermoso Fuentes,10151.0,Center Attacking Midfield,15,Spain Women's,863,"['03dea936-97d2-4347-a6f7-9dcb4e3d215c', 'ce322376-4a7f-457b-9b30-bf49430e7a3c', 'f1a0a15d-7ebc-4904-86bd-7f55ee87d89d']",38,,,,,,,,,,,,,,,Spain Women's,863,00:05:38.339,Pass,True
,,,,,,,,,,,,,,,,,,1.902209,,,,,,,,,,,,,9b4cfd83-3709-44a3-997f-87f5cb18dc06,231,,"[117.6, 21.1]",3906390,5,,,,,1.6859101,,Left Foot,True,,,"[113.9, 53.1]",,High Pass,,32.213196,,,,Alba María Redondo Ferrer,,,,,,,1,From Throw In,Aitana Bonmati Conca,15284.0,Right Center Midfield,15,Spain Women's,863,['684de9fd-8daa-4e85-a096-126574df76b4'],42,,,,,,,,,,,,,,,Spain Women's,863,00:05:42.916,Pass,
,,,,,,,,,,,,,,,,,,6.819422,,,,,,,,,,,,,d885b3b4-62ae-4617-9b58-e360328767fd,236,,"[7.0, 36.1]",3906390,6,,True,,,0.5148406,,Right Foot,,,,"[74.7, 74.4]",,High Pass,,77.782906,,Incomplete,,Lauren Hemp,,,,,,Goal Kick,1,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,16,England Women's,865,"['03611efc-51d0-45f2-9687-1a357dd50e44', 'efeb4981-5e7c-46f6-bb0f-d1471d9c9341']",2,,,,,,,,,,,,,,,England Women's,865,00:06:02.773,Pass,
,,,,,,,,,,,,,,,,,,1.918975,,,,,,,,,,,,,fc099c6b-eded-4510-80c4-4d5f63792d8a,240,,"[45.1, 6.0]",3906390,6,,,,,2.467836,,Left Foot,,,,"[32.7, 15.9]",,High Pass,,15.867262,,,,Irene Paredes Hernandez,,,,,,,1,Regular Play,Olga  Carmona García,49836.0,Left Back,17,Spain Women's,863,"['325a1028-22df-4ee0-89c1-6e4051e121b9', '6018d27a-2aac-4888-aadb-3fe737b51a19']",11,,,,,,,,,,,,,,,Spain Women's,863,00:06:11.010,Pass,True
,,,,,,,,,,,,,,,,,,1.741629,,,,,,,,,,,,,2d36e77e-92b8-481f-a9bd-dbba800312da,244,,"[24.9, 18.2]",3906390,6,,,,,2.3561945,,Right Foot,,,,"[5.2, 37.9]",,Ground Pass,,27.860006,,,,Catalina Thomas Coll Lluch,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,17,Spain Women's,863,"['2b348583-fa98-46bd-8e74-30e31b0a6f59', '63d3d86b-5798-433d-ba4c-ef404c6a4225']",13,,,,,,,,,,,,,,,Spain Women's,863,00:06:13.746,Pass,True
,,,,,,,,,,,,,,,,,,1.501737,,,,,,,,,,,,,3b589ad5-9cf0-4763-bbbb-8794ce670231,247,,"[3.8, 42.7]",3906390,6,,,,,0.84253514,,Right Foot,,,,"[27.7, 69.5]",,Ground Pass,,35.908913,,,,Ona Batlle Pascual,,,,,,,1,Regular Play,Catalina Thomas Coll Lluch,45295.0,Goalkeeper,17,Spain Women's,863,['1fe63f56-5dcb-471a-8cf1-017917d401aa'],17,,,,,,,,,,,,,,,Spain Women's,863,00:06:17.479,Pass,
,,,,,,,,,,,,,,,,,,1.380812,,,,,,,,,,,,,b9dadac7-215d-47a0-87e4-ea5f5c0be47d,251,,"[65.5, 75.3]",3906390,6,,,,,-0.4299525,,Right Foot,,,,"[83.6, 67.0]",,Ground Pass,,19.912308,,Incomplete,,Salma Paralluelo Ayingono,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,17,Spain Women's,863,"['1f2fe02f-a558-457a-b055-a38334aa3122', 'cf14a199-3eb9-4e8e-a2b8-b8f5299595b0', 'f66c4444-99e6-4698-9fe0-ea54f1969533']",26,,,,,,,,,,,,,,,Spain Women's,863,00:06:26.410,Pass,True
,,,,,,,,,,,,,,,,,,1.078792,,,,,,,,,,,,,fffcfbed-e59e-419e-97e0-09d679af8651,256,,"[29.0, 8.3]",3906390,6,,,,,0.9707461,,Right Foot,,,,"[35.5, 17.8]",,Ground Pass,,11.510864,,,,Keira Walsh,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Center Back,18,England Women's,865,"['ac37a36f-6f8b-4291-a5c1-c50668a11caf', 'c708ebd0-1cb5-4def-92cd-4a024e978406']",30,,,,,,,,,,,,,,,England Women's,865,00:06:30.509,Pass,True
,,,,,,,,,,,,,,,,,,0.873418,,,,,,,,,,,,,de7879c8-9692-4ce2-b739-6478aeb1e2c3,259,,"[35.5, 17.8]",3906390,6,,,,,-1.2533376,,Right Foot,,,,"[40.1, 3.8]",,Ground Pass,,14.73635,,,,Rachel Daly,,,,,,,1,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,18,England Women's,865,['bd9da097-9423-423a-8517-1687f75e882d'],31,,,,,,,,,,,,,,,England Women's,865,00:06:31.708,Pass,
,,,,,,,,,,,,,,,,,,0.84758,,,,,,,,,,,,,01b95b0c-21bf-4d8c-a630-b26bb7262282,263,,"[37.6, 4.5]",3906390,6,,,,,0.6921443,,Right Foot,,,,"[45.2, 10.8]",,Low Pass,,9.871676,,,,Ella Toone,,,,,,,1,Regular Play,Rachel Daly,5058.0,Left Wing Back,18,England Women's,865,"['65fb832d-0596-46d0-9327-a943d4932a27', '9be163ac-09ed-46b5-b888-304b5e51d075']",33,,,,,,,,,,,,,,,England Women's,865,00:06:33.127,Pass,True
,,,,,,,,,,,,,,,,,,2.465616,,,,,,,,,,,,,3961653d-81bb-4d8c-8fcb-af84a8896769,268,,"[73.4, 69.9]",3906390,6,,,,,0.75092906,,Right Foot,,,,"[83.9, 79.7]",,Ground Pass,,14.3628,,Out,,Salma Paralluelo Ayingono,,,,,,Recovery,1,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,18,England Women's,865,"['75f498e9-4a90-48fa-b6e3-058303f03749', 'ca7d5597-530d-488e-a27e-08dec249dd1d']",34,,,,,,,,,,,,,,,Spain Women's,863,00:06:34.993,Pass,True
,,,,,,,,,,,,,,,,,,1.160676,,,,,,,,,,,,,eca6ba71-864e-4ef9-a063-fd57f8af67f3,270,,"[40.9, 0.1]",3906390,6,,,,,0.1867738,,,,,,"[53.6, 2.5]",,High Pass,,12.924783,,,,Lauren Hemp,,,,,,Throw-in,1,From Throw In,Rachel Daly,5058.0,Left Wing Back,19,England Women's,865,['da96124b-f69a-4561-aee8-64e86376da27'],58,,,,,,,,,,,,,,,England Women's,865,00:06:58.802,Pass,
,,,,,,,,,,,,,,,,,,1.979084,,,,,,,,,,,,,d2017d1b-04eb-4904-978e-44cbfc151de3,278,,"[69.6, 80.0]",3906390,7,,,,,-0.36314702,,,,,,"[89.6, 72.4]",,High Pass,,21.395327,,Incomplete,,Salma Paralluelo Ayingono,,,,,,Throw-in,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,20,Spain Women's,863,"['22433917-b766-4bee-b4fb-4c2502ca41d5', '425aea55-d883-4286-88ab-bbc86b5f670e']",16,,,,,,,,,,,,,,,Spain Women's,863,00:07:16.313,Pass,
,,,,,,,,,,,,,,,,,,1.966239,,,,,,,,,,,,,df7dbf32-4aea-4707-b83b-d91cde409864,284,,"[93.1, 73.5]",3906390,7,,,,,-1.5753729,,Right Foot,,,,"[92.9, 29.8]",,High Pass,,43.70046,,Incomplete,,Jennifer Hermoso Fuentes,,,True,,,,1,From Throw In,Alba María Redondo Ferrer,50151.0,Right Wing,20,Spain Women's,863,"['4607b70d-2e39-4c4e-b1fc-b8b5aaf6762e', '8d5c6147-9bd9-4988-b701-0b22b95641a9']",21,,,,,,,,,,,,,,,Spain Women's,863,00:07:21.262,Pass,
,,,,,,,,,,,,,,,,,,2.411389,,,,,,,,,,,,,4607b70d-2e39-4c4e-b1fc-b8b5aaf6762e,286,,"[27.2, 50.3]",3906390,7,,,,,-2.7379146,,Right Foot,,,,"[7.3, 41.8]",,Ground Pass,,21.639317,,,,Mary Alexandra Earps,,,,,,Recovery,1,From Throw In,Lucy Bronze,10178.0,Right Wing Back,20,Spain Women's,863,"['df7dbf32-4aea-4707-b83b-d91cde409864', 'f1cda45b-ae65-42bc-a437-6202948e7730']",23,,,,,,,,,,,,,,,England Women's,865,00:07:23.228,Pass,
,,,,,,,,,,,,,,,,,,3.512933,,,,,,,,,,,,,5ad4dbb5-b292-4008-98bf-2a7eee00452d,290,,"[8.3, 42.5]",3906390,7,,,,,-0.2622838,,Right Foot,,,,"[63.8, 27.6]",,High Pass,,57.465294,,Incomplete,,Lauren Hemp,,,,,,,1,From Throw In,Mary Alexandra Earps,31538.0,Goalkeeper,20,Spain Women's,863,"['aa56cbc3-b8a2-4454-84fd-a340ed177df1', 'c1e7bea0-62ec-455b-b42d-c0712ff052e9']",25,,,,,,,,,,,,,,,England Women's,865,00:07:25.840,Pass,
,,,,,,,,,,,,,,,,,,0.939211,,,,,,,,,,,,,aa56cbc3-b8a2-4454-84fd-a340ed177df1,293,,"[56.3, 52.5]",3906390,7,,,,True,-0.15431878,,,,,,"[69.8, 50.4]",,High Pass,,13.662357,,,,Aitana Bonmati Conca,,,,,,Recovery,1,From Throw In,Irene Paredes Hernandez,10165.0,Right Center Back,20,Spain Women's,863,"['1b3d97c1-6420-4aea-a2ce-3e81d3f0fb67', '5ad4dbb5-b292-4008-98bf-2a7eee00452d', 'af4a33a8-461e-49df-9343-2fd636f0f94c']",29,,,,,,,,,,,,,,,Spain Women's,863,00:07:29.352,Pass,True
,,,,,,,,,,,,,,,,,,0.782171,,,,,,,,,,,,,aceba31f-ec65-43f2-b7a4-1743c20534c8,297,,"[73.8, 46.6]",3906390,7,,,,,-1.5337762,,Right Foot,,,,"[74.6, 25.0]",,Ground Pass,,21.614809,,,,Jennifer Hermoso Fuentes,,,,,,,1,From Throw In,Aitana Bonmati Conca,15284.0,Right Center Midfield,20,Spain Women's,863,"['d2409b34-7f7c-4476-8ce5-46fc8846eb5b', 'ef4bc154-678c-4653-b0f6-7cab4678af05']",33,,,,,,,,,,,,,,,Spain Women's,863,00:07:33.095,Pass,True
,,,,,,,,,,,,,,,,,,1.354599,,,,,,,,,,,,,5c7815aa-f33b-4ceb-b017-5c6b061f4bd7,302,,"[75.2, 20.1]",3906390,7,,,,,-1.4275534,,Left Foot,,,,"[76.7, 9.7]",,Ground Pass,,10.507616,,,,María Francesca Caldentey Oliver,,,,,,,1,From Throw In,Jennifer Hermoso Fuentes,10151.0,Center Attacking Midfield,20,Spain Women's,863,"['087f770e-9cdc-48af-8796-4d02f15c0836', '42a637ad-ff45-4670-b562-804b207af036', 'f4354d49-400c-4f49-bf05-7ef251fd8172']",36,,,,,,,,,,,,,,,Spain Women's,863,00:07:36.162,Pass,True
,,,,,,,,,,,,,,,,,,0.827001,,,,,,,,,,,,,5624427b-ad5e-4ee2-87c6-8472f60158f7,305,,"[75.4, 8.1]",3906390,7,,,,,1.943784,,Right Foot,,,,"[68.2, 26.5]",,Ground Pass,,19.758543,,,,Teresa Abelleira Dueñas,,,,,,,1,From Throw In,María Francesca Caldentey Oliver,10161.0,Left Wing,20,Spain Women's,863,['12daa250-4672-4c17-a7f6-48b659296b68'],37,,,,,,,,,,,,,,,Spain Women's,863,00:07:37.597,Pass,
,,,,,,,,,,,,,,,,,,0.721711,,,,,,,,,,,,,36356000-3c37-40d9-a46a-3ca67b60195b,308,,"[67.2, 26.5]",3906390,7,,,,,-1.3770548,,Right Foot,,,,"[70.3, 10.7]",,Low Pass,,16.101242,,,,María Francesca Caldentey Oliver,,,,,,,1,From Throw In,Teresa Abelleira Dueñas,49835.0,Left Defensive Midfield,20,Spain Women's,863,['b0d0868e-355d-4a07-915f-2bea6b995af0'],38,,,,,,,,,,,,,,,Spain Women's,863,00:07:38.718,Pass,
,,,,,,,,,,,,,,,,,,1.151764,,,,,,,,,,,,,845a8d32-d44a-440d-8504-08ff305c8939,311,,"[70.1, 12.4]",3906390,7,,,,,1.2617493,,Right Foot,,,,"[75.4, 29.0]",,Ground Pass,,17.425556,,,,Jennifer Hermoso Fuentes,,,,,,,1,From Throw In,María Francesca Caldentey Oliver,10161.0,Left Wing,20,Spain Women's,863,['aa080698-3e90-4392-98fc-4c4c255ea48a'],43,,,,,,,,,,,,,,,Spain Women's,863,00:07:43.389,Pass,
,,,,,,,,,,,,,,,,,,1.143885,,,,,,,,,,,,,01d49d98-b85b-43fc-bb65-d7443bac0885,314,,"[74.4, 32.1]",3906390,7,,,,,0.5982645,,Left Foot,,,,"[94.5, 45.8]",,Ground Pass,,24.324884,,Incomplete,,Alba María Redondo Ferrer,,,,Through Ball,True,,1,From Throw In,Jennifer Hermoso Fuentes,10151.0,Center Attacking Midfield,20,Spain Women's,863,"['77e64ea7-728f-4ed6-9562-05b6d9c08d35', '83f6f3bc-2269-471f-a929-b8c70b073d13']",46,,,,,,,,,,,,,,,Spain Women's,863,00:07:46.607,Pass,
,,,,,,,,,,,,True,,,,,,1.601005,,,,,,,,,,,,,77e64ea7-728f-4ed6-9562-05b6d9c08d35,316,,"[25.6, 34.3]",3906390,7,,,,,0.028563658,,Right Foot,,,,"[32.6, 34.5]",,Ground Pass,,7.0028567,,,,Keira Walsh,,,,,,Interception,1,Regular Play,Alex Greenwood,10252.0,Left Center Back,21,England Women's,865,"['01d49d98-b85b-43fc-bb65-d7443bac0885', '32107065-e01e-48ed-97cd-6ed1e52e261e']",47,,,,,,,,,,,,,,,England Women's,865,00:07:47.751,Pass,
,,,,,,,,,,,,,,,,,,1.033073,,,,,,,,,,,,,b57843b1-a490-41b3-bd8d-ca226de70b91,319,,"[32.0, 35.7]",3906390,7,,,,,1.1632695,,Right Foot,,,,"[39.9, 54.0]",,Ground Pass,,19.932386,,,,Alessia Russo,,,,,,,1,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,21,England Women's,865,['cf8b416e-e4f0-46b8-bc4c-57e147336116'],49,,,,,,,,,,,,,,,England Women's,865,00:07:49.354,Pass,
,,,,,,,,,,,,,,,,,,1.597665,,,,,,,,,,,,,c94b3981-9ca9-4f92-8022-d220fb3e52d4,326,,"[40.1, 66.9]",3906390,7,,,,,3.1415927,,Right Foot,,,,"[23.2, 66.9]",,Ground Pass,,16.9,,,,Lucy Bronze,,,,,,,1,Regular Play,Alessia Russo,47521.0,Right Center Forward,21,England Women's,865,['1adf244f-3cd5-408c-9383-2a80cfe574a3'],52,,,,,,,,,,,,,,,England Women's,865,00:07:52.628,Pass,
