"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2023-08-12","89.7","1.98","5.84","Acuña Jr., Ronald",660670,500779,,"called_strike",,,,,1,"Ronald Acuna Jr.  strikes out on a foul tip.","R","R","L","NYM","ATL","S",,,1,1,2023,"0.16","1.34","-0.53","3.39",,,,0,1,"Top",,,,,682626,,,-6.556950871985789,-130.4852528632822,-2.9080836614674013,3.1680876965901996,27.673201182617934,-16.475307145787017,"3.55","1.68",,,,"90.1",1997,"6.6",717021,500779,682626,624413,664901,668901,596019,607043,641796,643446,"53.94",,,,,,,,1,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",159,"0","-0.053"
"SL","2023-08-12","77.8","-2.43","5.86","Acuña Jr., Ronald",660670,660593,,"foul",,,,,6,"Ronald Acuna Jr.  singles on a ground ball to shortstop Jonathan Arauz.","R","R","R","NYM","ATL","S",,,1,1,2023,"1.19","0.19","0.63","2.47",,,,0,1,"Top",,,,,553882,,,4.4102947485070905,-113.15873396412033,-0.6477911554272473,9.34851876069219,22.093606218789663,-30.693869387576292,"3.43","1.55",39,"53.5",3,"78.1",2127,"6.7",718371,660593,553882,624413,643446,668901,660620,501659,542364,621466,"53.83",,,,,,,,1,3,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",58,"0","-0.053"
"FF","2023-08-12","89.2","2.11","5.82","Acuña Jr., Ronald",660670,500779,,"ball",,,,,12,"Ronald Acuna Jr.  strikes out on a foul tip.","R","R","L","NYM","ATL","B",,,0,1,2023,"0.33","1.3","0.58","4.4",,,,0,1,"Top",,,,,682626,,,-4.470890306839339,-129.87909697604698,-0.20819983816315357,4.710789027974907,27.263839661411843,-17.66793063405185,"3.49","1.66",,,,"89.5",1967,"6.4",717021,500779,682626,624413,664901,668901,596019,607043,641796,643446,"54.07",,,,,,,,1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",153,"0","0.027"
"FF","2023-08-12","92.1","-2.36","6.04","Acuña Jr., Ronald",660670,660593,,"ball",,,,,12,"Ronald Acuna Jr.  singles on a ground ball to shortstop Jonathan Arauz.","R","R","R","NYM","ATL","B",,,0,1,2023,"-0.52","1.25","1.4","3.14",,,,0,1,"Top",,,,,553882,,,10.797950841864012,-133.74196839184722,-4.302352718729936,-8.536271588471331,28.443266695798602,-16.376006806560362,"3.68","1.67",,,,"93.2",2083,"7",718371,660593,553882,624413,643446,668901,660620,501659,542364,621466,"53.49",,,,,,,,1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",211,"0","0.027"
"SI","2023-08-12","91.1","-2.55","5.95","Acuña Jr., Ronald",660670,660593,,"foul",,,,,4,"Ronald Acuna Jr.  singles on a ground ball to shortstop Jonathan Arauz.","R","R","R","NYM","ATL","S",,,0,0,2023,"-1.11","1.05","-0.77","2.83",,,,0,1,"Top",,,,,553882,,,6.92534288546,-132.47960530720377,-4.219371310159572,-14.546861578487606,27.41422516568002,-19.109877206936627,"3.43","1.55",194,"88.7",71,"92.1",2084,"6.8",718371,660593,553882,624413,643446,668901,660620,501659,542364,621466,"53.67",,,,,,,,1,1,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",215,"0","-0.038"
"FF","2023-08-12","90.6","2.1","5.87","Acuña Jr., Ronald",660670,500779,,"foul",,,,,2,"Ronald Acuna Jr.  strikes out on a foul tip.","R","R","L","NYM","ATL","S",,,0,0,2023,"0.22","1.36","-0.11","3.34",,,,0,1,"Top",,,,,682626,,,-6.009899637215488,-131.73566218145552,-3.2608958246242605,3.9255192810721655,29.333745708469753,-15.902402201493224,"3.44","1.55",182,"65.1",40,"90.4",2037,"6.3",717021,500779,682626,624413,664901,668901,596019,607043,641796,643446,"54.16",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",156,"0","-0.038"
"CH","2023-08-11","84.5","-1.47","5.86","Acuña Jr., Ronald",660670,656731,"walk","ball",,,,,11,"Ronald Acuna Jr.  walks.","R","R","R","NYM","ATL","B",,,3,2,2023,"-1.11","0.51","-0.74","4.56",,671739,,0,5,"Top",,,,,682626,,,3.957948489579663,-123.06026452727923,2.2870758981832946,-12.07329961902055,22.61429760199199,-27.545135539270102,"3.44","1.54",,,,"86.1",1313,"7.1",717040,656731,682626,624413,664901,668901,660620,542364,607043,643446,"53.41",,,"0.7",1,0,0,,39,8,"Changeup",0,3,3,0,3,0,3,0,"Standard","Standard",220,"-0.01","0.343"
"CU","2023-08-11","80.4","-1.47","5.86","Acuña Jr., Ronald",660670,656731,,"blocked_ball",,,,,13,"Ronald Acuna Jr.  walks.","R","R","R","NYM","ATL","B",,,2,2,2023,"0.46","-1.28","-0.87","0.63",,671739,,0,5,"Top",,,,,682626,,,0.4762529220661801,-117.04906594670524,-2.4254250769260985,4.091120041670943,24.77372302856004,-43.550559626306814,"3.38","1.48",,,,"81.5",2344,"7.3",717040,656731,682626,624413,664901,668901,660620,542364,607043,643446,"53.23",,,,,,,,39,7,"Curveball",0,3,3,0,3,0,3,0,"Standard","Standard",25,"0","0.114"
"FF","2023-08-11","95.1","-1.37","5.91","Acuña Jr., Ronald",660670,656731,,"foul",,,,,2,"Ronald Acuna Jr.  walks.","R","R","R","NYM","ATL","S",,,2,2,2023,"-0.6","1.28","0.12","3.36",,671739,,0,5,"Top",,,,,682626,,,5.337407015830828,-138.4742159470708,-3.9900916171326646,-8.88781917966516,30.23009850911536,-14.974724791612623,"3.44","1.54",,,,"96.9",2141,"7.2",717040,656731,682626,624413,664901,668901,660620,542364,607043,643446,"53.25",,,,,,,,39,6,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",208,"0","0"
"FF","2023-08-11","95.7","-1.42","5.94","Acuña Jr., Ronald",660670,656731,,"foul",,,,,3,"Ronald Acuna Jr.  walks.","R","R","R","NYM","ATL","S",,,2,2,2023,"-0.42","1.41","0.64","3.19",,671739,,0,5,"Top",,,,,682626,,,6.479453128089412,-139.1316548915445,-4.895517222379971,-6.951411995768798,31.16869093791368,-12.954310220885896,"3.44","1.54",219,"78.1",23,"97.2",2231,"7.2",717040,656731,682626,624413,664901,668901,660620,542364,607043,643446,"53.33",,,,,,,,39,5,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",210,"0","0"
"CU","2023-08-11","77.8","-1.33","5.93","Acuña Jr., Ronald",660670,656731,,"foul",,,,,13,"Ronald Acuna Jr.  walks.","R","R","R","NYM","ATL","S",,,2,1,2023,"0.57","-1.18","-0.57","1.35",,671739,,0,5,"Top",,,,,682626,,,0.5791986992305813,-113.30263369090724,-0.7110284266200202,4.748431609408353,22.413097294317797,-42.369435123079604,"3.44","1.54",11,"103.5",-8,"78.4",2497,"6.9",717040,656731,682626,624413,664901,668901,660620,542364,607043,643446,"53.63",,,,,,,,39,4,"Curveball",0,3,3,0,3,0,3,0,"Standard","Standard",32,"0","-0.114"
"FF","2023-08-11","95.2","-1.6","5.93","Acuña Jr., Ronald",660670,656731,,"called_strike",,,,,4,"Ronald Acuna Jr.  walks.","R","R","R","NYM","ATL","S",,,2,0,2023,"-0.74","1.14","-0.29","2.2",,,671739,0,5,"Top",,,,,682626,,,5.17673820046699,-138.51037444102306,-6.804136707031837,-10.683505835095767,30.791712701013267,-16.22828456472597,"3.44","1.48",,,,"96.6",2181,"7.1",717040,656731,682626,624413,664901,668901,660620,542364,607043,643446,"53.43",,,,,,,,39,3,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",211,"-0.015","-0.081"
"CH","2023-08-11","85.3","-1.5","5.9","Acuña Jr., Ronald",660670,656731,,"ball",,,,,11,"Ronald Acuna Jr.  walks.","R","R","R","NYM","ATL","B",,,1,0,2023,"-0.89","0.61","-0.53","3.83",,,671739,0,5,"Top",,,,,682626,,,4.153486770906214,-124.24813480559449,0.1561649962330196,-10.083813461540252,22.94508055837152,-26.052730230911237,"3.38","1.54",,,,"87",1439,"7.1",717040,656731,682626,624413,664901,668901,660620,542364,607043,643446,"53.37",,,,,,,,39,2,"Changeup",0,3,3,0,3,0,3,0,"Standard","Standard",234,"0","0.084"
"SL","2023-08-11","83.5","-1.61","5.89","Acuña Jr., Ronald",660670,656731,,"ball",,,,,11,"Ronald Acuna Jr.  walks.","R","R","R","NYM","ATL","B",,,0,0,2023,"0.39","0.2","-1.05","2.49",,,671739,0,5,"Top",,,,,682626,,,0.5323235818390901,-121.50020430018306,-1.709279984221267,3.68763491150267,26.861340990335233,-30.08843983384178,"3.38","1.48",,,,"84.3",2112,"7.1",717040,656731,682626,624413,664901,668901,660620,542364,607043,643446,"53.38",,,,,,,,39,1,"Slider",0,3,3,0,3,0,3,0,"Standard","Standard",69,"0","0.046"
"ST","2023-08-11","82.1","-2.52","5.07","Acuña Jr., Ronald",660670,642231,"field_out","hit_into_play",,,,,9,"Ronald Acuna Jr.  lines out to left fielder Rafael Ortega.","R","R","R","NYM","ATL","X",7,"line_drive",2,2,2023,"1.23","-0.44","0.32","2.07",,,,0,9,"Top",55.4,78.41,,,682626,,,4.0076581172371295,-119.51830310156696,0.6148279676084312,10.974944856405827,24.291393371910868,-36.70588378373322,"3.44","1.54",344,"98.2",21,"81.2",2776,"5.7",717040,642231,682626,624413,664901,668901,660620,542364,643446,621466,"54.76",0.309,0.4,"0",1,0,0,5,74,7,"Sweeper",0,7,7,0,7,0,7,0,"Standard","Standard",56,"0","-0.212"
"CH","2023-08-11","85.8","-2.05","5.32","Acuña Jr., Ronald",660670,642231,,"foul",,,,,13,"Ronald Acuna Jr.  lines out to left fielder Rafael Ortega.","R","R","R","NYM","ATL","S",,,2,2,2023,"-1.47","0.37","-0.06","1.06",,,,0,9,"Top",,,,,682626,,,7.610164136125467,-124.71175833662035,-4.5752739809547105,-16.793502854022595,22.93584005619312,-27.65362817096677,"3.44","1.54",2,"45",-24,"85.6",1639,"6",717040,642231,682626,624413,664901,668901,660620,542364,643446,621466,"54.48",,,,,,,,74,6,"Changeup",0,7,7,0,7,0,7,0,"Standard","Standard",261,"0","0"
"SI","2023-08-11","92.9","-2.19","5.38","Acuña Jr., Ronald",660670,642231,,"foul",,,,,4,"Ronald Acuna Jr.  lines out to left fielder Rafael Ortega.","R","R","R","NYM","ATL","S",,,2,2,2023,"-1.54","0.55","-0.75","2.17",,,,0,9,"Top",,,,,682626,,,7.0457743031453655,-135.15293190935628,-3.6792075257239714,-20.461677832731887,27.398945401335276,-24.864073619076066,"3.44","1.54",2,"86.2",-47,"92.9",2184,"6.2",717040,642231,682626,624413,664901,668901,660620,542364,643446,621466,"54.34",,,,,,,,74,5,"Sinker",0,7,7,0,7,0,7,0,"Standard","Standard",236,"0","0"
"ST","2023-08-11","82.9","-2.4","5.13","Acuña Jr., Ronald",660670,642231,,"ball",,,,,14,"Ronald Acuna Jr.  lines out to left fielder Rafael Ortega.","R","R","R","NYM","ATL","B",,,1,2,2023,"1.04","-0.93","1.34","1.73",,,,0,9,"Top",,,,,682626,,,6.586167145507375,-120.51671625299154,0.6157420303380232,8.721094608897957,24.939162993520835,-41.59983032532901,"3.44","1.54",,,,"83.4",2856,"6.8",717040,642231,682626,624413,664901,668901,660620,542364,643446,621466,"53.67",,,,,,,,74,4,"Sweeper",0,7,7,0,7,0,7,0,"Standard","Standard",47,"0","0.039"
"ST","2023-08-11","83.4","-2.63","5","Acuña Jr., Ronald",660670,642231,,"ball",,,,,14,"Ronald Acuna Jr.  lines out to left fielder Rafael Ortega.","R","R","R","NYM","ATL","B",,,0,2,2023,"1.1","-0.16","3.02","1.81",,,,0,9,"Top",,,,,682626,,,10.795983495730308,-121.15230936353184,-0.5664842177827404,8.815162234137944,23.146220003569724,-33.89572983017448,"3.5","1.6",,,,"83.1",2724,"6.2",717040,642231,682626,624413,664901,668901,660620,542364,643446,621466,"54.33",,,,,,,,74,3,"Sweeper",0,7,7,0,7,0,7,0,"Standard","Standard",51,"0","0.022"
"FF","2023-08-11","94.7","-1.4","5.95","Acuña Jr., Ronald",660670,656731,"field_out","hit_into_play",,,,,5,"Ronald Acuna Jr.  lines out sharply to center fielder Brandon Nimmo.","R","R","R","NYM","ATL","X",8,"line_drive",0,1,2023,"-0.69","1.08","-0.12","2.53",,,,2,3,"Top",120.4,54.07,,,682626,,,4.973257753638419,-137.7991865829283,-5.814712942571918,-9.924854479459393,28.148344324241194,-17.364545007836746,"3.44","1.54",359,"114.6",13,"96.7",1966,"7.3",717040,656731,682626,624413,664901,668901,660620,542364,607043,643446,"53.23",0.82,0.917,"0",1,0,0,6,20,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",212,"0.011","-0.088"
"FF","2023-08-11","98.1","-1.4","6.03","Acuña Jr., Ronald",660670,656731,,"called_strike",,,,,14,"Ronald Acuna Jr.  lines out sharply to center fielder Brandon Nimmo.","R","R","R","NYM","ATL","S",,,0,0,2023,"-0.5","1.17","0.83","2.22",,,,2,3,"Top",,,,,682626,,,7.322262338605631,-142.68601686600692,-7.7069565620592435,-8.479056204788101,30.08776532262745,-14.583174498705045,"3.55","1.63",,,,"100.1",2183,"7.2",717040,656731,682626,624413,664901,668901,660620,542364,607043,643446,"53.27",,,,,,,,20,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",211,"0","-0.018"
"CH","2023-08-11","85.5","-2.18","5.33","Acuña Jr., Ronald",660670,642231,,"swinging_strike",,,,,14,"Ronald Acuna Jr.  lines out to left fielder Rafael Ortega.","R","R","R","NYM","ATL","S",,,0,1,2023,"-1.2","0.01","0.24","0.65",,,,0,9,"Top",,,,,682626,,,8.143299746297272,-124.29670092205475,-4.824450633053365,-14.068584423063555,22.906819336742544,-31.288946967644645,"3.44","1.54",,,,"85.8",1596,"6.4",717040,642231,682626,624413,664901,668901,660620,542364,643446,621466,"54.13",,,,,,,,74,2,"Changeup",0,7,7,0,7,0,7,0,"Standard","Standard",256,"0","-0.048"
"ST","2023-08-11","81.8","-2.61","5.12","Acuña Jr., Ronald",660670,642231,,"called_strike",,,,,9,"Ronald Acuna Jr.  lines out to left fielder Rafael Ortega.","R","R","R","NYM","ATL","S",,,0,0,2023,"1.18","-0.3","0.83","1.95",,,,0,9,"Top",,,,,682626,,,5.435902415021813,-118.96659894313643,0.028482937199984182,10.094624199760057,23.824883415389927,-35.26506046880289,"3.61","1.65",,,,"81.1",2692,"6",717040,642231,682626,624413,664901,668901,660620,542364,643446,621466,"54.54",,,,,,,,74,1,"Sweeper",0,7,7,0,7,0,7,0,"Standard","Standard",47,"0","-0.038"
"CH","2023-08-11","86.3","-2.16","5.28","Acuña Jr., Ronald",660670,642231,"field_out","hit_into_play",,,,,7,"Ronald Acuna Jr.  grounds out, third baseman Mark Vientos to first baseman Pete Alonso.","R","R","R","NYM","ATL","X",5,"ground_ball",1,1,2023,"-1.47","0.02","-0.6","1.53",,,,0,7,"Top",103.55,164.12,,,682626,,,6.679223363640776,-125.54633013763922,-2.75468564506673,-16.843442860305686,24.480095021015224,-31.599290644419945,"3.44","1.54",73,"103.6",3,"86.4",1625,"6.3",717040,642231,682626,624413,664901,668901,660620,542364,607043,643446,"54.22",0.531,0.478,"0",1,0,0,4,55,3,"Changeup",0,6,6,0,6,0,6,0,"Standard","Standard",260,"0.001","-0.226"
"ST","2023-08-11","82.3","-2.55","5.01","Acuña Jr., Ronald",660670,642231,,"ball",,,,,14,"Ronald Acuna Jr.  grounds out, third baseman Mark Vientos to first baseman Pete Alonso.","R","R","R","NYM","ATL","B",,,0,1,2023,"1.09","-0.3","2.38","1.64",,,,0,7,"Top",,,,,682626,,,8.988949527801028,-119.4201068809546,-0.37552417105939473,8.274853571748139,27.27068302688528,-35.139063549438454,"3.61","1.6",,,,"81",2848,"6",717040,642231,682626,624413,664901,668901,660620,542364,607043,643446,"54.52",,,,,,,,55,2,"Sweeper",0,6,6,0,6,0,6,0,"Standard","Standard",49,"0","0.027"
"ST","2023-08-11","82.5","-2.59","5.14","Acuña Jr., Ronald",660670,642231,,"swinging_strike",,,,,9,"Ronald Acuna Jr.  grounds out, third baseman Mark Vientos to first baseman Pete Alonso.","R","R","R","NYM","ATL","S",,,0,0,2023,"1.12","-0.35","0.61","2.01",,,,0,7,"Top",,,,,682626,,,5.03982743533678,-120.02029991944656,0.1439200382381307,9.634216382829656,26.642768471094822,-35.7537379258909,"3.44","1.54",,,,"81.1",2742,"5.7",717040,642231,682626,624413,664901,668901,660620,542364,607043,643446,"54.82",,,,,,,,55,1,"Sweeper",0,6,6,0,6,0,6,0,"Standard","Standard",51,"0","-0.038"
"FF","2023-08-11","98","-1.47","6.02","Acuña Jr., Ronald",660670,656731,"field_out","hit_into_play",,,,,4,"Ronald Acuna Jr.  grounds out to first baseman Pete Alonso.","R","R","R","NYM","ATL","X",3,"ground_ball",2,2,2023,"-0.68","1.12","-0.77","2.51",,,,0,1,"Top",154.31,170.23,,,682626,,,3.5112808455744524,-142.7333750228941,-6.77281721599294,-10.03496684865191,29.392860939743205,-15.488990053139458,"3.44","1.54",5,"69.1",-28,"100",2159,"7.1",717040,656731,682626,624413,664901,668901,660620,542364,607043,643446,"53.37",0.046,0.041,"0",1,0,0,2,1,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",210,"0.022","-0.212"
"CH","2023-08-11","87.4","-1.27","6.02","Acuña Jr., Ronald",660670,656731,,"ball",,,,,7,"Ronald Acuna Jr.  grounds out to first baseman Pete Alonso.","R","R","R","NYM","ATL","B",,,1,2,2023,"-1.07","0.51","-0.38","1.64",,,,0,1,"Top",,,,,682626,,,4.423816942118045,-127.21006101297647,-5.594512206828083,-12.554426150431734,23.920110928378826,-25.723125952433566,"3.5","1.65",,,,"89",1458,"7.1",717040,656731,682626,624413,664901,668901,660620,542364,607043,643446,"53.41",,,,,,,,1,5,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",227,"0","0.039"
"SL","2023-08-11","83.7","-1.46","6","Acuña Jr., Ronald",660670,656731,,"foul",,,,,5,"Ronald Acuna Jr.  grounds out to first baseman Pete Alonso.","R","R","R","NYM","ATL","S",,,1,2,2023,"0.49","-0.08","0","2.15",,,,0,1,"Top",,,,,682626,,,2.4505049782667006,-121.95886421691061,-2.3394889824876755,4.417174147536679,23.620551951918014,-32.70765101715471,"3.44","1.54",,,,"85",2310,"7.1",717040,656731,682626,624413,664901,668901,660620,542364,607043,643446,"53.45",,,,,,,,1,4,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",48,"0","0"
"FF","2023-08-11","97.5","-1.42","6.05","Acuña Jr., Ronald",660670,656731,,"foul",,,,,1,"Ronald Acuna Jr.  grounds out to first baseman Pete Alonso.","R","R","R","NYM","ATL","S",,,1,1,2023,"-0.66","1.39","-0.55","3.18",,,,0,1,"Top",,,,,682626,,,3.9128862830389077,-141.84332802881056,-5.4250843490290235,-9.87010909150553,34.87855133858244,-12.37235740283855,"3.44","1.54",212,"73.8",34,"98.6",2307,"7.1",717040,656731,682626,624413,664901,668901,660620,542364,607043,643446,"53.41",,,,,,,,1,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",208,"0","-0.053"
"CH","2023-08-11","88.1","-1.39","6.03","Acuña Jr., Ronald",660670,656731,,"ball",,,,,14,"Ronald Acuna Jr.  grounds out to first baseman Pete Alonso.","R","R","R","NYM","ATL","B",,,0,1,2023,"-0.96","0.94","0.21","0.82",,,,0,1,"Top",,,,,682626,,,5.970323493976775,-127.98397470077066,-8.56578516160542,-11.853474740049535,27.580439576033168,-20.181017513207614,"3.5","1.6",,,,"89",1588,"7",717040,656731,682626,624413,664901,668901,660620,542364,607043,643446,"53.48",,,,,,,,1,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",227,"0","0.027"
"FF","2023-08-11","96.7","-1.49","6.18","Acuña Jr., Ronald",660670,656731,,"foul",,,,,1,"Ronald Acuna Jr.  grounds out to first baseman Pete Alonso.","R","R","R","NYM","ATL","S",,,0,0,2023,"-0.62","1.21","-0.52","3.52",,,,0,1,"Top",,,,,682626,,,4.053566654592794,-140.89600382502016,-4.392318875047115,-9.14419733251329,29.786740517033692,-15.278617126201295,"3.44","1.54",160,"79.9",13,"98.4",2146,"7",717040,656731,682626,624413,664901,668901,660620,542364,607043,643446,"53.5",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",210,"0","-0.038"
"FF","2023-08-10","89.3","0.95","5.63","Acuña Jr., Ronald",660670,663559,"walk","ball",,,,,11,"Ronald Acuna Jr.  walks.","R","R","L","PIT","ATL","B",,,3,2,2023,"0.24","1.42","-0.78","3.86",,,,1,4,"Top",,,,,641511,,,-4.870771881749075,-130.174044558551,-1.427856937826704,3.6171464538664786,24.30494458236666,-15.844423283484796,"3.47","1.6",,,,"91.8",1919,"7.4",717056,663559,641511,663845,669707,663647,678894,641943,669261,680779,"53.06",,,"0.7",1,0,0,,33,8,"4-Seam Fastball",3,4,4,3,4,3,4,3,"Standard","Standard",167,"-0.025","0.226"
"SI","2023-08-10","90.9","1.11","5.66","Acuña Jr., Ronald",660670,663559,,"foul",,,,,5,"Ronald Acuna Jr.  walks.","R","R","L","PIT","ATL","S",,,3,2,2023,"0.49","1.37","-0.05","2.19",,,,1,4,"Top",,,,,641511,,,-4.069236533411649,-132.3089984506477,-5.845663468133537,6.638723209463426,27.599662021073094,-15.08078645259487,"3.45","1.55",198,"70.8",46,"92.9",1809,"7.4",717056,663559,641511,663845,669707,663647,678894,641943,669261,680779,"53.07",,,,,,,,33,7,"Sinker",3,4,4,3,4,3,4,3,"Standard","Standard",176,"0","0"
"SL","2023-08-10","85.6","1.19","5.58","Acuña Jr., Ronald",660670,663559,,"foul",,,,,7,"Ronald Acuna Jr.  walks.","R","R","L","PIT","ATL","S",,,3,2,2023,"-0.06","0.58","-0.68","2.14",,,,1,4,"Top",,,,,641511,,,-4.389958192189553,-124.61227723590191,-3.118262014014503,0.19323176545555232,23.216244646405926,-25.730588997089495,"3.45","1.55",6,"90.8",-19,"87.8",1867,"7.5",717056,663559,641511,663845,669707,663647,678894,641943,669261,680779,"53",,,,,,,,33,6,"Slider",3,4,4,3,4,3,4,3,"Standard","Standard",210,"0","0"
"FF","2023-08-10","90.3","1.05","5.71","Acuña Jr., Ronald",660670,663559,,"ball",,,,,11,"Ronald Acuna Jr.  walks.","R","R","L","PIT","ATL","B",,,2,2,2023,"-0.34","1.24","-1.58","3.02",,,,1,4,"Top",,,,,641511,,,-5.955993681522015,-131.3677430233145,-3.465168191330384,-2.68484732213319,26.674830063903524,-17.272130510339274,"3.47","1.63",,,,"92.5",2063,"7.5",717056,663559,641511,663845,669707,663647,678894,641943,669261,680779,"52.97",,,,,,,,33,5,"4-Seam Fastball",3,4,4,3,4,3,4,3,"Standard","Standard",174,"0","0.062"
"SL","2023-08-10","83.8","1.25","5.57","Acuña Jr., Ronald",660670,663559,,"foul",,,,,13,"Ronald Acuna Jr.  walks.","R","R","L","PIT","ATL","S",,,2,1,2023,"-0.48","0.56","-0.88","2.25",,,,1,4,"Top",,,,,641511,,,-4.089272944243274,-122.153929662554,-2.4719803662882347,-4.086921652301006,22.046762615771875,-26.287461258475552,"3.45","1.55",,,,"86.1",1859,"7.5",717056,663559,641511,663845,669707,663647,678894,641943,669261,680779,"53.02",,,,,,,,33,4,"Slider",3,4,4,3,4,3,4,3,"Standard","Standard",206,"0","-0.049"
"FF","2023-08-10","89.7","1.19","5.72","Acuña Jr., Ronald",660670,663559,,"ball",,,,,12,"Ronald Acuna Jr.  walks.","R","R","L","PIT","ATL","B",,,1,1,2023,"-0.04","1.32","0.43","4.19",,,,1,4,"Top",,,,,641511,,,-1.8262306620040014,-130.7308147727083,-0.6525853431229429,-0.12415161185675931,24.82565276107479,-17.016263148080213,"3.47","1.57",,,,"92.1",1960,"7.4",717056,663559,641511,663845,669707,663647,678894,641943,669261,680779,"53.08",,,,,,,,33,3,"4-Seam Fastball",3,4,4,3,4,3,4,3,"Standard","Standard",174,"0","0.035"
"SL","2023-08-10","84.6","1.29","5.63","Acuña Jr., Ronald",660670,663559,,"foul",,,,,13,"Ronald Acuna Jr.  walks.","R","R","L","PIT","ATL","S",,,1,0,2023,"-0.08","0.66","-0.84","1.94",,,,1,4,"Top",,,,,641511,,,-4.891029570902232,-123.28276704106483,-3.7216569437585836,-0.0004095136870566641,21.27877482609489,-24.93420857105693,"3.45","1.55",2,"38.5",-42,"86.9",1906,"7.4",717056,663559,641511,663845,669707,663647,678894,641943,669261,680779,"53.13",,,,,,,,33,2,"Slider",3,4,4,3,4,3,4,3,"Standard","Standard",199,"0","-0.033"
"CU","2023-08-10","74.8","1.24","5.66","Acuña Jr., Ronald",660670,663559,,"ball",,,,,12,"Ronald Acuna Jr.  walks.","R","R","L","PIT","ATL","B",,,0,0,2023,"-0.43","-0.55","0.11","3.76",,,,1,4,"Top",,,,,641511,,,-1.6038909242465371,-108.95322392889604,4.179293715540488,-3.2617321662736987,15.546668463656049,-37.42058013602332,"3.36","1.55",,,,"76.7",1956,"7.2",717056,663559,641511,663845,669707,663647,678894,641943,669261,680779,"53.33",,,,,,,,33,1,"Curveball",3,4,4,3,4,3,4,3,"Standard","Standard",306,"0","0.026"
