time,latitude,longitude,altitude
2023-03-05 11:11:26+00:00,48.83917,2.386935,39.9
2023-03-05 11:11:27+00:00,48.839192,2.386863,39.8
2023-03-05 11:11:28+00:00,48.839206,2.386836,39.7
2023-03-05 11:11:29+00:00,48.839221,2.386809,39.7
2023-03-05 11:11:30+00:00,48.83925,2.386749,39.5
2023-03-05 11:11:31+00:00,48.839256,2.386725,39.5
2023-03-05 11:11:32+00:00,48.839283,2.386652,39.4
2023-03-05 11:11:33+00:00,48.839292,2.386622,39.3
2023-03-05 11:11:34+00:00,48.8393,2.386591,39.3
2023-03-05 11:11:35+00:00,48.839319,2.386521,39.1
2023-03-05 11:11:36+00:00,48.839325,2.386498,39.1
2023-03-05 11:11:37+00:00,48.839364,2.386427,39.0
2023-03-05 11:11:38+00:00,48.839376,2.386396,39.0
2023-03-05 11:11:39+00:00,48.839388,2.386366,38.9
2023-03-05 11:11:40+00:00,48.839442,2.386294,38.8
2023-03-05 11:11:41+00:00,48.839451,2.386251,38.7
2023-03-05 11:11:42+00:00,48.839459,2.386207,38.7
2023-03-05 11:11:43+00:00,48.839468,2.386164,38.7
2023-03-05 11:11:44+00:00,48.839476,2.38612,38.6
2023-03-05 11:11:45+00:00,48.839485,2.386076,38.6
2023-03-05 11:11:46+00:00,48.839494,2.386033,38.5
2023-03-05 11:11:47+00:00,48.839502,2.385989,38.5
2023-03-05 11:11:48+00:00,48.839511,2.385946,38.5
2023-03-05 11:11:49+00:00,48.839519,2.385902,38.4
2023-03-05 11:11:50+00:00,48.839484,2.385844,38.3
2023-03-05 11:11:51+00:00,48.839435,2.385833,38.3
2023-03-05 11:11:52+00:00,48.839387,2.385822,38.2
2023-03-05 11:11:53+00:00,48.839386,2.385625,38.0
2023-03-05 11:11:55+00:00,48.839411,2.38547,37.8
2023-03-05 11:11:57+00:00,48.839435,2.385315,37.7
2023-03-05 11:11:58+00:00,48.839425,2.385266,37.7
2023-03-05 11:11:59+00:00,48.839434,2.385244,37.7
2023-03-05 11:12:00+00:00,48.839452,2.385179,37.6
2023-03-05 11:12:01+00:00,48.839453,2.385156,37.6
2023-03-05 11:12:02+00:00,48.839453,2.385132,37.6
2023-03-05 11:12:03+00:00,48.839448,2.385062,37.5
2023-03-05 11:12:04+00:00,48.839454,2.385041,37.5
2023-03-05 11:12:05+00:00,48.839471,2.38496,37.5
2023-03-05 11:12:06+00:00,48.839476,2.38492,37.4
2023-03-05 11:12:07+00:00,48.83948,2.384879,37.4
2023-03-05 11:12:08+00:00,48.8395,2.38481,37.3
2023-03-05 11:12:09+00:00,48.839505,2.384777,37.3
2023-03-05 11:12:10+00:00,48.839511,2.384745,37.3
2023-03-05 11:12:11+00:00,48.83952,2.384664,37.2
2023-03-05 11:12:12+00:00,48.83952,2.384636,37.2
2023-03-05 11:12:13+00:00,48.839529,2.384555,37.1
2023-03-05 11:12:14+00:00,48.839532,2.384522,37.1
2023-03-05 11:12:15+00:00,48.839534,2.384489,37.1
2023-03-05 11:12:16+00:00,48.83955,2.384404,37.0
2023-03-05 11:12:17+00:00,48.839556,2.384379,37.0
2023-03-05 11:12:18+00:00,48.839581,2.384293,36.9
2023-03-05 11:12:19+00:00,48.83959,2.384264,36.9
2023-03-05 11:12:20+00:00,48.839599,2.384234,36.8
2023-03-05 11:12:21+00:00,48.839621,2.384159,36.7
2023-03-05 11:12:22+00:00,48.839631,2.384141,36.7
2023-03-05 11:12:23+00:00,48.839643,2.384051,36.6
2023-03-05 11:12:24+00:00,48.839651,2.384016,36.6
2023-03-05 11:12:25+00:00,48.839658,2.383981,36.5
2023-03-05 11:12:26+00:00,48.839684,2.383903,36.5
2023-03-05 11:12:27+00:00,48.839698,2.383873,36.5
2023-03-05 11:12:28+00:00,48.839711,2.383844,36.5
2023-03-05 11:12:29+00:00,48.839733,2.383763,36.4
2023-03-05 11:12:30+00:00,48.839739,2.383735,36.4
2023-03-05 11:12:31+00:00,48.839757,2.383644,36.4
2023-03-05 11:12:32+00:00,48.839766,2.383611,36.3
2023-03-05 11:12:33+00:00,48.839774,2.383578,36.3
2023-03-05 11:12:34+00:00,48.839793,2.383499,36.3
2023-03-05 11:12:35+00:00,48.839799,2.383476,36.3
2023-03-05 11:12:36+00:00,48.839819,2.383391,36.2
2023-03-05 11:12:37+00:00,48.839829,2.383355,36.2
2023-03-05 11:12:38+00:00,48.839838,2.38332,36.2
2023-03-05 11:12:39+00:00,48.839856,2.383269,36.2
2023-03-05 11:12:40+00:00,48.839869,2.383217,36.1
2023-03-05 11:12:41+00:00,48.839873,2.383171,36.1
2023-03-05 11:12:43+00:00,48.839744,2.383031,36.0
2023-03-05 11:12:44+00:00,48.839776,2.382962,36.0
2023-03-05 11:12:45+00:00,48.839776,2.382924,36.0
2023-03-05 11:12:46+00:00,48.839837,2.382906,36.0
2023-03-05 11:12:47+00:00,48.83985,2.382885,36.0
2023-03-05 11:12:48+00:00,48.839863,2.382864,36.0
2023-03-05 11:12:49+00:00,48.839861,2.382775,36.0
2023-03-05 11:12:50+00:00,48.839859,2.382741,36.0
2023-03-05 11:12:51+00:00,48.839857,2.382707,36.0
2023-03-05 11:12:52+00:00,48.839866,2.382638,36.0
2023-03-05 11:12:53+00:00,48.839873,2.382608,36.0
2023-03-05 11:12:54+00:00,48.83988,2.382524,36.1
2023-03-05 11:12:55+00:00,48.839885,2.382485,36.1
2023-03-05 11:12:56+00:00,48.839891,2.382447,36.1
2023-03-05 11:12:57+00:00,48.839909,2.382366,36.1
2023-03-05 11:12:58+00:00,48.839913,2.382341,36.1
2023-03-05 11:12:59+00:00,48.839934,2.382256,36.1
2023-03-05 11:13:00+00:00,48.839939,2.382224,36.1
2023-03-05 11:13:01+00:00,48.839945,2.382191,36.1
2023-03-05 11:13:02+00:00,48.839969,2.382116,36.1
2023-03-05 11:13:03+00:00,48.839975,2.382092,36.1
2023-03-05 11:13:04+00:00,48.839994,2.38201,36.1
2023-03-05 11:13:05+00:00,48.839998,2.381977,36.1
2023-03-05 11:13:06+00:00,48.840001,2.381945,36.1
2023-03-05 11:13:07+00:00,48.840011,2.381872,36.2
2023-03-05 11:13:08+00:00,48.840015,2.381842,36.2
2023-03-05 11:13:09+00:00,48.840032,2.381779,36.2
2023-03-05 11:13:10+00:00,48.840039,2.381752,36.2
2023-03-05 11:13:11+00:00,48.840047,2.381724,36.2
2023-03-05 11:13:12+00:00,48.840059,2.381638,36.2
2023-03-05 11:13:13+00:00,48.840061,2.381607,36.3
2023-03-05 11:13:14+00:00,48.840063,2.381575,36.3
2023-03-05 11:13:15+00:00,48.840077,2.381504,36.3
2023-03-05 11:13:16+00:00,48.840083,2.381479,36.3
2023-03-05 11:13:17+00:00,48.840108,2.381404,36.3
2023-03-05 11:13:18+00:00,48.840112,2.381374,36.4
2023-03-05 11:13:19+00:00,48.840115,2.381343,36.4
2023-03-05 11:13:20+00:00,48.840136,2.381288,36.4
2023-03-05 11:13:21+00:00,48.840139,2.381265,36.4
2023-03-05 11:13:22+00:00,48.840145,2.381187,36.4
2023-03-05 11:13:23+00:00,48.840149,2.381155,36.5
2023-03-05 11:13:24+00:00,48.840154,2.381124,36.5
2023-03-05 11:13:25+00:00,48.840173,2.381048,36.5
2023-03-05 11:13:26+00:00,48.840173,2.381028,36.5
2023-03-05 11:13:27+00:00,48.840192,2.380946,36.6
2023-03-05 11:13:28+00:00,48.840199,2.380914,36.6
2023-03-05 11:13:29+00:00,48.840205,2.380882,36.6
2023-03-05 11:13:30+00:00,48.840216,2.380819,36.6
2023-03-05 11:13:31+00:00,48.840224,2.380793,36.7
2023-03-05 11:13:32+00:00,48.840231,2.380766,36.7
2023-03-05 11:13:33+00:00,48.840243,2.3807,36.7
2023-03-05 11:13:34+00:00,48.840247,2.380683,36.7
2023-03-05 11:13:35+00:00,48.840271,2.380618,36.7
2023-03-05 11:13:36+00:00,48.840275,2.380589,36.7
2023-03-05 11:13:37+00:00,48.84028,2.380559,36.7
2023-03-05 11:13:38+00:00,48.840282,2.380492,36.7
2023-03-05 11:13:39+00:00,48.840292,2.380469,36.7
2023-03-05 11:13:40+00:00,48.840302,2.380407,36.7
2023-03-05 11:13:41+00:00,48.840303,2.380378,36.7
2023-03-05 11:13:42+00:00,48.840304,2.38035,36.8
2023-03-05 11:13:43+00:00,48.840313,2.380272,36.8
2023-03-05 11:13:44+00:00,48.840309,2.380248,36.8
2023-03-05 11:13:45+00:00,48.840336,2.380179,36.8
2023-03-05 11:13:46+00:00,48.840348,2.380147,36.8
2023-03-05 11:13:47+00:00,48.840361,2.380116,36.8
2023-03-05 11:13:48+00:00,48.840372,2.38005,36.8
2023-03-05 11:13:49+00:00,48.840378,2.380027,36.9
2023-03-05 11:13:50+00:00,48.840385,2.379944,36.9
2023-03-05 11:13:51+00:00,48.840391,2.379912,36.9
2023-03-05 11:13:52+00:00,48.840396,2.379879,36.9
2023-03-05 11:13:53+00:00,48.840423,2.379806,36.9
2023-03-05 11:13:54+00:00,48.840432,2.379784,36.8
2023-03-05 11:13:55+00:00,48.840442,2.379762,36.8
2023-03-05 11:13:56+00:00,48.84045,2.379678,36.8
2023-03-05 11:13:57+00:00,48.840454,2.379656,36.8
2023-03-05 11:13:58+00:00,48.840472,2.379573,36.7
2023-03-05 11:13:59+00:00,48.840474,2.379542,36.7
2023-03-05 11:14:00+00:00,48.840476,2.379512,36.7
2023-03-05 11:14:01+00:00,48.840496,2.37945,36.7
2023-03-05 11:14:02+00:00,48.8405,2.379422,36.6
2023-03-05 11:14:03+00:00,48.840493,2.379348,36.6
2023-03-05 11:14:04+00:00,48.840498,2.379318,36.6
2023-03-05 11:14:05+00:00,48.840504,2.379289,36.6
2023-03-05 11:14:06+00:00,48.840489,2.379215,36.7
2023-03-05 11:14:07+00:00,48.840478,2.379194,36.8
2023-03-05 11:14:08+00:00,48.840458,2.379115,36.8
2023-03-05 11:14:09+00:00,48.840452,2.379087,36.9
2023-03-05 11:14:10+00:00,48.840446,2.379059,36.9
2023-03-05 11:14:11+00:00,48.840425,2.378995,37.0
2023-03-05 11:14:12+00:00,48.840419,2.378971,36.9
2023-03-05 11:14:13+00:00,48.840395,2.378918,36.8
2023-03-05 11:14:14+00:00,48.84039,2.378887,36.8
2023-03-05 11:14:15+00:00,48.840385,2.378856,36.8
2023-03-05 11:14:16+00:00,48.840352,2.378799,36.7
2023-03-05 11:14:17+00:00,48.840341,2.378774,36.7
2023-03-05 11:14:18+00:00,48.84033,2.378749,36.6
2023-03-05 11:14:19+00:00,48.840295,2.378688,36.6
2023-03-05 11:14:20+00:00,48.840285,2.37867,36.6
2023-03-05 11:14:21+00:00,48.840249,2.378604,36.5
2023-03-05 11:14:22+00:00,48.840237,2.378577,36.5
2023-03-05 11:14:23+00:00,48.840225,2.37855,36.5
2023-03-05 11:14:24+00:00,48.840192,2.378512,36.4
2023-03-05 11:14:25+00:00,48.84018,2.378496,36.4
2023-03-05 11:14:26+00:00,48.840134,2.378436,36.4
2023-03-05 11:14:27+00:00,48.840119,2.378405,36.4
2023-03-05 11:14:28+00:00,48.840104,2.378374,36.4
2023-03-05 11:14:29+00:00,48.840079,2.378308,36.3
2023-03-05 11:14:30+00:00,48.840069,2.378288,36.3
2023-03-05 11:14:31+00:00,48.84005,2.378216,36.3
2023-03-05 11:14:32+00:00,48.840027,2.378194,36.3
2023-03-05 11:14:33+00:00,48.840005,2.378172,36.3
2023-03-05 11:14:34+00:00,48.839958,2.378123,36.3
2023-03-05 11:14:35+00:00,48.839946,2.378102,36.3
2023-03-05 11:14:36+00:00,48.839933,2.378081,36.3
2023-03-05 11:14:37+00:00,48.839902,2.378033,36.3
2023-03-05 11:14:38+00:00,48.839889,2.378021,36.3
2023-03-05 11:14:39+00:00,48.839868,2.37795,36.3
2023-03-05 11:14:40+00:00,48.839858,2.37792,36.3
2023-03-05 11:14:41+00:00,48.839848,2.37789,36.3
2023-03-05 11:14:42+00:00,48.839808,2.377842,36.3
2023-03-05 11:14:43+00:00,48.839796,2.377824,36.3
2023-03-05 11:14:44+00:00,48.839775,2.377745,36.4
2023-03-05 11:14:45+00:00,48.839761,2.377721,36.4
2023-03-05 11:14:46+00:00,48.839746,2.377697,36.4
2023-03-05 11:14:47+00:00,48.839705,2.377653,36.4
2023-03-05 11:14:48+00:00,48.839697,2.377634,36.4
2023-03-05 11:14:49+00:00,48.839653,2.377583,36.4
2023-03-05 11:14:50+00:00,48.83964,2.377561,36.4
2023-03-05 11:14:51+00:00,48.839626,2.377538,36.4
2023-03-05 11:14:52+00:00,48.839597,2.377476,36.4
2023-03-05 11:14:53+00:00,48.839585,2.377456,36.4
2023-03-05 11:14:54+00:00,48.839551,2.377396,36.5
2023-03-05 11:14:55+00:00,48.839538,2.377375,36.5
2023-03-05 11:14:56+00:00,48.839525,2.377354,36.5
2023-03-05 11:14:57+00:00,48.839486,2.377291,36.5
2023-03-05 11:14:58+00:00,48.839473,2.377268,36.5
2023-03-05 11:14:59+00:00,48.83946,2.377244,36.5
2023-03-05 11:15:00+00:00,48.839424,2.377192,36.5
2023-03-05 11:15:01+00:00,48.839411,2.377172,36.5
2023-03-05 11:15:02+00:00,48.839386,2.377114,36.6
2023-03-05 11:15:03+00:00,48.839373,2.377088,36.6
2023-03-05 11:15:04+00:00,48.839361,2.377061,36.6
2023-03-05 11:15:05+00:00,48.83933,2.377003,36.6
2023-03-05 11:15:06+00:00,48.839321,2.376991,36.6
2023-03-05 11:15:07+00:00,48.839281,2.376915,36.6
2023-03-05 11:15:08+00:00,48.839269,2.376884,36.6
2023-03-05 11:15:09+00:00,48.839256,2.376854,36.6
2023-03-05 11:15:10+00:00,48.839223,2.376812,36.7
2023-03-05 11:15:11+00:00,48.839217,2.376786,36.7
2023-03-05 11:15:12+00:00,48.83918,2.376734,36.7
2023-03-05 11:15:13+00:00,48.839172,2.376704,36.8
2023-03-05 11:15:14+00:00,48.839164,2.376674,36.8
2023-03-05 11:15:15+00:00,48.839141,2.376616,36.8
2023-03-05 11:15:16+00:00,48.83913,2.376602,36.8
2023-03-05 11:15:17+00:00,48.839091,2.376542,36.9
2023-03-05 11:15:18+00:00,48.839075,2.376521,36.9
2023-03-05 11:15:19+00:00,48.839059,2.3765,36.9
2023-03-05 11:15:20+00:00,48.839026,2.376429,36.9
2023-03-05 11:15:21+00:00,48.839009,2.376399,36.9
2023-03-05 11:15:22+00:00,48.838993,2.376369,36.9
2023-03-05 11:15:23+00:00,48.838962,2.376308,37.0
2023-03-05 11:15:24+00:00,48.838952,2.376288,37.0
2023-03-05 11:15:25+00:00,48.838916,2.376223,37.1
2023-03-05 11:15:26+00:00,48.838905,2.376196,37.1
2023-03-05 11:15:27+00:00,48.838894,2.376169,37.1
2023-03-05 11:15:28+00:00,48.838876,2.376102,37.2
2023-03-05 11:15:29+00:00,48.838864,2.376086,37.2
2023-03-05 11:15:30+00:00,48.838837,2.376017,37.3
2023-03-05 11:15:31+00:00,48.838823,2.375996,37.3
2023-03-05 11:15:32+00:00,48.838808,2.375975,37.4
2023-03-05 11:15:33+00:00,48.838781,2.375913,37.5
2023-03-05 11:15:34+00:00,48.838774,2.37589,37.5
2023-03-05 11:15:35+00:00,48.838751,2.37581,37.6
2023-03-05 11:15:36+00:00,48.83874,2.375781,37.7
2023-03-05 11:15:37+00:00,48.83873,2.375752,37.7
2023-03-05 11:15:38+00:00,48.838725,2.375673,37.6
2023-03-05 11:15:39+00:00,48.838735,2.375636,37.5
2023-03-05 11:15:40+00:00,48.838745,2.375599,37.5
2023-03-05 11:15:41+00:00,48.8388,2.375527,37.2
2023-03-05 11:15:42+00:00,48.838819,2.375503,37.2
2023-03-05 11:15:43+00:00,48.83887,2.375461,37.0
2023-03-05 11:15:44+00:00,48.838886,2.37544,36.9
2023-03-05 11:15:45+00:00,48.838902,2.37542,36.9
2023-03-05 11:15:46+00:00,48.838926,2.375379,36.7
2023-03-05 11:15:47+00:00,48.838937,2.375369,36.7
2023-03-05 11:15:48+00:00,48.83898,2.37531,36.6
2023-03-05 11:15:49+00:00,48.838998,2.375288,36.5
2023-03-05 11:15:50+00:00,48.839016,2.375267,36.5
2023-03-05 11:15:51+00:00,48.839059,2.375232,36.4
2023-03-05 11:15:52+00:00,48.839076,2.37522,36.4
2023-03-05 11:15:53+00:00,48.839124,2.375163,36.3
2023-03-05 11:15:54+00:00,48.839139,2.37514,36.3
2023-03-05 11:15:55+00:00,48.839153,2.375117,36.2
2023-03-05 11:15:56+00:00,48.839197,2.375063,36.2
2023-03-05 11:15:57+00:00,48.839212,2.375047,36.1
2023-03-05 11:15:58+00:00,48.839272,2.375016,36.0
2023-03-05 11:15:59+00:00,48.839296,2.374999,36.0
2023-03-05 11:16:00+00:00,48.83932,2.374982,36.0
2023-03-05 11:16:01+00:00,48.839358,2.374943,35.9
2023-03-05 11:16:02+00:00,48.839377,2.374929,35.9
2023-03-05 11:16:03+00:00,48.839396,2.374915,35.8
2023-03-05 11:16:04+00:00,48.839441,2.374871,35.7
2023-03-05 11:16:05+00:00,48.839449,2.374857,35.7
2023-03-05 11:16:06+00:00,48.839501,2.374825,35.7
2023-03-05 11:16:07+00:00,48.839521,2.374811,35.6
2023-03-05 11:16:08+00:00,48.839542,2.374798,35.6
2023-03-05 11:16:09+00:00,48.839571,2.374782,35.6
2023-03-05 11:16:10+00:00,48.83958,2.374771,35.6
2023-03-05 11:16:11+00:00,48.839611,2.374723,35.5
2023-03-05 11:16:12+00:00,48.839623,2.374702,35.5
2023-03-05 11:16:13+00:00,48.839635,2.374681,35.5
2023-03-05 11:16:14+00:00,48.839672,2.374638,35.5
2023-03-05 11:16:15+00:00,48.839687,2.374622,35.5
2023-03-05 11:16:16+00:00,48.839718,2.374572,35.4
2023-03-05 11:16:17+00:00,48.839734,2.374553,35.4
2023-03-05 11:16:18+00:00,48.839751,2.374534,35.4
2023-03-05 11:16:19+00:00,48.839798,2.374491,35.4
2023-03-05 11:16:20+00:00,48.839813,2.374473,35.4
2023-03-05 11:16:21+00:00,48.839862,2.374427,35.3
2023-03-05 11:16:22+00:00,48.839874,2.374402,35.3
2023-03-05 11:16:23+00:00,48.839887,2.374378,35.3
2023-03-05 11:16:24+00:00,48.839948,2.374316,35.3
2023-03-05 11:16:25+00:00,48.83997,2.37429,35.3
2023-03-05 11:16:26+00:00,48.839991,2.374264,35.3
2023-03-05 11:16:27+00:00,48.840043,2.374249,35.3
2023-03-05 11:16:28+00:00,48.84006,2.374244,35.3
2023-03-05 11:16:29+00:00,48.840108,2.374197,35.3
2023-03-05 11:16:30+00:00,48.840128,2.374175,35.3
2023-03-05 11:16:31+00:00,48.840149,2.374153,35.3
2023-03-05 11:16:32+00:00,48.840186,2.374099,35.3
2023-03-05 11:16:33+00:00,48.840196,2.374082,35.3
2023-03-05 11:16:34+00:00,48.84024,2.374044,35.3
2023-03-05 11:16:35+00:00,48.84026,2.374028,35.3
2023-03-05 11:16:36+00:00,48.840279,2.374012,35.3
2023-03-05 11:16:37+00:00,48.840312,2.373972,35.3
2023-03-05 11:16:38+00:00,48.840323,2.373958,35.3
2023-03-05 11:16:39+00:00,48.840363,2.373917,35.4
2023-03-05 11:16:40+00:00,48.840384,2.373905,35.4
2023-03-05 11:16:41+00:00,48.840404,2.373893,35.4
2023-03-05 11:16:42+00:00,48.840445,2.373858,35.4
2023-03-05 11:16:43+00:00,48.840462,2.37384,35.4
2023-03-05 11:16:44+00:00,48.840479,2.373822,35.5
2023-03-05 11:16:45+00:00,48.840522,2.373789,35.5
2023-03-05 11:16:46+00:00,48.840532,2.373778,35.5
2023-03-05 11:16:47+00:00,48.840581,2.373724,35.6
2023-03-05 11:16:48+00:00,48.8406,2.373697,35.6
2023-03-05 11:16:49+00:00,48.84062,2.373669,35.6
2023-03-05 11:16:50+00:00,48.840656,2.373626,35.7
2023-03-05 11:16:51+00:00,48.840672,2.373615,35.7
2023-03-05 11:16:52+00:00,48.840713,2.373567,35.7
2023-03-05 11:16:53+00:00,48.840732,2.373547,35.7
2023-03-05 11:16:54+00:00,48.84075,2.373526,35.8
2023-03-05 11:16:55+00:00,48.840787,2.37349,35.8
2023-03-05 11:16:56+00:00,48.840801,2.37348,35.8
2023-03-05 11:16:57+00:00,48.840839,2.373435,35.8
2023-03-05 11:16:58+00:00,48.840854,2.373417,35.8
2023-03-05 11:16:59+00:00,48.840869,2.373399,35.8
2023-03-05 11:17:00+00:00,48.840906,2.373346,35.8
2023-03-05 11:17:01+00:00,48.840917,2.373331,35.9
2023-03-05 11:17:02+00:00,48.840981,2.373269,35.9
2023-03-05 11:17:03+00:00,48.841016,2.373237,35.9
2023-03-05 11:17:04+00:00,48.84105,2.373205,35.9
2023-03-05 11:17:07+00:00,48.841084,2.373173,35.9
2023-03-05 11:17:08+00:00,48.841118,2.373141,35.8
2023-03-05 11:17:09+00:00,48.841152,2.373109,35.8
2023-03-05 11:17:10+00:00,48.841186,2.373077,35.8
2023-03-05 11:17:11+00:00,48.84122,2.373045,35.8
2023-03-05 11:17:12+00:00,48.841255,2.373013,35.8
2023-03-05 11:17:13+00:00,48.841295,2.372962,35.8
2023-03-05 11:17:14+00:00,48.841309,2.372944,35.7
2023-03-05 11:17:15+00:00,48.841352,2.372889,35.7
2023-03-05 11:17:16+00:00,48.841371,2.372866,35.7
2023-03-05 11:17:17+00:00,48.84139,2.372843,35.7
2023-03-05 11:17:18+00:00,48.84143,2.372796,35.7
2023-03-05 11:17:19+00:00,48.841445,2.372783,35.6
2023-03-05 11:17:20+00:00,48.84149,2.372733,35.6
2023-03-05 11:17:21+00:00,48.841507,2.372714,35.6
2023-03-05 11:17:22+00:00,48.841525,2.372694,35.6
2023-03-05 11:17:23+00:00,48.841565,2.372648,35.6
2023-03-05 11:17:24+00:00,48.84158,2.372627,35.5
2023-03-05 11:17:25+00:00,48.841595,2.372605,35.5
2023-03-05 11:17:26+00:00,48.841637,2.372554,35.5
2023-03-05 11:17:27+00:00,48.841651,2.372539,35.5
2023-03-05 11:17:28+00:00,48.841689,2.372481,35.5
2023-03-05 11:17:29+00:00,48.841701,2.372457,35.5
2023-03-05 11:17:30+00:00,48.841713,2.372433,35.5
2023-03-05 11:17:31+00:00,48.841757,2.372378,35.5
2023-03-05 11:17:32+00:00,48.841772,2.372359,35.5
2023-03-05 11:17:33+00:00,48.841821,2.372309,35.5
2023-03-05 11:17:34+00:00,48.841838,2.37229,35.5
2023-03-05 11:17:35+00:00,48.841855,2.37227,35.5
2023-03-05 11:17:36+00:00,48.8419,2.372231,35.5
2023-03-05 11:17:37+00:00,48.841914,2.372217,35.5
2023-03-05 11:17:38+00:00,48.841953,2.372173,35.5
2023-03-05 11:17:39+00:00,48.841968,2.37215,35.5
2023-03-05 11:17:40+00:00,48.841982,2.372128,35.5
2023-03-05 11:17:41+00:00,48.842019,2.372082,35.4
2023-03-05 11:17:42+00:00,48.842029,2.37206,35.4
2023-03-05 11:17:43+00:00,48.84208,2.372022,35.4
2023-03-05 11:17:44+00:00,48.842097,2.371998,35.4
2023-03-05 11:17:45+00:00,48.842114,2.371974,35.4
2023-03-05 11:17:46+00:00,48.84216,2.371931,35.3
2023-03-05 11:17:47+00:00,48.842182,2.371917,35.3
2023-03-05 11:17:48+00:00,48.842204,2.371903,35.3
2023-03-05 11:17:49+00:00,48.842232,2.371847,35.3
2023-03-05 11:17:50+00:00,48.842241,2.37182,35.2
2023-03-05 11:17:51+00:00,48.842278,2.371762,35.2
2023-03-05 11:17:52+00:00,48.8423,2.371745,35.2
2023-03-05 11:17:53+00:00,48.842322,2.371728,35.1
2023-03-05 11:17:54+00:00,48.842356,2.371683,35.1
2023-03-05 11:17:55+00:00,48.842362,2.371668,35.1
2023-03-05 11:17:56+00:00,48.842411,2.371621,35.0
2023-03-05 11:17:57+00:00,48.842428,2.371599,34.9
2023-03-05 11:17:58+00:00,48.842444,2.371578,34.9
2023-03-05 11:17:59+00:00,48.842474,2.371519,34.8
2023-03-05 11:18:00+00:00,48.842487,2.371505,34.7
2023-03-05 11:18:01+00:00,48.84252,2.371442,34.5
2023-03-05 11:18:02+00:00,48.842538,2.371415,34.4
2023-03-05 11:18:03+00:00,48.842555,2.371388,34.3
2023-03-05 11:18:04+00:00,48.842594,2.371348,34.1
2023-03-05 11:18:05+00:00,48.842603,2.371331,34.0
2023-03-05 11:18:06+00:00,48.84266,2.371276,33.6
2023-03-05 11:18:07+00:00,48.842679,2.37125,33.4
2023-03-05 11:18:08+00:00,48.842698,2.371224,33.3
2023-03-05 11:18:09+00:00,48.842734,2.371151,32.9
2023-03-05 11:18:10+00:00,48.842749,2.371123,32.7
2023-03-05 11:18:11+00:00,48.842764,2.371095,32.6
2023-03-05 11:18:12+00:00,48.842802,2.37104,32.2
2023-03-05 11:18:13+00:00,48.842813,2.371022,32.1
2023-03-05 11:18:14+00:00,48.842861,2.370954,31.7
2023-03-05 11:18:15+00:00,48.842878,2.370926,31.5
2023-03-05 11:18:16+00:00,48.842894,2.370899,31.3
2023-03-05 11:18:17+00:00,48.84294,2.370844,30.9
2023-03-05 11:18:18+00:00,48.842967,2.370833,30.9
2023-03-05 11:18:19+00:00,48.843006,2.370759,30.9
2023-03-05 11:18:20+00:00,48.843023,2.370735,30.9
2023-03-05 11:18:21+00:00,48.843039,2.370711,30.9
2023-03-05 11:18:22+00:00,48.843085,2.370685,30.9
2023-03-05 11:18:23+00:00,48.843101,2.370677,30.9
2023-03-05 11:18:24+00:00,48.843155,2.370646,30.9
2023-03-05 11:18:25+00:00,48.843176,2.370633,30.5
2023-03-05 11:18:26+00:00,48.843198,2.37062,30.5
2023-03-05 11:18:27+00:00,48.843262,2.370611,31.3
2023-03-05 11:18:28+00:00,48.843294,2.370609,31.4
2023-03-05 11:18:29+00:00,48.843326,2.370608,31.4
2023-03-05 11:18:30+00:00,48.843357,2.370607,31.4
2023-03-05 11:18:31+00:00,48.843389,2.370605,32.0
2023-03-05 11:18:32+00:00,48.843421,2.370604,32.0
2023-03-05 11:18:33+00:00,48.843453,2.370603,32.0
2023-03-05 11:18:34+00:00,48.843485,2.370601,32.1
2023-03-05 11:18:35+00:00,48.843517,2.3706,32.1
2023-03-05 11:18:36+00:00,48.843549,2.370599,32.1
2023-03-05 11:18:37+00:00,48.843605,2.370585,31.9
2023-03-05 11:18:38+00:00,48.843627,2.370579,31.9
2023-03-05 11:18:39+00:00,48.84365,2.370574,31.9
2023-03-05 11:18:41+00:00,48.843458,2.370198,31.4
2023-03-05 11:18:42+00:00,48.843471,2.37015,31.7
2023-03-05 11:18:44+00:00,48.843565,2.370041,32.7
2023-03-05 11:18:45+00:00,48.843576,2.369964,33.2
2023-03-05 11:18:46+00:00,48.843579,2.369942,33.3
2023-03-05 11:18:47+00:00,48.843655,2.369917,34.0
2023-03-05 11:18:48+00:00,48.843677,2.3699,34.2
2023-03-05 11:18:49+00:00,48.843698,2.369883,34.4
2023-03-05 11:18:50+00:00,48.843734,2.369816,34.8
2023-03-05 11:18:51+00:00,48.843746,2.369792,34.9
2023-03-05 11:18:52+00:00,48.843758,2.369767,35.0
2023-03-05 11:18:53+00:00,48.84379,2.369728,35.2
2023-03-05 11:18:54+00:00,48.843799,2.369713,35.3
2023-03-05 11:18:55+00:00,48.843827,2.369649,35.4
2023-03-05 11:18:56+00:00,48.843841,2.369627,35.5
2023-03-05 11:18:57+00:00,48.843855,2.369604,35.6
2023-03-05 11:18:58+00:00,48.843877,2.369534,35.7
2023-03-05 11:18:59+00:00,48.843885,2.369518,35.7
2023-03-05 11:19:00+00:00,48.843924,2.369464,35.8
2023-03-05 11:19:01+00:00,48.843936,2.369436,35.8
2023-03-05 11:19:02+00:00,48.843949,2.369409,35.8
2023-03-05 11:19:03+00:00,48.843972,2.369359,35.8
