GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,42000213,371,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,7,35,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-19,289,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,373,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,18,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,374,201142,Kevin Durant,1610612751,Brooklyn Nets,3,7,6,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-63,260,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,377,203114,Khris Middleton,1610612749,Milwaukee Bucks,3,6,48,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,5,75,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,380,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,6,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,201,193,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,387,203925,Joe Harris,1610612751,Brooklyn Nets,3,6,9,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,22,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,390,203114,Khris Middleton,1610612749,Milwaukee Bucks,3,6,0,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-190,160,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,393,201572,Brook Lopez,1610612749,Milwaukee Bucks,3,5,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-177,190,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,395,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,5,41,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,82,141,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,397,203925,Joe Harris,1610612751,Brooklyn Nets,3,5,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,96,250,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,399,203925,Joe Harris,1610612751,Brooklyn Nets,3,5,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,141,241,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,401,201142,Kevin Durant,1610612751,Brooklyn Nets,3,5,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-52,260,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,403,201572,Brook Lopez,1610612749,Milwaukee Bucks,3,4,43,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,0,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,411,201933,Blake Griffin,1610612751,Brooklyn Nets,3,4,15,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,16,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,412,203114,Khris Middleton,1610612749,Milwaukee Bucks,3,3,58,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-60,132,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,413,201933,Blake Griffin,1610612751,Brooklyn Nets,3,3,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,12,266,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,415,203114,Khris Middleton,1610612749,Milwaukee Bucks,3,3,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-84,170,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,417,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,3,16,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,5,41,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,419,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,2,49,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-13,148,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,421,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,2,40,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-69,131,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,423,201950,Jrue Holiday,1610612749,Milwaukee Bucks,3,2,33,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-56,142,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,433,201933,Blake Griffin,1610612751,Brooklyn Nets,3,2,13,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,14,46,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,442,201950,Jrue Holiday,1610612749,Milwaukee Bucks,3,1,49,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,22,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,454,203114,Khris Middleton,1610612749,Milwaukee Bucks,3,1,18,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,46,21,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,456,1628971,Bruce Brown,1610612751,Brooklyn Nets,3,1,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,20,147,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,468,1629013,Landry Shamet,1610612751,Brooklyn Nets,3,0,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,6,31,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,471,1628455,Mike James,1610612751,Brooklyn Nets,3,0,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-26,199,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,479,201142,Kevin Durant,1610612751,Brooklyn Nets,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,46,96,460,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,489,1627854,Bryn Forbes,1610612749,Milwaukee Bucks,4,11,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,69,265,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,491,1626192,Pat Connaughton,1610612749,Milwaukee Bucks,4,11,44,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,27,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,492,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,11,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,51,264,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,494,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,11,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-89,246,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,497,1627854,Bryn Forbes,1610612749,Milwaukee Bucks,4,11,16,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,145,216,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,499,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,10,56,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-117,9,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,506,1629013,Landry Shamet,1610612751,Brooklyn Nets,4,10,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,73,274,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,508,203925,Joe Harris,1610612751,Brooklyn Nets,4,10,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-62,150,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,510,203925,Joe Harris,1610612751,Brooklyn Nets,4,10,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-60,258,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,512,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,57,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-150,232,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,513,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,9,38,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,43,80,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,515,1626192,Pat Connaughton,1610612749,Milwaukee Bucks,4,9,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,198,188,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,524,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,21,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-95,43,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,526,201142,Kevin Durant,1610612751,Brooklyn Nets,4,9,5,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-10,167,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,537,201950,Jrue Holiday,1610612749,Milwaukee Bucks,4,8,32,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,21,122,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,541,1628971,Bruce Brown,1610612751,Brooklyn Nets,4,8,9,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,35,167,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,543,201950,Jrue Holiday,1610612749,Milwaukee Bucks,4,7,58,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-96,20,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,545,201142,Kevin Durant,1610612751,Brooklyn Nets,4,7,42,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,74,71,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,548,1628971,Bruce Brown,1610612751,Brooklyn Nets,4,7,21,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,9,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,553,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-93,137,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,554,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,6,48,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-19,56,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,556,201142,Kevin Durant,1610612751,Brooklyn Nets,4,6,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,142,241,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,561,203114,Khris Middleton,1610612749,Milwaukee Bucks,4,6,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,95,141,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,564,201142,Kevin Durant,1610612751,Brooklyn Nets,4,6,9,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,142,58,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,565,201950,Jrue Holiday,1610612749,Milwaukee Bucks,4,5,44,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-20,96,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,572,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,5,16,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,5,67,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,578,201572,Brook Lopez,1610612749,Milwaukee Bucks,4,5,14,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-32,44,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,598,200782,P.J. Tucker,1610612749,Milwaukee Bucks,4,5,11,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,4,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,580,201142,Kevin Durant,1610612751,Brooklyn Nets,4,4,50,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,27,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,582,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,4,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-190,194,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,585,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,4,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,120,236,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,587,201572,Brook Lopez,1610612749,Milwaukee Bucks,4,4,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,107,238,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,591,200782,P.J. Tucker,1610612749,Milwaukee Bucks,4,3,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-232,97,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,593,1628971,Bruce Brown,1610612751,Brooklyn Nets,4,3,33,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,50,52,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,595,203114,Khris Middleton,1610612749,Milwaukee Bucks,4,3,15,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,128,-6,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,601,1628971,Bruce Brown,1610612751,Brooklyn Nets,4,2,56,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,28,101,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,604,203114,Khris Middleton,1610612749,Milwaukee Bucks,4,2,40,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-55,169,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,605,201142,Kevin Durant,1610612751,Brooklyn Nets,4,2,25,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-31,103,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,606,203114,Khris Middleton,1610612749,Milwaukee Bucks,4,2,7,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,47,139,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,608,201142,Kevin Durant,1610612751,Brooklyn Nets,4,1,55,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-21,140,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,609,203114,Khris Middleton,1610612749,Milwaukee Bucks,4,1,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-20,191,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,612,201142,Kevin Durant,1610612751,Brooklyn Nets,4,1,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,68,269,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,615,203114,Khris Middleton,1610612749,Milwaukee Bucks,4,1,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,17,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,617,203925,Joe Harris,1610612751,Brooklyn Nets,4,0,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,72,177,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,619,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,0,44,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-40,31,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,623,203114,Khris Middleton,1610612749,Milwaukee Bucks,4,0,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-131,-3,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,625,1628971,Bruce Brown,1610612751,Brooklyn Nets,4,0,20,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,25,146,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,627,201950,Jrue Holiday,1610612749,Milwaukee Bucks,4,0,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,13,1,1,20210610,MIL,BKN
Shot Chart Detail,42000213,629,1628971,Bruce Brown,1610612751,Brooklyn Nets,4,0,6,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,9,43,1,0,20210610,MIL,BKN
Shot Chart Detail,42000213,642,201142,Kevin Durant,1610612751,Brooklyn Nets,4,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-81,272,1,0,20210610,MIL,BKN
Shot Chart Detail,42000221,7,204060,Joe Ingles,1610612762,Utah Jazz,1,11,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,81,242,1,1,20210608,UTA,LAC
Shot Chart Detail,42000221,9,202695,Kawhi Leonard,1610612746,LA Clippers,1,11,15,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,136,215,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,13,202694,Marcus Morris Sr.,1610612746,LA Clippers,1,10,59,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,3,1,1,20210608,UTA,LAC
Shot Chart Detail,42000221,15,202711,Bojan Bogdanovic,1610612762,Utah Jazz,1,10,39,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-6,83,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,17,202331,Paul George,1610612746,LA Clippers,1,10,29,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,130,93,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,19,1628378,Donovan Mitchell,1610612762,Utah Jazz,1,10,8,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,222,85,1,1,20210608,UTA,LAC
Shot Chart Detail,42000221,21,202331,Paul George,1610612746,LA Clippers,1,9,47,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,10,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,23,202711,Bojan Bogdanovic,1610612762,Utah Jazz,1,9,35,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,97,47,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,29,1628378,Donovan Mitchell,1610612762,Utah Jazz,1,9,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,144,217,1,1,20210608,UTA,LAC
Shot Chart Detail,42000221,30,202704,Reggie Jackson,1610612746,LA Clippers,1,9,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,203,141,1,1,20210608,UTA,LAC
Shot Chart Detail,42000221,32,1628378,Donovan Mitchell,1610612762,Utah Jazz,1,8,55,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,92,238,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,34,1626220,Royce O'Neale,1610612762,Utah Jazz,1,8,51,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,2,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,36,202694,Marcus Morris Sr.,1610612746,LA Clippers,1,8,39,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-143,31,1,1,20210608,UTA,LAC
Shot Chart Detail,42000221,37,204060,Joe Ingles,1610612762,Utah Jazz,1,8,27,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,145,217,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,39,202695,Kawhi Leonard,1610612746,LA Clippers,1,8,6,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,19,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,41,202695,Kawhi Leonard,1610612746,LA Clippers,1,8,2,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,21,1,1,20210608,UTA,LAC
Shot Chart Detail,42000221,44,204060,Joe Ingles,1610612762,Utah Jazz,1,7,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,13,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,46,202704,Reggie Jackson,1610612746,LA Clippers,1,7,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,82,248,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,48,1628378,Donovan Mitchell,1610612762,Utah Jazz,1,7,27,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-2,75,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,50,202704,Reggie Jackson,1610612746,LA Clippers,1,7,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,9,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,52,1628378,Donovan Mitchell,1610612762,Utah Jazz,1,7,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-207,148,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,54,202331,Paul George,1610612746,LA Clippers,1,7,1,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,0,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,61,202711,Bojan Bogdanovic,1610612762,Utah Jazz,1,6,39,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-203,157,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,71,1628378,Donovan Mitchell,1610612762,Utah Jazz,1,6,10,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,33,256,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,77,202694,Marcus Morris Sr.,1610612746,LA Clippers,1,5,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-166,190,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,79,203903,Jordan Clarkson,1610612762,Utah Jazz,1,5,25,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,157,227,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,91,1628379,Luke Kennard,1610612746,LA Clippers,1,5,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-120,221,1,1,20210608,UTA,LAC
Shot Chart Detail,42000221,93,203903,Jordan Clarkson,1610612762,Utah Jazz,1,4,49,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-82,238,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,99,1628378,Donovan Mitchell,1610612762,Utah Jazz,1,4,41,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-81,247,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,101,201976,Patrick Beverley,1610612746,LA Clippers,1,4,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-16,266,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,103,1628378,Donovan Mitchell,1610612762,Utah Jazz,1,4,20,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,51,38,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,105,201976,Patrick Beverley,1610612746,LA Clippers,1,4,12,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,11,48,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,110,1627777,Georges Niang,1610612762,Utah Jazz,1,3,56,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,3,63,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,113,1626220,Royce O'Neale,1610612762,Utah Jazz,1,3,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,100,235,1,0,20210608,UTA,LAC
Shot Chart Detail,42000221,115,1628379,Luke Kennard,1610612746,LA Clippers,1,3,30,Made Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,0,1,1,20210608,UTA,LAC
Shot Chart Detail,42000221,116,1627777,Georges Niang,1610612762,Utah Jazz,1,3,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,76,252,1,0,20210608,UTA,LAC
