event_use,order ,event_id,event_type,result,success,period_id,timestamp,end_timestamp,ball_state,ball_owning_team,team_id,player_id,coordinates_x,coordinates_y,end_coordinates_x,end_coordinates_y,receiver_player_id,set_piece_type,body_part_type,pass_type,card_type
,,830cf745-2869-4a1d-a22d-319e137403cd,CARRY,COMPLETE,TRUE,2,2100.38,2101.5688,alive,851,851,10657,38.05,62.95,45.65,70.75,,,,,
,,8af710fc-3c64-4949-890b-ec8fb4ff9159,GENERIC:Pressure,,,2,2101.114,,alive,851,1214,6817,75.45,18.35,,,,,,,
,,d4af61f9-cdd0-445b-9944-3c38bd940992,PASS,INCOMPLETE,FALSE,2,2101.569,2103.1699,alive,851,851,10657,45.65,70.75,81.85,68.35,,,RIGHT_FOOT,LONG_BALL,
,,cebca3f3-1c7c-4008-8595-78c146dd1065,GENERIC:Ball Receipt*,,,2,2103.17,,alive,851,851,10648,85.15,75.15,,,,,,,
,,be5a552b-6643-4d7a-907a-d3af84180bcf,RECOVERY,,,2,2103.17,,alive,1214,1214,5088,39.05,12.55,,,,,,,
,,0c871d47-56d0-4b32-98e6-753ab86a18a9,CARRY,COMPLETE,TRUE,2,2103.17,2104.525399,alive,1214,1214,5088,39.05,12.55,44.35,15.85,,,,,
,,ed7b5f8d-6d39-498a-b93c-c01a20f1929c,PASS,COMPLETE,TRUE,2,2104.525,2105.390501,alive,1214,1214,5088,44.35,15.85,55.25,9.55,5087,,RIGHT_FOOT,,
,,7eab0891-a7de-4ec5-b718-6e1a90be5d05,GENERIC:Ball Receipt*,,,2,2105.391,,alive,1214,1214,5087,55.25,9.55,,,,,,,
,,ba73f8c0-6dee-4854-a60c-37da533365ce,CARRY,COMPLETE,TRUE,2,2105.391,2106.446599,alive,1214,1214,5087,55.25,9.55,54.05,13.95,,,,,
,,14d7a470-5d6f-4d7c-a786-e91ceafdc83d,GENERIC:Pressure,,,2,2105.744,,alive,1214,851,10654,59.95,67.35,,,,,,,
,,917c85f6-3973-4663-b42b-af9867a4fcd9,PASS,COMPLETE,TRUE,2,2106.447,2106.889966,alive,1214,1214,5087,54.05,13.95,45.35,15.45,5088,,LEFT_FOOT,,
,,6a9091b9-fab6-4560-a0ee-743962113ad8,GENERIC:Ball Receipt*,,,2,2106.89,,alive,1214,1214,5088,45.35,15.45,,,,,,,
,,0baaf42a-d399-4250-a323-6e7476e177d1,CARRY,COMPLETE,TRUE,2,2106.89,2107.134335,alive,1214,1214,5088,45.35,15.45,45.35,15.25,,,,,
,,f8bcb96f-a153-4b11-aab8-28a02c536823,PASS,INCOMPLETE,FALSE,2,2107.134,2108.317,alive,1214,1214,5088,45.35,15.25,65.15,7.45,,,RIGHT_FOOT,,
,,5903ea6f-7b9f-4699-b465-cea32b4d7b9e,GENERIC:Ball Receipt*,,,2,2108.317,,alive,1214,1214,6817,64.75,5.55,,,,,,,
,,083180fa-f436-47fb-8b86-dfc3045d565e,PASS,COMPLETE,TRUE,2,2108.317,2109.430299,alive,851,851,10657,55.75,73.45,69.85,68.15,10648,,RIGHT_FOOT,,
,,8ee8bf0a-414e-464f-a3cf-edf2e970a153,GENERIC:Ball Receipt*,,,2,2109.43,,alive,851,851,10648,69.85,68.15,,,,,,,
,,1bf531e8-affe-4c06-a5a2-df9c21880efa,PASS,COMPLETE,TRUE,2,2109.43,2110.407201,alive,851,851,10648,70.25,68.65,67.05,66.55,10654,,RIGHT_FOOT,,
,,bbda27a7-bdf4-4140-96b1-938cc98bae4a,GENERIC:Ball Receipt*,,,2,2110.407,,alive,851,851,10654,67.05,66.55,,,,,,,
,,b6207a26-0c8e-4e5a-bbac-df6ee277df43,CARRY,COMPLETE,TRUE,2,2110.407,2110.5043,alive,851,851,10654,67.05,66.55,67.05,66.55,,,,,
,,d5f48b04-1f73-4938-9fe6-a24b3f60807b,PASS,COMPLETE,TRUE,2,2110.505,2111.483937,alive,851,851,10654,67.05,66.55,74.45,72.85,10648,,RIGHT_FOOT,,
,,d883d4ff-ed49-4408-9e6b-f896c8806cbc,GENERIC:Pressure,,,2,2111.189,,alive,851,1214,6817,46.85,11.05,,,,,,,
,,9ae0a8d9-fbf8-49a1-9410-341c209ee8b9,GENERIC:Ball Receipt*,,,2,2111.484,,alive,851,851,10648,74.45,72.85,,,,,,,
,,d6f467fd-865f-4149-92a2-62f05444ac33,CARRY,COMPLETE,TRUE,2,2111.484,2117.245363,alive,851,851,10648,74.45,72.85,81.55,75.35,,,,,
,,8222b738-6efa-4dbc-8c37-2e94cd77e521,GENERIC:Dispossessed,,,2,2117.245,,alive,851,851,10648,81.55,75.35,,,,,,,
,,4ccef85d-093a-499c-bf37-155a0dad4ca1,GENERIC:Duel,,,2,2117.245,,alive,851,1214,6817,39.35,5.55,,,,,,,
,,319e8c7e-bc43-48a3-9086-f8ba49e8a784,PASS,COMPLETE,TRUE,2,2120.921,2122.8803,alive,851,851,10657,91.25,79.95,86.45,64.15,10654,THROW_IN,,,
,,73ca3270-753b-4379-9c8e-33512b0eff27,GENERIC:Ball Receipt*,,,2,2122.88,,alive,851,851,10654,86.45,64.15,,,,,,,
,,dbdb2f55-0770-4816-9c0a-519a3df0c1da,CARRY,COMPLETE,TRUE,2,2122.88,2123.6489,alive,851,851,10654,86.45,64.15,85.15,62.35,,,,,
,,8a24f883-3bc6-44cc-9aba-b53ccddfd6f4,PASS,COMPLETE,TRUE,2,2123.649,2124.979259,alive,851,851,10654,85.15,62.35,100.25,36.45,10647,,RIGHT_FOOT,,
,,5f16004b-036b-4a19-b64b-aa471e9f90aa,GENERIC:Ball Receipt*,,,2,2124.979,,alive,851,851,10647,100.25,36.45,,,,,,,
,,4885b91d-b678-4aa8-85f2-26d1dfd4ac27,CARRY,COMPLETE,TRUE,2,2124.979,2126.554009,alive,851,851,10647,100.25,36.45,99.65,32.65,,,,,
,,ad2c280e-a599-4f32-9c18-eb12f319f864,GENERIC:Miscontrol,,,2,2126.554,,alive,851,851,10647,99.65,32.65,,,,,,,
,,0cd2bc9a-62be-4853-918f-ea2331d3027c,RECOVERY,,,2,2127.258,,alive,1214,1214,5081,19.95,54.75,,,,,,,
,,3c5b7776-aa4d-4d4c-851a-f896ba42d3a0,CARRY,COMPLETE,TRUE,2,2127.258,2127.662099,alive,1214,1214,5081,19.95,54.75,22.95,57.85,,,,,
,,8ea213dd-4a67-4e56-aff2-c9e43079d07f,GENERIC:Dribbled Past,,,2,2127.662,,alive,1214,851,10650,97.95,23.05,,,,,,,
,,9916a1f3-5cc3-4fb6-9ccb-12df04a6ef46,TAKE_ON,COMPLETE,TRUE,2,2127.662,,alive,1214,1214,5081,22.95,57.85,,,,,,,
,,fb022870-93f5-4d52-a720-93d500a74a7a,CARRY,COMPLETE,TRUE,2,2127.662,2129.972101,alive,1214,1214,5081,22.95,57.85,31.75,64.25,,,,,
,,6c3f0f4a-ac19-4edd-86c0-1d48041c709f,PASS,COMPLETE,TRUE,2,2129.972,2131.1521,alive,1214,1214,5081,31.75,64.25,42.45,73.85,5013,,RIGHT_FOOT,,
,,5a190718-4a0b-4e4d-8540-ce9a82d17212,GENERIC:Ball Receipt*,,,2,2131.152,,alive,1214,1214,5013,42.45,73.85,,,,,,,
,,097306e6-aa78-4c33-b21a-535b10fd797c,CARRY,COMPLETE,TRUE,2,2131.152,2134.666,alive,1214,1214,5013,42.45,73.85,49.85,76.85,,,,,
,,3a05a6f8-1335-4b26-85ec-a0cbd1147b36,PASS,COMPLETE,TRUE,2,2134.666,2135.8101,alive,1214,1214,5013,49.85,76.85,41.45,69.45,5089,,RIGHT_FOOT,,
,,b3500610-2f5f-4930-a937-a96b1364edc5,GENERIC:Ball Receipt*,,,2,2135.811,,alive,1214,1214,5089,41.45,69.45,,,,,,,
,,7b282f9d-53cc-4172-a655-583afec2b95b,CARRY,COMPLETE,TRUE,2,2135.811,2135.8698,alive,1214,1214,5089,41.45,69.45,41.45,69.45,,,,,
,,2ba8f34e-8767-4a59-81ea-9e6e9c72f107,PASS,COMPLETE,TRUE,2,2135.869,2136.6416,alive,1214,1214,5089,41.45,69.45,47.25,62.35,4949,,RIGHT_FOOT,,
,,e4f7dd3f-37af-485a-8649-975bdc8f38db,GENERIC:Ball Receipt*,,,2,2136.642,,alive,1214,1214,4949,47.25,62.35,,,,,,,
,,ddacda3f-6efc-4fce-8c7b-ed860a7d065f,CARRY,COMPLETE,TRUE,2,2136.642,2138.0432,alive,1214,1214,4949,47.25,62.35,50.85,61.65,,,,,
,,514741fa-0fa9-4cee-868b-99b3f99df37c,PASS,INCOMPLETE,FALSE,2,2138.043,2140.3053,alive,1214,1214,4949,50.85,61.65,74.15,64.25,,,LEFT_FOOT,,
,,9a4ab54b-e306-4b58-a441-5b5f5cd0552e,PASS,COMPLETE,TRUE,2,2140.305,2143.0897,alive,851,851,10666,46.75,16.65,42.25,31.85,10654,,RIGHT_FOOT,,
,,a7274622-2bdd-4c7b-b7f9-3e690d6a800e,GENERIC:Pressure,,,2,2141.782,,alive,851,1214,5013,76.95,54.15,,,,,,,
,,2e4fd7bc-1437-41af-a5e7-342e0bff5b66,GENERIC:Ball Receipt*,,,2,2143.09,,alive,851,851,10654,42.25,31.85,,,,,,,
,,aa090d74-240b-40a7-ba7e-fd07f3766061,PASS,COMPLETE,TRUE,2,2143.09,2144.590158,alive,851,851,10654,43.55,35.85,54.95,37.25,10650,,RIGHT_FOOT,,
,,4e183cea-c644-4ea0-9837-119179b796e6,GENERIC:Ball Receipt*,,,2,2144.59,,alive,851,851,10650,54.95,37.25,,,,,,,
,,875a24f3-4469-4d6c-bcb6-a8bb2645273e,CARRY,COMPLETE,TRUE,2,2144.59,2149.965342,alive,851,851,10650,54.95,37.25,54.65,33.95,,,,,
,,90b245b0-45fb-4ad6-9f4c-dd20d34d63a5,PASS,COMPLETE,TRUE,2,2149.966,2152.1022,alive,851,851,10650,54.65,33.95,66.25,3.05,10658,,RIGHT_FOOT,,
,,ce5905d5-b5e3-4100-a0dd-95e864d89677,GENERIC:Ball Receipt*,,,2,2152.102,,alive,851,851,10658,66.25,3.05,,,,,,,
,,50b20a06-b7db-4ed7-ad00-1e6dd94bf58b,CARRY,COMPLETE,TRUE,2,2152.102,2154.6257,alive,851,851,10658,66.25,3.05,61.25,12.75,,,,,
,,56445cf3-8deb-462a-abd9-323c034c2f9b,GENERIC:Pressure,,,2,2152.344,,alive,851,1214,5089,52.35,76.35,,,,,,,
,,168fbed1-67b3-4629-a16a-201595400314,PASS,COMPLETE,TRUE,2,2154.626,2157.426,alive,851,851,10658,61.25,12.75,46.95,45.25,10647,,LEFT_FOOT,LONG_BALL,
,,1b3bbaea-86a3-4016-a331-32b0ef901b92,GENERIC:Ball Receipt*,,,2,2157.426,,alive,851,851,10647,46.95,45.25,,,,,,,
,,4c4d50a9-45b8-4c05-be4c-982889433d8d,CARRY,COMPLETE,TRUE,2,2157.426,2159.062132,alive,851,851,10647,46.95,45.25,54.25,47.55,,,,,
,,8e86150f-0cf2-4e82-a331-5fe97f6c9944,PASS,COMPLETE,TRUE,2,2159.062,2162.261968,alive,851,851,10647,54.25,47.55,97.75,20.45,15623,,RIGHT_FOOT,LONG_BALL,
,,f0e96697-befb-4939-9a15-c09ff0ed6a3e,GENERIC:Ball Receipt*,,,2,2162.262,,alive,851,851,15623,97.75,20.45,,,,,,,
,,253c4227-b750-40d3-a48e-68f2c526ce05,GENERIC:Duel,,,2,2162.262,,alive,851,1214,5089,23.15,60.45,,,,,,,
,,b0581b29-63e6-4375-a409-eaaf9e8938b3,PASS,COMPLETE,TRUE,2,2162.262,2163.8117,alive,851,851,15623,97.75,20.45,98.85,31.65,10650,,,HIGH_PASS,
,,6785dabe-8e59-4e0b-8d84-04a46f4f2b70,GENERIC:Ball Receipt*,,,2,2163.811,,alive,851,851,10650,98.85,31.65,,,,,,,
,,a4de48b4-ed3d-46b7-b8fa-cb7c0c4f5f74,PASS,INCOMPLETE,FALSE,2,2163.811,2165.5134,alive,851,851,10650,98.85,31.65,110.55,41.25,,,,,
,,8c2ff71d-06be-487d-b303-a0b069201d5c,GENERIC:Duel,,,2,2163.811,,alive,851,1214,6811,22.05,49.25,,,,,,,
,,46e98f71-39af-4369-8d97-8623a389a394,GENERIC:Ball Receipt*,,,2,2165.514,,alive,851,851,10656,105.55,39.15,,,,,,,
,,48df8c59-abc0-4268-ae18-87442582d356,GENERIC:Clearance,,,2,2165.514,,alive,851,1214,5030,10.35,39.65,,,,,,,
,,3a963b43-8e89-4912-a09f-88d54b370ca0,PASS,COMPLETE,TRUE,2,2172.219,2173.858574,alive,851,851,10657,83.95,79.95,93.95,73.65,10648,THROW_IN,,,
,,042aeaee-e4fe-4893-b0b5-a8b1bb7e4ab3,GENERIC:Pressure,,,2,2173.562,,alive,851,1214,5088,25.65,8.95,,,,,,,
,,cb8628bb-9702-4dba-8d64-eb4b2244491f,GENERIC:Ball Receipt*,,,2,2173.859,,alive,851,851,10648,93.95,73.65,,,,,,,
,,1297a53e-bd2f-4263-ab65-4c013a98e351,CARRY,COMPLETE,TRUE,2,2173.859,2174.513126,alive,851,851,10648,93.95,73.65,94.65,74.05,,,,,
,,2d50937f-6d49-4d78-bc37-86e638e7a167,GENERIC:Miscontrol,,,2,2174.513,,alive,851,851,10648,94.65,74.05,,,,,,,
,,c635346d-14fd-4888-bb6f-96b238ca6c14,FOUL_COMMITTED,,,2,2175.801,,alive,851,851,10648,92.55,74.25,,,,,,,
,,3bc07745-59ac-43e8-850a-2ba91126a021,GENERIC:Foul Won,,,2,2175.801,,alive,851,1214,5087,28.35,6.65,,,,,,,
,,6dc6ab85-e04e-49c2-817e-ba3cb4d914f0,PASS,COMPLETE,TRUE,2,2204.231,2207.1787,alive,1214,1214,5100,28.35,6.45,88.45,21.15,5085,FREE_KICK,RIGHT_FOOT,LONG_BALL,
,,b73ff4bd-d7dd-481e-b201-ef919aa5766f,GENERIC:Ball Receipt*,,,2,2207.179,,alive,1214,1214,5085,88.45,21.15,,,,,,,
,,042275e1-bf0f-471e-9d01-e8229d352992,GENERIC:Duel,,,2,2207.219,,alive,1214,851,10647,31.35,59.15,,,,,,,
,,1fdf605f-1d7d-40f3-ba13-6d2113f83ff0,GENERIC:Miscontrol,,,2,2207.219,,alive,1214,1214,5085,89.55,21.75,,,,,,,
,,86830b9e-dc90-4e6b-a0b4-71caae9171cc,PASS,INCOMPLETE,FALSE,2,2220.313,2221.5933,alive,851,851,10657,36.65,79.95,54.95,73.45,,THROW_IN,,HIGH_PASS,
,,f78a5461-3eb8-4123-a30a-2dfcd53af7ad,GENERIC:Ball Receipt*,,,2,2221.593,,alive,851,851,10656,59.95,70.75,,,,,,,
,,8fac348c-2c35-491d-9167-84001cfd5ef1,PASS,INCOMPLETE,FALSE,2,2221.593,2223.2344,alive,851,1214,4949,65.95,7.45,71.45,19.45,,,HEAD,HEAD_PASS,
,,581a8653-a4a4-493c-b2f8-1a9c91d4e7bb,GENERIC:Pressure,,,2,2222.821,,alive,851,1214,5087,68.75,16.95,,,,,,,
,,9d3e17b6-0d6f-4e09-ab9d-6fcba01ed432,GENERIC:Ball Receipt*,,,2,2223.234,,alive,851,1214,5087,70.15,21.35,,,,,,,
,,d7fa52fe-27fe-4e4f-9d4f-bed6e18f238b,PASS,INCOMPLETE,FALSE,2,2223.234,2226.2063,alive,851,851,10650,49.45,61.45,55.95,40.05,,,RIGHT_FOOT,HIGH_PASS,
,,e3ce7fdb-6deb-45c6-90db-53aa576624b3,PASS,COMPLETE,TRUE,2,2226.207,2228.3313,alive,1214,1214,5089,64.95,40.85,91.85,20.95,5085,,RIGHT_FOOT,HIGH_PASS,
,,af45076c-5b48-47b1-bb3f-5757685c638a,GENERIC:Ball Receipt*,,,2,2228.331,,alive,1214,1214,5085,91.85,20.95,,,,,,,
,,5330ca75-6ad6-4b75-882e-c6c2f442525f,CARRY,COMPLETE,TRUE,2,2228.331,2231.4785,alive,1214,1214,5085,91.85,20.95,111.55,28.35,,,,,
,,814528d1-d7d2-4e37-b7a5-804825a3de4b,GENERIC:Pressure,,,2,2230.499,,alive,1214,851,10657,16.65,52.65,,,,,,,
,,0077d1fa-b279-4f1f-975a-cbe0373b3f9e,SHOT,SAVED,FALSE,2,2231.479,,alive,1214,1214,5085,111.55,28.35,,,,,LEFT_FOOT,,
,,284f7f94-c717-4846-a949-8332a6d54f47,GENERIC:Goal Keeper,,,2,2232.187,,alive,851,851,10646,2.05,42.55,,,,,,,
,,1a8d415a-7a58-4866-860b-389fec6c87ff,PASS,COMPLETE,TRUE,2,2235.35,2237.0592,alive,851,851,10646,11.15,43.35,30.75,17.55,10666,,KEEPER_ARM,HAND_PASS,
,,004d94c2-3907-451a-99b5-ae4da4bfb5cf,GENERIC:Ball Receipt*,,,2,2237.059,,alive,851,851,10666,30.75,17.55,,,,,,,
,,92525845-3c97-435b-b012-1bdfa8431469,CARRY,COMPLETE,TRUE,2,2237.059,2242.134002,alive,851,851,10666,30.75,17.55,63.55,14.85,,,,,
,,ca841d63-5194-4d95-bae3-d43206422d2d,GENERIC:Pressure,,,2,2241.15,,alive,851,1214,4949,63.05,66.55,,,,,,,
,,1e4c95d6-fd21-4861-8bc9-e1d17ae7e3b5,GENERIC:Dribbled Past,,,2,2242.134,,alive,851,1214,4949,57.35,66.05,,,,,,,
,,bf56316f-4f54-41f4-9381-069f06738ef1,TAKE_ON,COMPLETE,TRUE,2,2242.134,,alive,851,851,10666,63.55,14.85,,,,,,,
,,911b8237-30af-4426-b79f-a7dd4158af28,CARRY,COMPLETE,TRUE,2,2242.134,2244.864698,alive,851,851,10666,63.55,14.85,72.95,20.25,,,,,
,,9194a5ae-ddb8-4451-91fe-80bc4f5f6934,PASS,COMPLETE,TRUE,2,2244.865,2245.816136,alive,851,851,10666,72.95,20.25,83.95,23.85,10658,,RIGHT_FOOT,,
,,7ccdc196-a944-405c-9594-81c19b686ef0,GENERIC:Ball Receipt*,,,2,2245.816,,alive,851,851,10658,83.95,23.85,,,,,,,
,,d193d638-b7fd-4391-b8c2-ce19c3a9b900,CARRY,COMPLETE,TRUE,2,2245.816,2249.133164,alive,851,851,10658,83.95,23.85,82.25,32.45,,,,,
,,ec930bfb-aee2-4ae9-8a04-89209a311a8e,PASS,COMPLETE,TRUE,2,2249.133,2250.2221,alive,851,851,10658,82.25,32.45,80.35,42.95,10645,,RIGHT_FOOT,,
,,3a1a5b07-1be6-4dda-a284-b632dd366143,GENERIC:Ball Receipt*,,,2,2250.222,,alive,851,851,10645,80.35,42.95,,,,,,,
,,32823bf3-9a01-476c-b9a1-b2f21e0f6e36,PASS,INCOMPLETE,FALSE,2,2250.222,2251.9091,alive,851,851,10645,80.35,42.95,84.15,29.55,,,RIGHT_FOOT,,
,,17ca2bdd-77dc-4657-8cbf-7258a868ed6d,RECOVERY,,,2,2251.909,,alive,1214,1214,4949,36.75,51.35,,,,,,,
,,e51e4187-831f-41f4-a48a-e9b2ab6707a7,CARRY,COMPLETE,TRUE,2,2251.909,2252.5728,alive,1214,1214,4949,36.75,51.35,38.65,49.95,,,,,
,,cbe4ac31-b23f-41e0-a47e-cd9face354b0,GENERIC:Dribbled Past,,,2,2252.573,,alive,1214,851,10654,82.25,30.95,,,,,,,
,,c2babf44-7301-4645-94c9-902a3c462b2d,TAKE_ON,COMPLETE,TRUE,2,2252.573,,alive,1214,1214,4949,38.65,49.95,,,,,,,
,,2210c2f8-2699-4e5f-9423-5f8a053ab22c,CARRY,COMPLETE,TRUE,2,2252.573,2253.6516,alive,1214,1214,4949,38.65,49.95,51.25,40.65,,,,,
,,c3870c69-dc37-4724-8210-6e887556412d,PASS,COMPLETE,TRUE,2,2253.652,2255.050734,alive,1214,1214,4949,51.25,40.65,75.85,56.45,5013,,LEFT_FOOT,,
,,9aeca749-027f-442c-b048-46b832d3de5b,GENERIC:Ball Receipt*,,,2,2255.05,,alive,1214,1214,5013,75.85,56.45,,,,,,,
,,8f4fc2d8-0cb2-47ae-8275-90d48ea1d2c7,CARRY,COMPLETE,TRUE,2,2255.05,2261.454466,alive,1214,1214,5013,75.85,56.45,109.05,46.35,,,,,
,,728158f7-101e-4f29-8543-6695bbefb4d3,GENERIC:Dribbled Past,,,2,2261.455,,alive,1214,851,10647,11.85,34.55,,,,,,,
,,ad05d34b-8a93-4c6c-bfa8-a421016d0ef1,TAKE_ON,COMPLETE,TRUE,2,2261.455,,alive,1214,1214,5013,109.05,46.35,,,,,,,
,,4d292065-abae-46db-aa82-280ad49e7227,CARRY,COMPLETE,TRUE,2,2261.455,2273.7616,alive,1214,1214,5013,109.05,46.35,100.45,47.15,,,,,
,,f6f367e0-50ff-4519-9031-1c75ae09e49f,GENERIC:Pressure,,,2,2268.253,,alive,1214,851,10647,10.15,30.35,,,,,,,
,,f9f34f06-ca77-4c9e-b2d1-06ba1527358b,PASS,COMPLETE,TRUE,2,2273.761,2274.5858,alive,1214,1214,5013,100.45,47.15,99.65,55.15,4949,,RIGHT_FOOT,,
,,032fd008-6115-47b8-bb50-b0de4c688dd2,GENERIC:Ball Receipt*,,,2,2274.586,,alive,1214,1214,4949,99.65,55.15,,,,,,,
,,f2c4fa1d-f0a6-4a58-84bf-6e666f094bf2,CARRY,COMPLETE,TRUE,2,2274.586,2275.4198,alive,1214,1214,4949,99.65,55.15,99.65,55.15,,,,,
,,e33cf6d2-0713-4142-93df-678cccd74e5a,PASS,COMPLETE,TRUE,2,2275.42,2276.8006,alive,1214,1214,4949,99.65,55.15,112.05,66.05,6817,,RIGHT_FOOT,,
,,e1ffae7f-8109-4c32-b6bd-920affe3cc04,GENERIC:Ball Receipt*,,,2,2276.801,,alive,1214,1214,6817,112.05,66.05,,,,,,,
,,8de679a5-34b4-400d-8116-9658f329b12f,CARRY,COMPLETE,TRUE,2,2276.801,2278.6613,alive,1214,1214,6817,112.05,66.05,111.55,59.55,,,,,
,,1e43e96b-5db2-4bcd-a9f1-fbec6ac27243,PASS,INCOMPLETE,FALSE,2,2278.661,2279.517388,alive,1214,1214,6817,111.55,59.55,117.05,40.85,,,LEFT_FOOT,HIGH_PASS,
,,d8946845-a90e-458d-9482-2ea057ffb43d,GENERIC:Goal Keeper,,,2,2279.517,,alive,851,851,10646,3.85,40.05,,,,,,,
,,30d1d6ae-8dc6-4b3e-8d9f-7edb3c3a13d1,CARRY,COMPLETE,TRUE,2,2279.517,2291.319412,alive,851,851,10646,3.85,40.05,9.35,39.15,,,,,
,,d783dbed-7ec9-49d4-bafc-2b051224fc9c,PASS,INCOMPLETE,FALSE,2,2291.32,2296.8224,alive,851,851,10646,9.35,39.15,84.95,6.85,,,DROP_KICK,LONG_BALL,
,,625abab1-3aa7-40b2-864c-451a03fdb0d6,GENERIC:Ball Receipt*,,,2,2296.822,,alive,851,851,15623,75.05,9.55,,,,,,,
,,90666933-0a98-49db-92e2-de2a8cb8e25b,GENERIC:Clearance,,,2,2296.822,,alive,851,1214,5081,35.95,74.05,,,,,,,
,,2db86b6b-86b3-4c11-a8eb-e83c4482c4d7,PASS,COMPLETE,TRUE,2,2300.353,2301.470238,alive,851,851,15623,85.15,0.95,91.25,11.65,10656,THROW_IN,,,
,,9ec8f182-ab6e-4843-a583-3caac3208796,GENERIC:Ball Receipt*,,,2,2301.47,,alive,851,851,10656,91.25,11.65,,,,,,,
,,97df3729-71b8-4894-8db0-e685c40ad790,CARRY,COMPLETE,TRUE,2,2301.47,2305.407662,alive,851,851,10656,91.25,11.65,98.65,24.25,,,,,
,,be1353ad-cd65-4b76-b22f-527b7328eb9e,PASS,COMPLETE,TRUE,2,2305.408,2307.6046,alive,851,851,10656,98.65,24.25,90.65,28.85,10654,,RIGHT_FOOT,,
,,8d99e0f5-c79c-4e28-88d0-11dc77455034,GENERIC:Ball Receipt*,,,2,2307.586,,alive,851,851,10654,90.65,28.85,,,,,,,
,,0904f743-1d7d-4f53-8d3e-2c062ef2fdc0,SHOT,BLOCKED,FALSE,2,2307.586,,alive,851,851,10654,93.05,35.55,,,,,RIGHT_FOOT,,
,,467af5e8-7020-4807-aa91-85cdbfc81b42,GENERIC:Block,,,2,2307.684,,alive,851,1214,5087,23.85,43.65,,,,,,,
,,39771eef-1a01-4896-8d75-8270c72dcb46,GENERIC:Goal Keeper,,,2,2307.724,,alive,851,1214,5100,0.95,40.05,,,,,,,
,,15358636-979f-45e0-8127-ebc705a833c8,PASS,COMPLETE,TRUE,2,2323.363,2325.03227,alive,851,851,10657,83.65,79.95,88.55,70.45,10658,THROW_IN,,,
,,0b3be37f-ce54-40f3-a9af-09967fe075bf,GENERIC:Ball Receipt*,,,2,2325.032,,alive,851,851,10658,88.55,70.45,,,,,,,
,,d1e66999-1564-46ee-86ca-f92eb06bcd9d,CARRY,COMPLETE,TRUE,2,2325.032,2325.63313,alive,851,851,10658,88.55,70.45,88.55,70.45,,,,,
,,ad4c8f16-21b0-42fb-b865-6cad83a50bda,PASS,COMPLETE,TRUE,2,2325.633,2326.5447,alive,851,851,10658,88.55,70.45,84.35,65.25,10654,,RIGHT_FOOT,,
,,c12f5c1b-7f49-4a7d-abb2-386e6a910bab,GENERIC:Ball Receipt*,,,2,2326.545,,alive,851,851,10654,84.35,65.25,,,,,,,
,,15c3e38c-8313-46eb-87d6-da7b2d05b759,PASS,COMPLETE,TRUE,2,2326.545,2327.818376,alive,851,851,10654,84.35,65.25,84.35,75.75,10657,,LEFT_FOOT,,
,,e060cba3-c641-48ba-95a8-c889c8adc6c6,GENERIC:Ball Receipt*,,,2,2327.818,,alive,851,851,10657,84.35,75.75,,,,,,,
,,8e205bd0-3a85-433d-8440-f70b720116dc,CARRY,COMPLETE,TRUE,2,2327.818,2328.276024,alive,851,851,10657,84.35,75.75,84.55,75.75,,,,,
,,437e64ac-f986-433d-a65c-31e86846f78b,PASS,COMPLETE,TRUE,2,2328.276,2329.530941,alive,851,851,10657,84.55,75.75,93.75,73.25,10658,,RIGHT_FOOT,,
,,35d24d9d-c1ae-4bc4-a8a1-490140ff65dd,GENERIC:Ball Receipt*,,,2,2329.531,,alive,851,851,10658,93.75,73.25,,,,,,,
,,1a358b6e-cd37-4cee-ba47-9a8316c0dbc0,CARRY,COMPLETE,TRUE,2,2329.531,2330.184459,alive,851,851,10658,93.75,73.25,95.85,73.25,,,,,
,,b1b0be4c-351d-48b8-91b7-9995a73396c9,TAKE_ON,INCOMPLETE,FALSE,2,2330.185,,alive,851,851,10658,95.85,73.25,,,,,,,
,,62a1964a-de3c-4855-b7d7-7cac8be8e09f,GENERIC:Duel,,,2,2330.185,,alive,851,1214,5088,25.05,7.65,,,,,,,
,,b4690c34-3618-412c-86c4-a9d65854bfea,PASS,INCOMPLETE,FALSE,2,2337.964,2339.1372,alive,851,851,10657,95.65,79.95,105.35,74.95,,THROW_IN,,,
,,d2c9e7e5-1294-4a32-9599-4349eafd3261,GENERIC:Ball Receipt*,,,2,2339.137,,alive,851,851,10658,111.05,71.35,,,,,,,
,,937ef4eb-d4b5-4b48-a00f-2d0aefc11bea,RECOVERY,,,2,2339.137,,alive,1214,1214,5087,15.55,5.95,,,,,,,
,,97e95e73-8a34-464b-b1a1-09f9802f7df2,CARRY,COMPLETE,TRUE,2,2339.137,2340.3468,alive,1214,1214,5087,15.55,5.95,15.35,6.85,,,,,
,,cb5eeb78-7c69-4f65-b176-ae4466365e91,PASS,COMPLETE,TRUE,2,2340.347,2341.3515,alive,1214,1214,5087,15.35,6.85,21.85,12.55,6817,,LEFT_FOOT,,
,,2a281220-1f7a-407d-a478-c0bdee49107d,GENERIC:Ball Receipt*,,,2,2341.352,,alive,1214,1214,6817,21.85,12.55,,,,,,,
