pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
KC,25/05/2023,79.6,-1.85,5.29,"Acuña Jr., Ronald",660670,605400,,blocked_ball,,,,,14,"Ronald Acuna Jr.  grounds into a force out, shortstop Trea Turner to second baseman Bryson Stott.   Orlando Arcia out at 2nd.",R,R,R,ATL,PHI,B,,,0,1,2023,0.73,-0.96,0.68,0.54,,,606115,2,4,Bot,,,,,592663,,,4.226035404,-115.8466956,-1.853562351,5.686694861,22.86842148,-40.60090139,3.46,1.57,,,,80.5,2667,7,718026,605400,592663,664761,681082,624641,607208,656941,669016,592206,53.46,,,,,,,,38,2,Knuckle Curve,4,3,4,3,3,4,4,3,Standard,Standard,51,0,0.022
KC,25/05/2023,79.3,-1.9,5.35,"Acuña Jr., Ronald",660670,605400,,called_strike,,,,,14,"Ronald Acuna Jr.  grounds into a force out, shortstop Trea Turner to second baseman Bryson Stott.   Orlando Arcia out at 2nd.",R,R,R,ATL,PHI,S,,,0,0,2023,0.78,-0.85,0.9,2.27,,,606115,2,4,Bot,,,,,592663,,,4.733815327,-115.3375628,1.729198904,5.987339373,22.64389138,-40.34237009,3.48,1.59,,,,80.4,2595,7.2,718026,605400,592663,664761,681082,624641,607208,656941,669016,592206,53.33,,,,,,,,38,1,Knuckle Curve,4,3,4,3,3,4,4,3,Standard,Standard,54,0,-0.039
SI,25/05/2023,90.8,-1.84,5.24,"Acuña Jr., Ronald",660670,605400,double,hit_into_play,,,,,4,Ronald Acuna Jr.  doubles (15) on a line drive to center fielder Brandon Marsh.,R,R,R,ATL,PHI,X,8,line_drive,0,1,2023,-1.4,0.95,-0.58,2.65,,,,0,3,Bot,166.85,77.77,,,592663,,,6.252054611,-132.2603859,-2.710351971,-17.72921947,25.16783587,-20.53610039,3.51,1.6,304,85.1,25,92.7,2247,7.1,718026,605400,592663,664761,681082,624641,607208,656941,669016,592206,53.4,0.137,0.136,1.25,1,1,1,3,26,2,Sinker,3,3,3,3,3,3,3,3,Standard,Standard,227,0.069,0.678
KC,25/05/2023,78.3,-1.8,5.39,"Acuña Jr., Ronald",660670,605400,,called_strike,,,,,6,Ronald Acuna Jr.  doubles (15) on a line drive to center fielder Brandon Marsh.,R,R,R,ATL,PHI,S,,,0,0,2023,1.13,-0.54,0.33,2.45,,,,0,3,Bot,,,,,592663,,,2.547676582,-113.9978091,1.536797121,9.377859448,20.59903683,-37.33698767,3.48,1.61,,,,79.4,2508,7,718026,605400,592663,664761,681082,624641,607208,656941,669016,592206,53.51,,,,,,,,26,1,Knuckle Curve,3,3,3,3,3,3,3,3,Standard,Standard,57,0,-0.039
FF,25/05/2023,99.5,1.91,5.71,"Acuña Jr., Ronald",660670,642397,single,hit_into_play,,,,,7,Ronald Acuna Jr.  singles on a fly ball to right fielder Nick Castellanos.   Orlando Arcia to 3rd.    Sam Hilliard to 2nd.,R,R,L,ATL,PHI,X,9,fly_ball,1,0,2023,0.92,1.21,-0.56,2.19,,606115,656541,1,8,Bot,179.53,114.85,,,592663,,,-9.022388569,-144.6142313,-7.186754496,14.92897804,30.45236449,-13.73188555,3.51,1.6,226,72.7,28,100.6,2398,6.7,718026,642397,592663,664761,681082,624641,607208,656941,669016,592206,53.76,0.777,0.708,0.9,1,1,0,4,72,2,4-Seam Fastball,7,5,7,5,5,7,7,5,Standard,Standard,136,0.014,0.865
FF,25/05/2023,98.5,2.03,5.81,"Acuña Jr., Ronald",660670,642397,,ball,,,,,12,Ronald Acuna Jr.  singles on a fly ball to right fielder Nick Castellanos.   Orlando Arcia to 3rd.    Sam Hilliard to 2nd.,R,R,L,ATL,PHI,B,,,0,0,2023,0.81,1.23,1.06,2.79,,606115,656541,1,8,Bot,,,,,592663,,,-4.55592345,-143.3682621,-5.681609506,12.14698488,29.94818746,-14.12877084,3.38,1.55,,,,100,2332,6.9,718026,642397,592663,664761,681082,624641,607208,656941,669016,592206,53.62,,,,,,,,72,1,4-Seam Fastball,7,5,7,5,5,7,7,5,Standard,Standard,140,0,0.093
SI,25/05/2023,92,-1.89,5.32,"Acuña Jr., Ronald",660670,605400,field_out,hit_into_play,,,,,9,"Ronald Acuna Jr.  grounds out, shortstop Trea Turner to first baseman Alec Bohm.",R,R,R,ATL,PHI,X,6,ground_ball,0,0,2023,-1.58,0.77,0.32,1.97,,,,0,1,Bot,102.36,153.89,,,592663,,,9.168352054,-133.6297326,-4.3683628,-20.84822786,27.29559551,-22.21037671,3.51,1.6,13,82.9,-8,93.3,2204,7.1,718026,605400,592663,664761,681082,624641,607208,656941,669016,592206,53.44,0.117,0.111,0,1,0,0,2,5,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,224,-0.021,-0.237
FF,24/05/2023,94.5,-0.8,6.1,"Acuña Jr., Ronald",660670,664062,field_out,hit_into_play,,,,,6,Ronald Acuna Jr.  flies out to right fielder Mookie Betts.,R,R,R,ATL,LAD,X,9,fly_ball,1,1,2023,-0.91,1.41,0.43,2.28,,,606115,2,5,Bot,201.42,94.25,,,669257,,,5.199341784,-137.3542188,-7.370493414,-12.71845319,29.56020217,-12.81903474,3.48,1.59,319,95.2,38,94,2285,6,718042,664062,669257,518692,678246,571970,621035,444482,518792,605141,54.51,0.074,0.137,0,1,0,0,3,41,3,4-Seam Fastball,3,1,3,1,1,3,3,1,Standard,Standard,219,-0.014,-0.222
FS,24/05/2023,83.1,-1,6.06,"Acuña Jr., Ronald",660670,664062,,called_strike,,,,,1,Ronald Acuna Jr.  flies out to right fielder Mookie Betts.,R,R,R,ATL,LAD,S,,,1,0,2023,-1.15,0.57,-0.36,3.45,,,606115,2,5,Bot,,,,,669257,,,3.672565027,-121.0276101,-0.699662687,-11.98550542,22.19574594,-26.60320754,3.52,1.58,,,,82.9,1632,6,718042,664062,669257,518692,678246,571970,621035,444482,518792,605141,54.53,,,,,,,,41,2,Split-Finger,3,1,3,1,1,3,3,1,Standard,Standard,249,0,-0.044
CU,24/05/2023,83.3,-0.73,6.12,"Acuña Jr., Ronald",660670,664062,,ball,,,,,14,Ronald Acuna Jr.  flies out to right fielder Mookie Betts.,R,R,R,ATL,LAD,B,,,0,0,2023,0.38,-0.82,0.98,1.07,,,606115,2,5,Bot,,,,,669257,,,3.201493582,-121.35364,-3.560953597,3.106757536,23.6636923,-39.75544467,3.49,1.62,,,,83.5,2653,6.4,718042,664062,669257,518692,678246,571970,621035,444482,518792,605141,54.14,,,,,,,,41,1,Curveball,3,1,3,1,1,3,3,1,Standard,Standard,38,0,0.027
FS,24/05/2023,84.2,-1.08,5.97,"Acuña Jr., Ronald",660670,664062,strikeout,swinging_strike,,,,,13,Ronald Acuna Jr.  strikes out swinging.,R,R,R,ATL,LAD,S,2,,2,2,2023,-1.3,0.42,-0.33,1.16,,,,0,4,Bot,,,,,669257,,,4.348792911,-122.4762827,-5.643523794,-13.96985749,23.995887,-27.01987194,3.48,1.59,,,,84.6,1700,6.6,718042,664062,669257,518692,678246,571970,621035,444482,518792,605141,53.93,,,0,1,0,0,,28,5,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,247,-0.027,-0.21
CU,24/05/2023,83.8,-0.72,6.07,"Acuña Jr., Ronald",660670,664062,,ball,,,,,14,Ronald Acuna Jr.  strikes out swinging.,R,R,R,ATL,LAD,B,,,1,2,2023,0.56,-0.97,1.32,0.06,,,,0,4,Bot,,,,,669257,,,3.625511294,-122.0110161,-5.581212928,4.896979477,24.10693857,-40.92591371,3.63,1.67,,,,84.1,2676,6.5,718042,664062,669257,518692,678246,571970,621035,444482,518792,605141,54.03,,,,,,,,28,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,45,0,0.037
FF,24/05/2023,92.8,-0.99,6.22,"Acuña Jr., Ronald",660670,664062,,ball,,,,,12,Ronald Acuna Jr.  strikes out swinging.,R,R,R,ATL,LAD,B,,,0,2,2023,-0.82,1.34,0.08,4.37,,,,0,4,Bot,,,,,669257,,,4.486559185,-135.0662737,-1.856665486,-11.07706948,30.28803402,-15.55788604,3.61,1.62,,,,91.9,2262,5.8,718042,664062,669257,518692,678246,571970,621035,444482,518792,605141,54.68,,,,,,,,28,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,216,0,0.023
SL,24/05/2023,86.4,-0.93,6.12,"Acuña Jr., Ronald",660670,664062,,swinging_strike,,,,,14,Ronald Acuna Jr.  strikes out swinging.,R,R,R,ATL,LAD,S,,,0,1,2023,0.41,0.29,0.23,1.3,,,,0,4,Bot,,,,,669257,,,1.929762389,-125.8616573,-5.88263497,4.054712222,23.77881846,-28.21335325,3.48,1.59,,,,86.4,2499,6.1,718042,664062,669257,518692,678246,571970,621035,444482,518792,605141,54.42,,,,,,,,28,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,170,0,-0.048
FS,24/05/2023,83.3,-0.96,6.06,"Acuña Jr., Ronald",660670,664062,,foul,,,,,9,Ronald Acuna Jr.  strikes out swinging.,R,R,R,ATL,LAD,S,,,0,0,2023,-1.06,-0.05,0.45,1.83,,,,0,4,Bot,,,,,669257,,,5.292028939,-121.2654058,-3.205287471,-11.4921366,22.17631616,-32.25303705,3.48,1.59,4,69.7,-25,83.3,1566,6.1,718042,664062,669257,518692,678246,571970,621035,444482,518792,605141,54.38,,,,,,,,28,1,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,249,0,-0.039
SI,24/05/2023,95.1,2.01,5,"Acuña Jr., Ronald",660670,624647,grounded_into_double_play,hit_into_play,,,,,6,"Ronald Acuna Jr.  grounds into a double play, shortstop Chris Taylor to second baseman Miguel Vargas to first baseman Freddie Freeman.   Michael Harris II out at 2nd.    Ronald Acuna Jr.  out at 1st.",R,R,L,ATL,LAD,X,6,ground_ball,1,1,2023,1.7,0.43,0.51,2.2,,,671739,0,8,Bot,111.67,146.58,,,669257,,,-7.748663126,-138.2624908,-2.600556902,23.55681861,32.55113382,-26.34149466,3.48,1.59,10,105.9,-12,94.9,2206,6.3,718042,624647,669257,518692,678246,571970,621035,444482,518792,605141,54.17,0.286,0.257,0,1,0,0,2,63,3,Sinker,3,3,3,3,3,3,3,3,Standard,Standard,119,-0.144,-0.51
SL,24/05/2023,85,2,5.06,"Acuña Jr., Ronald",660670,624647,,ball,,,,,13,"Ronald Acuna Jr.  grounds into a double play, shortstop Chris Taylor to second baseman Miguel Vargas to first baseman Freddie Freeman.   Michael Harris II out at 2nd.    Ronald Acuna Jr.  out at 1st.",R,R,L,ATL,LAD,B,,,0,1,2023,-0.03,-0.07,-0.59,1,,,671739,0,8,Bot,,,,,669257,,,-6.008463546,-123.7875483,-3.114470413,0.747364512,22.47705766,-32.54797193,3.56,1.62,,,,85.5,2288,6.3,718042,624647,669257,518692,678246,571970,621035,444482,518792,605141,54.15,,,,,,,,63,2,Slider,3,3,3,3,3,3,3,3,Standard,Standard,14,0,0.039
SL,24/05/2023,85.3,2.25,5.14,"Acuña Jr., Ronald",660670,624647,,swinging_strike,,,,,5,"Ronald Acuna Jr.  grounds into a double play, shortstop Chris Taylor to second baseman Miguel Vargas to first baseman Freddie Freeman.   Michael Harris II out at 2nd.    Ronald Acuna Jr.  out at 1st.",R,R,L,ATL,LAD,S,,,0,0,2023,-0.25,0.14,0,2.85,,,671739,0,8,Bot,,,,,669257,,,-4.814927643,-124.1799075,0.643060685,-1.622637807,25.16054998,-31.03660445,3.48,1.59,,,,85.5,2280,6.4,718042,624647,669257,518692,678246,571970,621035,444482,518792,605141,54.06,,,,,,,,63,1,Slider,3,3,3,3,3,3,3,3,Standard,Standard,294,0,-0.056
FF,24/05/2023,92.6,-0.88,6.2,"Acuña Jr., Ronald",660670,664062,field_out,hit_into_play,,,,,6,"Ronald Acuna Jr.  grounds out, shortstop Chris Taylor to first baseman Freddie Freeman.",R,R,R,ATL,LAD,X,6,ground_ball,0,0,2023,-0.72,1.33,0.72,2.78,,,,0,1,Bot,118.21,178.36,,,669257,,,5.642115493,-134.7581667,-5.858981638,-9.969508824,28.02911213,-14.83110377,3.48,1.59,17,77.7,-8,92.4,2250,6.1,718042,664062,669257,518692,678246,571970,621035,444482,518792,605141,54.45,0.109,0.109,0,1,0,0,2,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,219,-0.021,-0.237
SL,23/05/2023,88.2,-0.96,5.94,"Acuña Jr., Ronald",660670,676272,field_out,hit_into_play,,,,,6,"Ronald Acuna Jr.  grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,R,R,ATL,LAD,X,6,ground_ball,3,2,2023,0.31,-0.09,0.71,2.3,,,,1,5,Bot,112.48,152.88,,,669257,,,3.446379233,-128.5400953,-2.696641746,2.875227653,23.32046477,-32.83248722,3.48,1.59,23,84.9,-4,90,2461,7,718057,676272,669257,518692,605141,571970,500743,444482,681546,518792,53.46,0.157,0.141,0,1,0,0,2,42,8,Slider,1,4,1,4,4,1,1,4,Standard,Standard,83,-0.016,-0.207
SL,23/05/2023,89.8,-0.75,5.91,"Acuña Jr., Ronald",660670,676272,,ball,,,,,14,"Ronald Acuna Jr.  grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,R,R,ATL,LAD,B,,,2,2,2023,0.36,-0.12,1.44,0.53,,,,1,5,Bot,,,,,669257,,,4.731432255,-130.668606,-7.182397455,3.085407299,27.38057162,-32.20498516,3.48,1.59,,,,91,2513,7,718057,676272,669257,518692,605141,571970,500743,444482,681546,518792,53.48,,,,,,,,42,7,Slider,1,4,1,4,4,1,1,4,Standard,Standard,84,0,0.06
CU,23/05/2023,83.6,-1.01,6.05,"Acuña Jr., Ronald",660670,676272,,foul,,,,,4,"Ronald Acuna Jr.  grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,R,R,ATL,LAD,S,,,2,2,2023,0.71,-0.92,-0.56,2.21,,,,1,5,Bot,,,,,669257,,,-0.391367464,-121.7488786,-0.613047999,7.165761448,23.61968182,-41.44256218,3.48,1.59,,,,84.6,2802,6.9,718057,676272,669257,518692,605141,571970,500743,444482,681546,518792,53.62,,,,,,,,42,6,Curveball,1,4,1,4,4,1,1,4,Standard,Standard,42,0,0
CH,23/05/2023,91.1,-0.77,5.88,"Acuña Jr., Ronald",660670,676272,,ball,,,,,13,"Ronald Acuna Jr.  grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,R,R,ATL,LAD,B,,,1,2,2023,-1.47,0.77,-0.04,1.17,,,,1,5,Bot,,,,,669257,,,5.077768853,-132.4916817,-7.689593645,-18.44541392,26.66262729,-21.73391285,3.55,1.61,,,,92.4,2236,7,718057,676272,669257,518692,605141,571970,500743,444482,681546,518792,53.52,,,,,,,,42,5,Changeup,1,4,1,4,4,1,1,4,Standard,Standard,242,0,0.029
FF,23/05/2023,99.6,-0.99,5.95,"Acuña Jr., Ronald",660670,676272,,foul,,,,,2,"Ronald Acuna Jr.  grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,R,R,ATL,LAD,S,,,1,2,2023,-1.12,1.17,0.04,3.58,,,,1,5,Bot,,,,,669257,,,5.520987698,-145.03704,-3.937235439,-17.1600667,32.34995653,-14.877975,3.48,1.59,168,70.4,64,100.8,2330,6.8,718057,676272,669257,518692,605141,571970,500743,444482,681546,518792,53.69,,,,,,,,42,4,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,221,0,0
SL,23/05/2023,88,-0.73,5.85,"Acuña Jr., Ronald",660670,676272,,ball,,,,,14,"Ronald Acuna Jr.  grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,R,R,ATL,LAD,B,,,0,2,2023,0.53,-0.23,1.83,1.46,,,,1,5,Bot,,,,,669257,,,5.210557656,-128.1562556,-4.187700349,4.834544926,24.96628512,-34.04423139,3.5,1.59,,,,89.5,2645,7.1,718057,676272,669257,518692,605141,571970,500743,444482,681546,518792,53.45,,,,,,,,42,3,Slider,1,4,1,4,4,1,1,4,Standard,Standard,74,0,0.014
FF,23/05/2023,99.2,-0.96,6,"Acuña Jr., Ronald",660670,676272,,foul,,,,,2,"Ronald Acuna Jr.  grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,R,R,ATL,LAD,S,,,0,1,2023,-1.1,1.25,0.11,3.06,,,,1,5,Bot,,,,,669257,,,5.558263724,-144.2961335,-5.573038709,-16.67348575,32.96603323,-13.65483736,3.48,1.59,171,88.6,66,100,2245,6.7,718057,676272,669257,518692,605141,571970,500743,444482,681546,518792,53.81,,,,,,,,42,2,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,222,0,-0.037
CH,23/05/2023,89.9,-0.92,5.92,"Acuña Jr., Ronald",660670,676272,,swinging_strike,,,,,9,"Ronald Acuna Jr.  grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,R,R,ATL,LAD,S,,,0,0,2023,-1.31,0.8,0.4,1.5,,,,1,5,Bot,,,,,669257,,,6.093042359,-130.7361901,-6.718935911,-16.28256128,27.98161779,-21.75922905,3.48,1.59,,,,90.6,2292,6.8,718057,676272,669257,518692,605141,571970,500743,444482,681546,518792,53.71,,,,,,,,42,1,Changeup,1,4,1,4,4,1,1,4,Standard,Standard,238,0,-0.027
SI,23/05/2023,98.3,-1.11,5.94,"Acuña Jr., Ronald",660670,676272,walk,ball,,,,,13,Ronald Acuna Jr.  walks.,R,R,R,ATL,LAD,B,,,3,0,2023,-1.36,1.04,-1.61,1.81,,,,0,3,Bot,,,,,669257,,,1.79484657,-143.0655975,-8.168637959,-19.04961296,32.55438678,-16.2535399,3.5,1.57,,,,98.5,2314,6.4,718057,676272,669257,518692,605141,571970,500743,444482,681546,518792,54.12,,,0.7,1,0,0,,27,4,Sinker,1,4,1,4,4,1,1,4,Standard,Standard,223,0.039,0.157
FF,23/05/2023,98.4,-1.24,5.81,"Acuña Jr., Ronald",660670,676272,,ball,,,,,13,Ronald Acuna Jr.  walks.,R,R,R,ATL,LAD,B,,,2,0,2023,-1.17,1.09,-1.84,2.24,,,,0,3,Bot,,,,,669257,,,1.096296271,-143.2236385,-6.808802104,-16.39584517,31.24468801,-15.88529658,3.52,1.63,,,,99.5,2301,6.7,718057,676272,669257,518692,605141,571970,500743,444482,681546,518792,53.75,,,,,,,,27,3,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,224,0,0.135
CH,23/05/2023,88.1,-0.95,5.93,"Acuña Jr., Ronald",660670,676272,,ball,,,,,4,Ronald Acuna Jr.  walks.,R,R,R,ATL,LAD,B,,,1,0,2023,-1.38,0.92,-0.77,2.81,,,,0,3,Bot,,,,,669257,,,3.343191188,-128.2728637,-3.419480803,-15.93732457,26.85625827,-21.53211257,3.46,1.54,,,,89,2219,6.8,718057,676272,669257,518692,605141,571970,500743,444482,681546,518792,53.65,,,,,,,,27,2,Changeup,1,4,1,4,4,1,1,4,Standard,Standard,237,0,0.065
CU,23/05/2023,83.4,-1.06,6.1,"Acuña Jr., Ronald",660670,676272,,ball,,,,,14,Ronald Acuna Jr.  walks.,R,R,R,ATL,LAD,B,,,0,0,2023,0.72,-0.79,1.44,0.9,,,,0,3,Bot,,,,,669257,,,4.384724337,-121.4179712,-3.996630175,6.213954392,23.87064372,-39.42020735,3.46,1.57,,,,84.3,2840,6.9,718057,676272,669257,518692,605141,571970,500743,444482,681546,518792,53.63,,,,,,,,27,1,Curveball,1,4,1,4,4,1,1,4,Standard,Standard,45,0,0.038
ST,23/05/2023,86.4,-2.18,5.44,"Acuña Jr., Ronald",660670,623465,strikeout,swinging_strike,,,,,14,Ronald Acuna Jr.  strikes out swinging.,R,R,R,ATL,LAD,S,2,,0,2,2023,1.39,0.34,1.37,2.06,,,,0,8,Bot,,,,,669257,,,5.653279954,-125.8393845,-2.593476877,13.70712826,24.03859747,-28.25035001,3.48,1.59,,,,86.6,2552,6.3,718057,623465,669257,518692,605141,571970,500743,444482,681546,518792,54.24,,,0,1,0,0,,64,4,Sweeper,1,5,1,5,5,1,1,5,Standard,Standard,57,-0.014,-0.15
ST,23/05/2023,85.2,-2.22,5.44,"Acuña Jr., Ronald",660670,623465,,foul,,,,,14,Ronald Acuna Jr.  strikes out swinging.,R,R,R,ATL,LAD,S,,,0,2,2023,1.02,0.17,1.21,2.39,,,,0,8,Bot,,,,,669257,,,5.99003506,-123.9365983,-1.148916908,9.132886081,26.83835515,-30.36596792,3.48,1.59,1,58.6,-74,84.8,2512,6.2,718057,623465,669257,518692,605141,571970,500743,444482,681546,518792,54.28,,,,,,,,64,3,Sweeper,1,5,1,5,5,1,1,5,Standard,Standard,66,0,0
FF,23/05/2023,96.7,-1.96,5.51,"Acuña Jr., Ronald",660670,623465,,called_strike,,,,,9,Ronald Acuna Jr.  strikes out swinging.,R,R,R,ATL,LAD,S,,,0,1,2023,-0.94,1.19,0.56,1.98,,,,0,8,Bot,,,,,669257,,,8.884030106,-140.4903988,-6.564262739,-14.50913846,33.06011439,-15.10520422,3.55,1.61,,,,96.8,2412,6.5,718057,623465,669257,518692,605141,571970,500743,444482,681546,518792,53.98,,,,,,,,64,2,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,224,0,-0.048
FF,23/05/2023,100.1,-0.99,6.07,"Acuña Jr., Ronald",660670,676272,field_out,hit_into_play,,,,,7,"Ronald Acuna Jr.  grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",R,R,R,ATL,LAD,X,5,ground_ball,0,0,2023,-1.11,1.32,-0.51,2.01,,,,0,1,Bot,88.69,154.2,,,669257,,,3.960005318,-145.5783463,-9.031657293,-16.68876567,31.94112772,-11.51333036,3.48,1.59,25,114.3,-4,101,2343,6.7,718057,676272,669257,518692,605141,571970,500743,444482,681546,518792,53.81,0.466,0.427,0,1,0,0,4,6,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,221,-0.023,-0.237
FF,23/05/2023,95.4,-1.94,5.62,"Acuña Jr., Ronald",660670,623465,,called_strike,,,,,6,Ronald Acuna Jr.  strikes out swinging.,R,R,R,ATL,LAD,S,,,0,0,2023,-0.73,1.16,0.82,2.84,,,,0,8,Bot,,,,,669257,,,8.918148661,-138.5899085,-4.288460901,-11.38259473,30.62360253,-16.4470099,3.52,1.61,,,,95.7,2376,6.5,718057,623465,669257,518692,605141,571970,500743,444482,681546,518792,54,,,,,,,,64,1,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,217,0,-0.039
FF,22/05/2023,94.1,-2.38,5.78,"Acuña Jr., Ronald",660670,694813,walk,ball,,,,,11,Ronald Acuna Jr.  walks.,R,R,R,ATL,LAD,B,,,3,0,2023,-0.34,1.47,-0.45,4.38,,,,0,5,Bot,,,,,669257,,,5.813947819,-136.9388162,-1.202944521,-5.641951078,30.86012093,-13.60046768,3.57,1.7,,,,94.6,2179,6.6,718074,694813,669257,518692,678246,571970,500743,444482,681546,605141,53.89,,,0.7,1,0,0,,43,4,4-Seam Fastball,4,6,4,6,6,4,4,6,Standard,Standard,211,0.053,0.157
FF,22/05/2023,92.2,-2.26,5.73,"Acuña Jr., Ronald",660670,694813,,ball,,,,,13,Ronald Acuna Jr.  walks.,R,R,R,ATL,LAD,B,,,2,0,2023,-0.81,1.27,-0.47,0.99,,,,0,5,Bot,,,,,669257,,,6.345688417,-133.8679978,-9.036881894,-11.12699144,28.24868278,-15.17668705,3.55,1.57,,,,92.9,2028,6.8,718074,694813,669257,518692,678246,571970,500743,444482,681546,605141,53.71,,,,,,,,43,3,4-Seam Fastball,4,6,4,6,6,4,4,6,Standard,Standard,218,0,0.135
CH,22/05/2023,85.2,-2.27,5.72,"Acuña Jr., Ronald",660670,694813,,ball,,,,,14,Ronald Acuna Jr.  walks.,R,R,R,ATL,LAD,B,,,1,0,2023,-1.24,0.41,0.33,1.35,,,,0,5,Bot,,,,,669257,,,8.670224132,-123.8440453,-4.838596321,-14.50513084,23.71191327,-27.16134925,3.53,1.57,,,,86,1527,6.8,718074,694813,669257,518692,678246,571970,500743,444482,681546,605141,53.73,,,,,,,,43,2,Changeup,4,6,4,6,6,4,4,6,Standard,Standard,237,0,0.065
FF,22/05/2023,92.5,-2.29,5.9,"Acuña Jr., Ronald",660670,694813,,ball,,,,,12,Ronald Acuna Jr.  walks.,R,R,R,ATL,LAD,B,,,0,0,2023,-0.57,1.3,0.01,3.92,,,,0,5,Bot,,,,,669257,,,7.120706391,-134.6043155,-2.073463722,-8.419848355,29.11881913,-16.10756484,3.5,1.59,,,,92.8,2077,6.5,718074,694813,669257,518692,678246,571970,500743,444482,681546,605141,54.04,,,,,,,,43,1,4-Seam Fastball,4,6,4,6,6,4,4,6,Standard,Standard,217,0,0.038
FF,22/05/2023,92.8,-2.24,5.74,"Acuña Jr., Ronald",660670,694813,field_out,hit_into_play,,,,,13,"Ronald Acuna Jr.  grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,R,R,ATL,LAD,X,6,ground_ball,1,1,2023,-0.76,1.38,-0.95,2.18,,,,0,2,Bot,100.75,153.06,,,669257,,,5.006109185,-135.0524633,-6.380351935,-10.4179689,28.87476432,-14.1377565,3.43,1.57,11,91.3,-11,93.3,2150,6.5,718074,694813,669257,518692,678246,571970,500743,444482,681546,605141,53.95,0.163,0.157,0,1,0,0,2,17,3,4-Seam Fastball,4,1,4,1,1,4,4,1,Standard,Standard,214,-0.012,-0.226
CH,22/05/2023,85.5,-2.08,5.88,"Acuña Jr., Ronald",660670,694813,,called_strike,,,,,4,"Ronald Acuna Jr.  grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,R,R,ATL,LAD,S,,,1,0,2023,-1.04,0.42,-0.72,2.66,,,,0,2,Bot,,,,,669257,,,5.347169219,-124.4149779,-2.195556446,-11.85640484,23.39612318,-27.61137039,3.48,1.57,,,,86.5,1551,6.8,718074,694813,669257,518692,678246,571970,500743,444482,681546,605141,53.7,,,,,,,,17,2,Changeup,4,1,4,1,1,4,4,1,Standard,Standard,242,0,-0.049
FF,22/05/2023,93.6,-2.13,5.78,"Acuña Jr., Ronald",660670,694813,,ball,,,,,13,"Ronald Acuna Jr.  grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,R,R,ATL,LAD,B,,,0,0,2023,-0.84,1.2,-0.41,0.65,,,,0,2,Bot,,,,,669257,,,6.298782323,-135.8614223,-10.15424525,-11.72705718,29.28281205,-15.22296612,3.55,1.57,,,,93.9,2002,6.6,718074,694813,669257,518692,678246,571970,500743,444482,681546,605141,53.92,,,,,,,,17,1,4-Seam Fastball,4,1,4,1,1,4,4,1,Standard,Standard,224,0,0.038
